playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2495455,Cam Newton,CAR,QB,27,5,7,21.072,21.072,21.072,NA,1,0.459,1,0,NA,NA,NA,NA,NA,NA
2532975,Russell Wilson,SEA,QB,28,4,5,20.89,20.89,20.89,NA,2,1.396,1,0,NA,NA,NA,NA,NA,NA
2506363,Aaron Rodgers,GB,QB,33,11,4,20.336,20.336,20.336,NA,3,2.426,0,0,NA,2.1,1.4,2.478374324,NA,NA
2506109,Ben Roethlisberger,PIT,QB,34,12,8,18.652,18.652,18.652,NA,4,1.599,0,0,NA,2.4,1,1.682908811,NA,NA
2552475,Todd Gurley,LA,RB,22,1,8,17.72,17.72,17.72,NA,1,4.33,1,0,NA,8,2.9,3.486880652,NA,NA
2508061,Antonio Brown,PIT,WR,28,6,8,17.24,17.24,17.24,NA,1,3.31,1,0,NA,1.1,0.6,0.737737258,NA,NA
2533031,Andrew Luck,IND,QB,27,4,10,17.168,17.168,17.168,NA,5,0.256,0,0,NA,NA,NA,NA,NA,NA
2543499,Derek Carr,OAK,QB,25,2,10,16.938,16.938,16.938,NA,6,0.088,0,0,NA,5.6,2,3.671572593,NA,NA
2543477,Blake Bortles,JAC,QB,25,2,5,16.886,16.886,16.886,NA,7,0.198,0,0,NA,NA,NA,NA,NA,NA
79860,Matthew Stafford,DET,QB,28,7,10,16.814,16.814,16.814,NA,8,0.564,0,0,NA,12.4,3,5.660236376,NA,NA
2552033,Jameis Winston,TB,QB,22,1,6,16.562,16.562,16.562,NA,9,0.759,0,0,NA,13.8,3.5,6.654568267,NA,NA
2504775,Drew Brees,NO,QB,37,15,5,15.938,15.938,15.938,NA,10,0.379,0,0,NA,NA,NA,NA,NA,NA
2532820,Kirk Cousins,WAS,QB,28,4,9,15.668,15.668,15.668,NA,11,0.261,0,0,NA,12.7,3,5.660236376,NA,NA
2506581,Ryan Fitzpatrick,NYJ,QB,34,11,11,15.45,15.45,15.45,NA,12,0.187,0,0,NA,17.4,3.9,7.45003378,NA,NA
2495441,Blaine Gabbert,SF,QB,27,5,8,15.364,15.364,15.364,NA,13,0.247,0,0,NA,26.2,1.6,2.87610708,NA,NA
2506121,Philip Rivers,SD,QB,35,12,11,15.162,15.162,15.162,NA,14,0.107,0,0,NA,5.4,1.5,2.677240702,NA,NA
310,Matt Ryan,ATL,QB,31,8,11,15.072,15.072,15.072,NA,15,0.131,0,0,NA,15,3.8,7.251167402,NA,NA
2495240,Tyrod Taylor,BUF,QB,27,5,10,15.038,15.038,15.038,NA,16,0.303,0,0,NA,18.9,2.8,5.262503619,NA,NA
2506340,Alex Smith,KC,QB,32,11,5,14.844,14.844,14.844,NA,17,0.254,0,0,NA,NA,NA,NA,NA,NA
2505996,Eli Manning,NYG,QB,35,12,8,14.626,14.626,14.626,NA,18,0.299,0,0,NA,8.2,2.5,4.665904485,NA,NA
2552466,Marcus Mariota,TEN,QB,23,1,13,14.554,14.554,14.554,NA,19,0.51,0,0,NA,20.4,3.3,6.256835511,NA,NA
2540165,DeAndre Hopkins,HOU,WR,24,3,9,14.3,14.3,14.3,NA,2,1.1,1,0,NA,17.4,4.4,3.482369631,NA,NA
2543801,Jimmy Garoppolo,NE,QB,25,2,9,14.1,14.1,14.1,NA,20,0.467,0,0,NA,NA,NA,NA,NA,NA
2533034,Lamar Miller,HOU,RB,25,4,9,14.03,14.03,14.03,NA,2,1.335,1,0,NA,12.2,3.4,4.070610507,NA,NA
2505245,Carson Palmer,ARI,QB,37,13,9,13.988,13.988,13.988,NA,21,0.821,0,0,NA,NA,NA,NA,NA,NA
2543496,Odell Beckham,NYG,WR,24,2,8,13.56,13.56,13.56,NA,3,0.97,1,0,NA,3.3,2,1.748917606,NA,NA
2532956,Ryan Tannehill,MIA,QB,28,4,8,13.278,13.278,13.278,NA,22,0.373,0,0,NA,17.6,3.3,6.256835511,NA,NA
382,Joe Flacco,BAL,QB,31,8,8,13.056,13.056,13.056,NA,23,0.393,0,0,NA,11.8,2.9,5.461369998,NA,NA
497278,Dez Bryant,DAL,WR,28,6,7,12.84,12.84,12.84,NA,4,0.695,0,0,NA,NA,NA,NA,NA,NA
2495824,Jay Cutler,CHI,QB,33,10,9,12.754,12.754,12.754,NA,24,0.248,0,0,NA,NA,NA,NA,NA,NA
2507164,Adrian Peterson,MIN,RB,31,9,6,12.75,12.75,12.75,NA,3,0.215,0,0,NA,NA,NA,NA,NA,NA
2553435,David Johnson,ARI,RB,25,1,9,12.64,12.64,12.64,NA,4,0.565,0,0,NA,1.7,1.1,1.385453177,NA,NA
