"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,0,0,0,,135,0,0,3,121.1,9.5,6.0690525072568
"DeMarco Murray","RB","TEN",2495207,1988-02-12,9.7975,9.7975,9.7975,,20,0.106250000000001,0,6,26.1,3.6,3.55395188251692
"DeSean Jackson","WR","TB",1581,1986-12-01,10.0075,10.0075,10.0075,,31,0.20125,0,9,34.8,3.8,3.22356617996814
"DeShone Kizer","QB","CLE",2557983,1996-01-03,9.35,9.35,9.35,,30,0.804999999999998,0,0,21.3,3.5,6.37798483504962
"DeVante Parker","WR","MIA",2552409,1993-01-20,11.4,11.4,11.4,,25,1.02125,0,2,46,6.4,4.52150731171384
"DeVeon Smith","RB","MIA",2558998,1994-11-08,0,0,0,,90,0,0,0,90.3,10.9,7.35514278797211
"Deante Burton","WR","FA",2559109,1994-07-12,0,0,0,,135,0,0,0,,,
"Dede Westbrook","WR","JAC",2557895,1993-11-21,0,0,0,,135,0,0,0,44.1,5.4,4.02229918411934
"Delanie Walker","TE","TEN",2495966,1984-08-12,10.6625,10.6625,10.6625,,4,0.9625,0,11,4.4,1.6,2.88969629105677
"Demarcus Ayers","WR","FA",2555465,1994-07-07,0,0,0,,135,0,0,1,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,0,0,0,,135,0,0,1,92.9,6.1,4.37174487343549
"Demaryius Thomas","WR","DEN",497328,1987-12-25,11.95,11.95,11.95,,18,0.0374999999999996,0,7,29.1,4,3.32340780548704
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,66,0,0,4,50.3,4.5,4.26550913705524
"Denard Robinson","RB","FA",2539260,1990-09-22,0,0,0,,90,0,0,4,,,
"Dennis Pitta","TE","FA",497254,1985-06-29,0,0,0,,66,0,0,7,,,
"Deonte Thompson","WR","BUF",2534436,1989-02-14,5.0375,5.0375,5.0375,,88,0.09375,0,5,75.1,9.1,5.869369256219
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,33,0,0,12,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,17.46,17.46,17.46,,7,0.520000000000003,0,3,14.9,3.6,6.57401615049601
"Derek Carrier","TE","LAR",2534241,1990-07-25,0,0,0,,66,0,0,5,75,6,4.97713647119238
"Derek Watt","RB","LAC",2555220,1992-11-07,0,0,0,,90,0,0,1,94,5.7,4.64744515668896
"Derel Walker","WR","FA",2550509,1991-06-29,0,0,0,,135,0,0,3,,,
"Derrick Coleman","RB","ATL",2534871,1990-10-18,0,0,0,,90,0,0,5,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,8.8725,8.8725,8.8725,,27,0.14625,0,1,28.1,3.7,3.60602299081083
"Deshaun Watson","QB","HOU",2558063,1995-09-14,10.34,10.34,10.34,,28,0.550000000000001,0,0,,,
"Devante Mays","RB","GB",2558837,1994-05-26,0,0,0,,90,0,0,0,,,
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,135,0,0,1,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,9.0375,9.0375,9.0375,,48,0.250000000000002,0,2,24.3,6.1,4.37174487343549
"Devin Smith","WR","FA",2553434,1992-03-03,0,0,0,,135,0,0,2,,,
"Devin Street","WR","FA",2543641,1991-03-30,0,0,0,,135,0,0,3,,,
"Devine Redding","RB","FA",2559103,1996-02-05,0,0,0,,90,0,0,0,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,90,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,15.505,15.505,15.505,,3,1.14625,0,3,10.6,3.4,3.44980966592911
"Devontae Booker","RB","DEN",2555223,1992-05-27,0,0,0,,90,0,0,1,45.6,5.1,4.33501850692552
"Dexter McCluster","RB","FA",497190,1988-08-25,0,0,0,,90,0,0,7,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,13.4125,13.4125,13.4125,,6,0.181249999999999,0,7,15.6,4.3,3.47317024376539
"Dezmin Lewis","WR","FA",2552411,1992-12-05,0,0,0,,135,0,0,2,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,4.87,4.87,4.87,,60,0.39375,0,6,15.6,2.6,3.03324079957786
"Dion Sims","TE","CHI",2540200,1991-02-18,2.55,2.55,2.55,,45,0.375,0,4,42,5.9,4.92969464891657
"Dolphins","DST","MIA",100019,,12.05,12.05,12.05,,5,0.325000000000001,0,47,31.8,1,0.0258117986038719
"Dom Williams","WR","PHI",2556827,1990-09-02,0,0,0,,135,0,0,1,,,
"Don Jackson","RB","FA",2556563,1993-09-07,0,0,0,,90,0,0,1,,,
"Donnel Pumphrey","RB","PHI",2558850,1994-12-06,0,0,0,,90,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,7.9375,7.9375,7.9375,,63,0.0374999999999996,0,3,77.1,7.6,5.12055706482724
"Donteea Dye","WR","FA",2553876,1993-08-20,0,0,0,,135,0,0,2,,,
"Dontrelle Inman","WR","CHI",2530700,1989-01-31,1.5375,1.5375,1.5375,,114,0.1875,0,4,48.4,5.7,4.17206162239769
"Dorial Green-Beckham","WR","FA",2552491,1993-04-12,0,0,0,,135,0,0,2,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,12.6125,12.6125,12.6125,,11,0.15,0,6,22.6,3.9,3.27348699272759
"Doug Martin","RB","TB",2532899,1989-01-13,0,0,0,,90,0,0,5,48.8,12.1,7.97999608749899
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,,90,0,0,2,,,
"Drew Brees","QB","NO",2504775,1979-01-15,18.95,18.95,18.95,,4,0.544999999999998,0,16,6.3,3.7,6.7700474659424
"Drew Morgan","WR","FA",2558977,1994-12-02,0,0,0,,135,0,0,0,,,
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,33,0,0,10,,,
"DuJuan Harris","RB","FA",2530690,1988-09-03,0,0,0,,90,0,0,6,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.4075,8.4075,8.4075,,35,0.18125,0,2,34.8,3.2,3.3456674493413
"Dustin Hopkins","K","WAS",2539227,1990-10-01,8.8,8.8,8.8,,7,0.199999999999999,0,4,,,
"Dwayne Allen","TE","NE",2533046,1990-02-24,4.975,4.975,4.975,,32,0.262499999999999,0,5,26.5,4.7,4.36039278160686
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0.0875,0.0875,0.0875,,133,0.05,0,6,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,0,0,0,,90,0,0,1,90.3,13,8.44863606214415
"E.J. Manuel","QB","OAK",2539228,1990-03-19,0,0,0,,33,0,0,4,,,
"Eagles","DST","PHI",100025,,12.2,12.2,12.2,,4,0.175000000000001,0,47,15.2,4,5.52640041608116
"Ed Dickson","TE","CAR",497224,1987-07-25,6.05,6.05,6.05,,20,0.21875,0,7,34.8,5.8,4.88225282664076
"Eddie Lacy","RB","SEA",2540168,1990-06-02,0.0525,0.0525,0.0525,,89,0.0525,0,4,72.9,5.8,4.69951626498287
"Eddie Royal","WR","FA",1990,1986-05-21,0,0,0,,135,0,0,9,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,13.42,13.42,13.42,,23,1.405,0,13,25.9,3,5.39782825781767
"Eli Rogers","WR","PIT",2553737,1992-12-23,7.0025,7.0025,7.0025,,75,0.0900000000000007,0,2,82,9.7,6.1688941327757
"Elijah McGuire","RB","NYJ",2557934,1994-06-01,2.765,2.765,2.765,,75,0.36625,0,0,62.4,4.6,4.07466296545599
"Elijhaa Penny","RB","ARI",2556762,1993-08-17,0,0,0,,90,0,0,1,85.3,9.9,6.83443170503304
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,11.625,11.625,11.625,,23,0.168749999999999,0,7,37.4,4.7,3.67285349480319
"Eric Decker","WR","TEN",497284,1987-03-15,8.8625,8.8625,8.8625,,49,0.193750000000001,0,7,72.9,6.3,4.47158649895439
"Eric Ebron","TE","DET",2543466,1993-04-10,7.6375,7.6375,7.6375,,10,0.2625,0,3,21.5,2.6,3.36411451381486
"Eric Rogers","WR","FA",2541883,1991-02-12,0,0,0,,135,0,0,4,,,
"Eric Saubert","TE","ATL",2558023,1994-05-01,0.0875,0.0875,0.0875,,64,0.0875,0,0,,,
"Eric Tomlinson","TE","NYJ",2553744,1992-04-22,0,0,0,,66,0,0,2,50.5,4.6,4.31295095933105
"Eric Weems","WR","TEN",2507029,1985-07-04,0,0,0,,135,0,0,10,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,66,0,0,3,,,
"Evan Engram","TE","NYG",2557858,1994-09-02,6.425,6.425,6.425,,19,0.40625,0,0,3.9,1.4,2.79481264650515
"Ezekiel Elliott","RB","DAL",2555224,1995-07-22,14.4625,14.4625,14.4625,,4,0.4275,0,1,,,
"Falcons","DST","ATL",100001,,5.9,5.9,5.9,,22,0.0999999999999996,0,47,29.2,2.5,2.77610610734252
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,90,0,0,3,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,2.6775,2.6775,2.6775,,76,0.61875,0,5,108.5,22.5,13.3953913500653
"Frank Gore","RB","IND",2506404,1983-05-14,8.43,8.43,8.43,,33,0.0187500000000007,0,12,25.3,4.7,4.1267340737499
"Fred Ross","WR","CAR",2558993,1995-05-19,0,0,0,,135,0,0,0,,,
"Freddie Martino","WR","TB",2550223,1991-09-07,0,0,0,,135,0,0,3,,,
"Gabe Holmes","TE","FA",2553658,1991-03-29,0,0,0,,66,0,0,2,,,
"Gabe Marks","WR","FA",2559085,,0,0,0,,135,0,0,0,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,3.1,3.1,3.1,,43,0.53125,0,5,31.1,5.1,4.5501600707101
"Garrett Gilbert","QB","CAR",2549982,1991-07-01,0,0,0,,33,0,0,3,,,
"Garrett Graham","TE","FA",497234,1986-08-04,0,0,0,,66,0,0,7,,,
"Garrett Griffin","TE","NO",2557033,1994-03-04,0,0,0,,66,0,0,1,,,
"Gary Barnidge","TE","FA",1060,1985-09-22,0,0,0,,66,0,0,9,,,
"Gavin Escobar","TE","BAL",2540211,1991-02-03,0,0,0,,66,0,0,4,,,
"Gehrig Dieter","WR","FA",2559066,1993-02-24,0,0,0,,135,0,0,0,,,
"Geno Smith","QB","NYG",2539335,1990-10-10,0,0,0,,33,0,0,4,33.6,1,1.47720194888987
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,66,0,0,2,61.4,20.8,11.9985261680122
"George Atkinson","RB","FA",2550540,1992-11-29,0,0,0,,90,0,0,3,,,
"George Farmer","RB","FA",2553767,1993-07-04,0,0,0,,90,0,0,2,,,
"George Kittle","TE","SF",2558266,1993-10-09,5.45,5.45,5.45,,26,0.15625,0,0,27.3,4.4,4.21806731477943
"Gerald Christian","TE","FA",2552462,1991-08-26,0,0,0,,66,0,0,2,,,
"Gerald Everett","TE","LAR",2557889,1994-06-25,4.5875,4.5875,4.5875,,34,0.125,0,0,33.6,4.5,4.26550913705524
"Geremy Davis","WR","LAC",2552654,1992-01-10,0,0,0,,135,0,0,2,,,
"Geronimo Allison","WR","GB",2556460,1994-01-18,9.75,9.75,9.75,,33,0.125,0,1,128.1,12.1,7.3669936390025
"Giants","DST","NYG",100023,,6.15,6.15,6.15,,21,0.300000000000001,0,47,25.5,4.5,6.44316518566071
"Giorgio Tavecchio","K","OAK",2535686,1990-07-16,8.6,8.6,8.6,,8,0.0999999999999996,0,5,20.6,6.3,8.12152255031764
"Giovani Bernard","RB","CIN",2540156,1991-11-22,6.2375,6.2375,6.2375,,51,0.29125,0,4,26,10.1,6.93857392162086
"Glenn Gronkowski","RB","FA",2556544,1993-03-25,0,0,0,,90,0,0,1,,,
"Golden Tate","WR","DET",497326,1988-08-02,12.1525,12.1525,12.1525,,15,0.0462500000000006,0,7,17.7,3.3,2.97396211617089
"Graham Gano","K","CAR",71309,1987-04-09,9.6,9.6,9.6,,4,0.5,0,8,18.7,3.8,4.50174878801205
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,66,0,0,10,19,4.1,4.075741847952
"Greg Zuerlein","K","LAR",2534797,1987-12-27,8.4,8.4,8.4,,13,0.0999999999999996,0,5,3.3,1.8,1.60592977816759
"Griff Whalen","WR","FA",2535876,1990-03-01,0,0,0,,135,0,0,5,,,
"Harrison Butker","K","KC",2558245,1995-07-14,0,0,0,,33,,0,0,5.2,2.3,2.3298845306287
"Harry Douglas","WR","TEN",222,1984-09-16,0,0,0,,135,0,0,9,,,
"Henry Krieger-Coble","TE","IND",2556580,1992-06-12,0,0,0,,66,0,0,1,,,
"Hunter Henry","TE","LAC",2555341,1994-12-07,9.175,9.175,9.175,,7,0.74375,0,1,5.7,1.8,2.98457993560839
"Hunter Sharp","WR","DEN",2556773,1994-04-25,0,0,0,,135,0,0,1,,,
"ITavius Mathers","RB","JAC",2559210,1993-11-19,0,0,0,,90,0,0,0,,,
"Ifeanyi Momah","TE","ARI",2541096,1989-10-23,0,0,0,,66,0,0,4,,,
"Isaiah Burse","WR","LAC",2550182,1991-12-08,0,0,0,,135,0,0,3,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,10.805,10.805,10.805,,17,0.595000000000001,0,3,30.1,4,3.76223631569255
"Isaiah Ford","WR","MIA",2558071,1996-02-09,0,0,0,,135,0,0,0,,,
"Isaiah McKenzie","WR","DEN",2558129,1995-04-09,0.8675,0.8675,0.8675,,120,0.03625,0,0,,,
"Ishmael Zamora","WR","FA",2559014,1995-11-26,0,0,0,,135,0,0,0,,,
"J.D. McKissic","RB","SEA",2556440,1993-10-15,0,0,0,,90,0,0,1,55.3,6.7,5.16815623962803
"J.J. Nelson","WR","ARI",2552656,1992-04-24,10.025,10.025,10.025,,30,0.0899999999999999,0,2,66.7,7,4.82103218827054
"Jace Amaro","TE","FA",2543481,1992-06-26,0,0,0,,66,0,0,3,,,
"Jace Billingsley","WR","DET",2556473,1993-05-17,0,0,0,,135,0,0,1,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,9.25,9.25,9.25,,6,0.212499999999999,0,4,7.8,2.2,3.17434722471163
"Jacob Hollister","TE","NE",2558956,1993-11-18,0,0,0,,66,0,0,0,36.4,5.9,4.92969464891657
"Jacob Tamme","TE","FA",324,1985-03-15,0,0,0,,66,0,0,9,,,
"Jacoby Brissett","QB","IND",2555261,1992-12-11,10.64,10.64,10.64,,27,0.355,0,1,27.2,3.3,5.98592220415684
"Jacquizz Rodgers","RB","TB",2495471,1990-02-06,8.5125,8.5125,8.5125,,32,0.0899999999999999,0,6,59.5,8.8,6.26164951380007
"Jaguars","DST","JAC",100015,,8.2,8.2,8.2,,9,0.275,0,47,2.6,1.8,1.49263542993115
"Jahad Thomas","RB","FA",2559266,1995-11-06,0,0,0,,90,0,0,0,,,
"Jake Butt","TE","DEN",2557859,1995-07-11,0,0,0,,66,0,0,0,,,
"Jake Elliott","K","PHI",2558172,1995-01-21,7.3,7.3,7.3,,23,0.15,0,0,9.2,3.8,4.50174878801205
"Jake Rudock","QB","DET",2556232,1993-01-21,0,0,0,,33,0,0,1,34.6,0.5,0.497045371657925
"Jakeem Grant","WR","MIA",2556190,1992-10-30,0,0,0,,135,0,0,1,,,
"Jalen Richard","RB","OAK",2556885,1993-10-15,7.66,7.66,7.66,,43,0.205,0,1,63.2,4.9,4.23087629033771
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,90,0,0,2,,,
"Jamaal Charles","RB","DEN",925,1986-12-27,7.305,7.305,7.305,,45,0.1925,0,9,69.9,5.2,4.38708961521943
"Jamaal Jones","WR","FA",2556856,1993-01-31,0,0,0,,135,0,0,0,,,
"Jamaal Williams","RB","GB",2558204,1995-04-03,1.9975,1.9975,1.9975,,78,0.0337499999999999,0,0,16,3.9,3.71016520739864
"Jameis Winston","QB","TB",2552033,1994-01-06,14.56,14.56,14.56,,18,0.165000000000001,0,2,11.9,3.1,5.59385957326406
"James Conner","RB","PIT",2557978,1995-05-05,1.965,1.965,1.965,,79,0.0387500000000001,0,0,75.8,4.3,3.91844964057427
"James Develin","RB","NE",2508101,1988-07-23,0,0,0,,90,0,0,7,86,9,6.36579173038788
"James Hanna","TE","DAL",2533028,1989-07-14,0,0,0,,66,0,0,5,70.8,5.1,4.5501600707101
"James Starks","RB","FA",497206,1986-02-25,0,0,0,,90,0,0,7,,,
"James White","RB","NE",2543773,1992-02-03,9.7125,9.7125,9.7125,,21,0.0924999999999994,0,3,53.4,4.8,4.1788051820438
"James Wright","WR","FA",2550162,1991-12-31,0,0,0,,135,0,0,3,,,
"Jamison Crowder","WR","WAS",2552415,1993-06-17,9.515,9.515,9.515,,36,0.0237499999999997,0,2,22.2,4.3,3.47317024376539
"Jamize Olawale","RB","OAK",2536044,1989-04-17,0,0,0,,90,0,0,5,82.1,3.9,3.71016520739864
"Jared Abbrederis","WR","FA",2543774,1990-12-17,0,0,0,,135,0,0,3,,,
"Jared Cook","TE","OAK",71265,1987-04-07,6.8375,6.8375,6.8375,,16,0.2,0,8,11.4,2.7,3.41155633609067
"Jared Goff","QB","LAR",2555334,1994-10-14,13.74,13.74,13.74,,22,0.815,0,1,8.3,2.6,4.61370299603211
"Jarius Wright","WR","MIN",2532978,1989-11-25,2.2625,2.2625,2.2625,,108,0.185,0,5,94.3,9.3,5.9692108817379
"Jaron Brown","WR","ARI",2541966,1990-01-08,5.0375,5.0375,5.0375,,88,0.20625,0,4,75.2,8.2,5.42008194138394
"Jarvis Landry","WR","MIA",2543488,1992-11-28,11.5125,11.5125,11.5125,,24,0.518749999999999,0,3,21.3,3.8,3.22356617996814
"Jason Myers","K","FA",2553112,1991-05-12,7.3,7.3,7.3,,24,0.399999999999999,0,3,,,
"Jason Witten","TE","DAL",2505629,1982-05-06,7.9625,7.9625,7.9625,,9,0.437499999999999,0,14,9,2.3,3.22178904698744
"Javontee Herndon","WR","FA",2550459,1991-06-29,0,0,0,,135,0,0,3,,,
"Javorius Allen","RB","BAL",2552631,1991-08-27,9.57,9.57,9.57,,23,0.3475,0,2,65.4,4.6,4.07466296545599
"Jay Ajayi","RB","PHI",2552582,1993-06-15,14.255,14.255,14.255,,5,0.484999999999999,0,2,32.9,5.1,4.33501850692552
"Jay Cutler","QB","MIA",2495824,1983-04-29,16.55,16.55,16.55,,10,0.199999999999999,0,11,28,2.2,3.82957773424655
"Jay Prosch","RB","HOU",2543695,1992-08-21,0,0,0,,90,0,0,3,,,
"Jeff Cumberland","TE","LAC",2507883,1987-05-02,0,0,0,,66,0,0,7,,,
"Jeff Driskel","QB","CIN",2555262,1993-04-23,0,0,0,,33,0,0,1,,,
"Jeff Heuerman","TE","DEN",2552399,1992-11-24,1.6,1.6,1.6,,51,0.3125,0,2,61.7,21.3,12.2357352793912
"Jeff Janis","WR","GB",2543750,1991-06-09,0.0975,0.0975,0.0975,,132,0.01625,0,3,111.5,0.5,1.57617935890628
"Jehu Chesson","WR","KC",2557866,1993-12-29,0,0,0,,135,0,0,0,,,
"Jerell Adams","TE","NYG",2555311,1992-12-31,0.1375,0.1375,0.1375,,62,0.04375,0,1,65,8,5.92597291670857
"Jeremy Hill","RB","CIN",2543603,1992-10-20,6.3625,6.3625,6.3625,,50,0.24125,0,3,,,
"Jeremy Kerley","WR","NYJ",2495189,1988-11-30,5.3375,5.3375,5.3375,,85,0.1125,0,6,,,
"Jeremy Langford","RB","BAL",2552379,1991-12-06,0,0,0,,90,0,0,2,,,
"Jeremy Maclin","WR","BAL",80429,1988-05-11,9.49,9.49,9.49,,38,0.0525000000000002,0,8,46.5,3.8,3.22356617996814
"Jeremy McNichols","RB","SF",2557977,1995-12-26,0,0,0,,90,0,0,0,,,
"Jeremy Ross","WR","FA",2530598,1988-03-06,0,0,0,,135,0,0,6,,,
"Jeremy Sprinkle","TE","WAS",2557886,1994-08-10,0.0875,0.0875,0.0875,,64,0.04375,0,0,82.3,11.5,7.5864366963619
"Jerick McKinnon","RB","MIN",2543715,1992-05-03,5.2875,5.2875,5.2875,,56,0.0962499999999995,0,3,28.6,4,3.76223631569255
"Jermaine Gresham","TE","ARI",497238,1988-06-16,3.1125,3.1125,3.1125,,42,0.26875,0,7,37.3,5.5,4.73992735981333
"Jermaine Kearse","WR","NYJ",2532887,1990-02-06,8.4125,8.4125,8.4125,,56,0.135,0,5,37.5,5.1,3.87253674584099
"Jerome Felton","RB","FA",230,1986-07-03,0,0,0,,90,0,0,9,,,
"Jerome Lane","WR","FA",2558893,1996-03-09,0,0,0,,135,0,0,0,,,
"Jesse James","TE","PIT",2552633,1994-06-04,7.325,7.325,7.325,,13,0.3625,0,2,28.3,3.7,3.88597455884877
"Jets","DST","NYJ",100024,,5.05,5.05,5.05,,28,0.225,0,47,11.7,4,5.52640041608116
"Jhurell Pressley","RB","FA",2556656,1992-05-20,0,0,0,,90,0,0,1,,,
"Jim Dray","TE","FA",497226,1986-12-31,0,0,0,,66,0,0,7,,,
"Jimmy Garoppolo","QB","SF",2543801,1991-11-02,0,0,0,,33,0,0,3,17.6,2.7,4.8097343114785
"Jimmy Graham","TE","SEA",497236,1986-11-24,8.9,8.9,8.9,,8,1.1,0,7,3.2,1.9,3.0320217578842
"Joe Banyard","RB","BUF",2535696,1988-11-22,0,0,0,,90,0,0,5,,,
"Joe Callahan","QB","GB",2556492,1993-06-04,0,0,0,,33,0,0,1,,,
"Joe Flacco","QB","BAL",382,1985-01-16,12.43,12.43,12.43,,24,1.285,0,9,30.9,1.8,3.04545247246099
"Joe Kerridge","RB","GB",2556415,1992-09-17,0,0,0,,90,0,0,1,,,
"Joe Mixon","RB","CIN",2557976,1996-07-24,8.7,8.7,8.7,,29,0.101249999999999,0,0,36.9,15.1,9.54212933631619
"Joe Webb","QB","BUF",1037347,1986-11-14,0,0,0,,33,0,0,7,,,
"Joe Williams","RB","SF",2557936,1993-09-04,0,0,0,,90,0,0,0,,,
"John Brown","WR","ARI",2543847,1990-04-03,0,0,0,,135,0,0,3,82.5,16.4,9.51358858765886
"John Kuhn","RB","FA",2506147,1982-09-09,0,0,0,,90,0,0,11,,,
"John Phillips","TE","NO",71435,1987-06-11,0,0,0,,66,0,0,8,,,
"John Ross","WR","CIN",2558010,1995-11-27,0,0,0,,135,0,0,0,,,
"Johnny Holton","WR","OAK",2556805,1991-08-22,0,0,0,,135,0,0,1,83.3,12.1,7.3669936390025
"Johnny Manziel","QB","FA",2543462,1992-12-06,0,0,0,,33,0,0,3,,,
"Joique Bell","RB","FA",497145,1986-08-04,0,0,0,,90,0,0,7,,,
"Jonathan Grimes","RB","FA",2534770,1989-12-21,0,0,0,,90,0,0,5,,,
"Jonathan Stewart","RB","CAR",949,1987-03-21,8.3925,8.3925,8.3925,,36,0.35,0,9,43,3.9,3.71016520739864
"Jonathan Williams","RB","NO",2555227,1994-02-02,0,0,0,,90,0,0,1,97.3,11.1,7.45928500455992
"Jonnu Smith","TE","TEN",2558207,1995-08-22,3.2625,3.2625,3.2625,,41,0.15625,0,0,47.4,4,4.02830002567619
"Jordan Gay","K","FA",2542060,1990-03-29,0,0,0,,33,0,0,2017,,,
"Jordan Howard","RB","CHI",2555418,1994-11-02,10.545,10.545,10.545,,18,0.70875,0,1,17.5,3.7,3.60602299081083
"Jordan Leggett","TE","NYJ",2557885,1995-01-31,0,0,0,,66,0,0,0,,,
"Jordan Matthews","WR","BUF",2543500,1992-07-16,9.675,9.675,9.675,,34,0.130000000000001,0,3,,,
"Jordan Norwood","WR","FA",71417,1986-09-28,0,0,0,,135,0,0,8,,,
"Jordan Payton","WR","FA",2555370,1993-09-01,0,0,0,,135,0,0,1,,,
"Jordan Reed","TE","WAS",2540160,1990-07-03,0,0,0,,66,0,0,4,,,
"Jordan Taylor","WR","DEN",2553606,1992-02-18,0,0,0,,135,0,0,2,,,
"Jordan Todman","RB","HOU",2495472,1990-02-24,0,0,0,,90,0,0,6,106,19,11.5729025597785
"Jordan Westerkamp","WR","FA",2558057,1994-06-23,0,0,0,,135,0,0,0,,,
"Jordy Nelson","WR","GB",1032,1985-05-31,13.9,13.9,13.9,,4,0.450000000000001,0,9,50.8,6.1,4.37174487343549
"Josh Bellamy","WR","CHI",2535964,1989-05-18,6.7625,6.7625,6.7625,,78,0.3125,0,5,98.5,7.7,5.17047787758669
"Josh Doctson","WR","WAS",2555343,1992-12-03,4.2125,4.2125,4.2125,,93,0.0875000000000004,0,1,42.4,5,3.82261593308154
"Josh Ferguson","RB","IND",2556411,1993-05-23,0,0,0,,90,0,0,1,96.4,9.8,6.78236059673914
"Josh Gordon","WR","CLE",2537931,1991-04-13,0,0,0,,135,0,0,5,17.8,5.6,4.12214080963824
"Josh Hill","TE","NO",2541834,1990-05-21,2.5875,2.5875,2.5875,,44,0.131250000000001,0,4,36.3,6.1,5.02457829346819
"Josh Huff","WR","FA",2543746,1991-10-14,0,0,0,,135,0,0,3,,,
"Josh Johnson","QB","HOU",264,1986-05-15,0,0,0,,33,0,0,9,,,
"Josh Lambo","K","JAC",2553833,1990-11-19,0,0,0,,33,0,0,2,18.3,3.9,4.64653973850428
"Josh Malone","WR","CIN",2558127,1996-03-21,0,0,0,,135,0,0,0,111.1,4.9,3.77269512032209
"Josh McCown","QB","NYJ",2505076,1979-07-04,7.95,7.95,7.95,,32,7.95,0,15,17,3.9,7.16211009683518
"Josh Reynolds","WR","LAR",2558194,1995-02-16,0.4375,0.4375,0.4375,,126,0.19625,0,0,65.2,7.5,5.07063625206779
"Joshua Dobbs","QB","PIT",2558167,1995-01-26,0,0,0,,33,0,0,0,,,
"Joshua Perkins","TE","FA",2556444,1993-08-05,0,0,0,,66,0,0,1,,,
"JuJu Smith-Schuster","WR","PIT",2558149,1996-11-22,6.5,6.5,6.5,,79,0.1875,0,0,,,
"Julian Edelman","WR","NE",238498,1986-05-22,0,0,0,,135,0,0,8,,,
"Julio Jones","WR","ATL",2495454,1989-02-03,16.775,16.775,16.775,,2,2.08125,1,6,6.2,2.9,2.77427886513309
"Julius Thomas","TE","MIA",2495353,1988-06-27,5.65,5.65,5.65,,23,0.0812500000000007,0,6,19.5,2.8,3.45899815836648
"Justin Davis","RB","LAR",2559163,1995-11-11,0,0,0,,90,0,0,0,,,
"Justin Forsett","RB","FA",927,1985-10-14,0,0,0,,90,0,0,9,,,
"Justin Hardy","WR","ATL",2552418,1991-12-18,1.6875,1.6875,1.6875,,112,0.1375,0,2,101.7,8.2,5.42008194138394
"Justin Hunter","WR","PIT",2540151,1991-05-20,0,0,0,,135,0,0,4,115.4,8.5,5.56984437966229
"Justin Perillo","TE","FA",2550243,1991-01-05,0,0,0,,66,0,0,3,,,
"Justin Tucker","K","BAL",2536340,1989-11-21,10.4,10.4,10.4,,2,0.450000000000001,1,5,9.2,5.5,6.96319494637985
"Juwan Thompson","RB","FA",2550263,1992-05-13,0,0,0,,90,0,0,3,,,
"KD Cannon","WR","FA",2558927,1995-11-05,0,0,0,,135,0,0,0,,,
"KaDeem Carey","RB","FA",2543551,1992-10-30,0,0,0,,90,0,0,3,,,
"Kaelin Clay","WR","CAR",2552651,1992-01-03,0,0,0,,135,0,0,2,105.3,7.3,4.97079462654889
"Kai Forbath","K","MIN",2495150,1987-09-02,6.7,6.7,6.7,,28,0.100000000000001,0,6,12.6,4.1,4.93612163948872
"Kaimi Fairbairn","K","HOU",2556521,1994-01-29,6.6,6.6,6.6,,29,0.6,0,1,18,4.7,5.80486734244207
"Kalif Raymond","WR","NYG",2556661,1994-08-08,0,0,0,,135,0,0,1,,,
"Kamar Aiken","WR","IND",2530660,1989-05-30,4.8125,4.8125,4.8125,,91,0.556249999999999,0,6,115.9,11,6.81786469864855
