"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Andre Roberts","WR","DET",497320,1988-01-09,0.8125,0.8125,0.8125,,85,0.1875,0,6,,,
"Andre Williams","RB","SD",2543565,1992-08-28,0,0,0,,57,0,0,2,,,
"Andrew Hawkins","WR","CLE",2508097,1986-03-10,0,0,0,,94,0,0,5,,,
"Andrew Luck","QB","IND",2533031,1989-09-12,0,0,0,,22,0,0,4,,,
"Andrew Turzilli","WR","DET",2553829,1991-10-13,0,0,0,,94,0,0,1,,,
"Andy Dalton","QB","CIN",2495143,1987-10-29,16.55,16.55,16.55,,7,0.305,0,5,20.2,3.4,6.26251780284702
"Andy Janovich","RB","DEN",2555432,1993-05-23,0,0,0,,57,0,0,0,84.5,9.5,6.87499485816449
"Anquan Boldin","WR","DET",2505587,1980-10-03,0,0,0,,94,0,0,13,,,
"Anthony Dable","WR","FA",2555573,1988-09-25,0,0,0,,94,0,0,0,,,
"Anthony Fasano","TE","TEN",2495835,1984-04-20,0.55,0.55,0.55,,41,0.21875,0,10,,,
"Anthony Sherman","RB","KC",2495340,1988-12-11,0,0,0,,57,0,0,5,91.4,9.6,6.92989953922348
"Antone Smith","RB","TB",89798,1985-09-17,0,0,0,,57,0,0,7,,,
"Antonio Andrews","RB","TEN",2550474,1992-08-17,0,0,0,,57,0,0,2,,,
"Antonio Brown","WR","PIT",2508061,1988-07-10,16.425,16.425,16.425,,2,2.64625,1,6,1.4,1.1,2.14160527599702
"Antonio Gates","TE","SD",2505299,1980-06-18,3.5375,3.5375,3.5375,,27,0.88125,0,13,,,
"Antwan Goodley","WR","GB",2553526,1991-09-06,0,0,0,,94,0,0,1,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,94,0,0,6,,,
"Asante Cleveland","TE","SD",2550454,1992-03-21,0,0,0,,45,0,0,2,,,
"Austin Davis","QB","FA",2533349,1989-06-02,0,0,0,,22,0,0,4,,,
"Austin Hooper","TE","ATL",2555415,1994-10-29,5.275,5.275,5.275,,16,0.0750000000000002,0,0,18.3,3.2,3.65212289945647
"Austin Johnson","RB","FA",2534437,1989-06-16,0,0,0,,57,0,0,3,,,
"Austin Seferian-Jenkins","TE","NYJ",2543683,1992-09-29,8.65,8.65,8.65,,8,1.175,0,2,11.7,2.5,3.32029648651576
"B.J. Daniels","WR","FA",2541429,1989-10-24,0,0,0,,94,0,0,3,,,
"Bears","DST","CHI",100005,,5.3,5.3,5.3,,21,0.325,0,46,19.2,4.5,6.60791213178945
"Beau Sandland","TE","FA",2555487,1993-02-23,0,0,0,,45,0,0,0,,,
"Ben Braunecker","TE","CHI",2556478,1994-02-07,0,0,0,,45,0,0,0,,,
"Ben Koyack","TE","JAC",2552396,1993-04-09,0,0,0,,45,0,0,1,81,11,7.34961721508152
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,15.05,15.05,15.05,,14,0.844999999999999,0,12,11.1,3.5,6.45551415487459
"Bengals","DST","CIN",100006,,12.2,12.2,12.2,,3,1.025,0,46,4.6,2.6,2.9305575340858
"Benjamin Watson","TE","BAL",2506122,1980-12-18,5,5,5,,22,0.38125,0,12,24.3,2.3,3.22548893996127
"Bennie Fowler","WR","DEN",2550198,1991-06-10,7.5625,7.5625,7.5625,,41,0.12625,0,2,90.4,7.7,5.4041515915352
"Benny Cunningham","RB","LAR",2541544,1990-07-07,2.39,2.39,2.39,,47,0.87625,0,3,,,
"Bernard Pierce","RB","DEN",2533545,1991-05-10,0,0,0,,57,0,0,4,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,5.9325,5.9325,5.9325,,33,1.03875,0,5,39.7,2.8,3.19638122721219
"Bills","DST","BUF",100003,,7,7,7,,10,0.45,0,46,9.7,2.6,2.9305575340858
"Bishop Sankey","RB","MIN",2543682,1992-09-15,0,0,0,,57,0,0,2,,,
"Blaine Gabbert","QB","SF",2495441,1989-10-15,0,0,0,,22,0,0,5,,,
"Blair Walsh","K","FA",2532968,1990-01-08,8.9,8.9,8.9,,6,0.15,0,4,,,
"Blake Annen","TE","FA",2550278,1991-05-28,0,0,0,,45,0,0,2,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,0,0,0,,22,0,0,2,24.3,2.4,4.33255428257132
"Bralon Addison","RB","CHI",2556457,1993-10-12,0,0,0,,57,0,0,0,,,
"Branden Oliver","RB","SD",2550658,1991-05-07,0.6625,0.6625,0.6625,,51,0.17375,0,2,,,
"Brandin Cooks","WR","NO",2543498,1993-09-25,13.645,13.645,13.645,,4,0.526250000000001,0,2,,,
"Brandon Allen","QB","JAC",2555365,1992-09-05,0,0,0,,22,0,0,0,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0,0,0,,57,0,0,4,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,6.1375,6.1375,6.1375,,54,0.0587499999999999,0,2,80.1,8.2,5.65131419119718
"Brandon Doughty","QB","MIA",2555302,1991-10-06,0,0,0,,22,0,0,0,,,
"Brandon LaFell","WR","CIN",497302,1986-11-04,7.15,7.15,7.15,,46,0.319999999999999,0,6,61,5,4.06947355336049
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,0,0,0,,94,0,0,10,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,7,7,7,,14,0.25,0,2,25.2,4.6,6.73965169194542
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,45,0,0,7,,,
"Brandon Tate","WR","BUF",81306,1987-10-05,0.6,0.6,0.6,,87,0.01875,0,7,123.4,9.3,6.19507191045354
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,22,0,0,4,,,
"Brandon Williams","TE","SEA",2539645,1987-10-12,0,0,0,,45,0,0,4,,,
"Braxton Miller","WR","HOU",2555348,1992-11-30,1.9625,1.9625,1.9625,,83,0.6875,0,0,90.3,11.9,7.48031742869585
"Brent Celek","TE","PHI",2507218,1985-01-25,1.2125,1.2125,1.2125,,37,0.09375,0,9,56.7,10.4,7.06519457541805
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,94,0,0,3,118.7,4.3,3.72344591383372
"Breshad Perriman","WR","BAL",2552597,1993-09-10,5.7925,5.7925,5.7925,,63,0.17375,0,1,117.5,14.6,8.81499546687056
"Brett Hundley","QB","GB",2552588,1993-06-15,0,0,0,,22,0,0,1,23.2,2.5,4.52555063459889
"Brian Hoyer","QB","CHI",81294,1985-10-31,0,0,0,,22,0,0,7,,,
"Brian Parker","TE","FA",2553840,1992-05-30,0,0,0,,45,0,0,1,,,
"Brian Quick","WR","LAR",2532933,1989-06-05,0,0,0,,94,0,0,4,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,5.85,5.85,5.85,,62,0.10375,0,3,95.4,7.4,5.25585403173801
"Brittan Golden","WR","ARI",2535988,1988-07-20,0,0,0,,94,0,0,4,,,
"Brock Osweiler","QB","HOU",2533436,1990-11-22,0,0,0,,22,0,0,4,,,
"Broncos","DST","DEN",100009,,6.85,6.85,6.85,,11,0.699999999999999,0,46,11.9,3.6,4.86600732235088
"Bronson Hill","RB","JAC",2554357,1993-01-02,0,0,0,,57,0,0,1,,,
"Browns","DST","CLE",100007,,4.95,4.95,4.95,,23,0.325,0,46,23,5.8,9.12399685653406
"Bruce Ellington","WR","SF",2543646,1991-08-22,5.875,5.875,5.875,,61,0.05375,0,2,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,94,0,0,6,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,22,0,0,1,,,
"Bryce Williams","TE","FA",2556709,1993-02-24,0,0,0,,45,,0,0,,,
"Buccaneers","DST","TB",100031,,5.85,5.85,5.85,,16,0.225,0,46,22.3,4.6,6.80145711061596
"Byron Marshall","RB","PHI",2556841,1994-02-13,0,0,0,,57,0,0,0,,,
"C.J. Anderson","RB","DEN",2540269,1991-02-10,8.385,8.385,8.385,,16,0.0324999999999989,0,3,33.2,4.2,3.96504676203805
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,0,0,0,,45,0,0,2,29.8,3.2,3.65212289945647
"C.J. Prosise","RB","SEA",2555417,1994-05-20,0,0,0,,57,0,0,0,,,
"C.J. Spiller","RB","FA",497204,1987-08-15,0,0,0,,57,0,0,6,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,2.175,2.175,2.175,,32,0.0562499999999995,0,1,63.4,5.4,4.69500591155584
"Cairo Santos","K","KC",2550636,1991-11-21,0,0,0,,21,0,0,2,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,21,0,0,3,,,
"Calvin Johnson","WR","FA",2495647,1985-09-29,0,0,0,,94,0,0,9,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,18.09,18.09,18.09,,4,1.11,0,5,11.7,2.9,5.29753604270917
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0,0,0,,57,0,0,1,91.8,10.6,7.47894634981338
"Cameron Brate","TE","TB",2550656,1991-07-03,8.9875,8.9875,8.9875,,6,0.193750000000001,0,2,9.5,2.8,3.46250780634749
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,94,0,0,1,,,
"Canaan Severin","WR","PIT",2556678,1993-03-16,0,0,0,,94,0,0,0,,,
"Carlos Hyde","RB","SF",2543743,1991-09-20,9.3725,9.3725,9.3725,,14,0.621250000000002,0,2,15.5,3.1,3.36109527038916
"Carson Palmer","QB","ARI",2505245,1979-12-27,0,0,0,,22,0,0,13,,,
"Carson Wentz","QB","PHI",2555259,1992-12-30,19.23,19.23,19.23,,2,1.055,1,0,3.2,1.2,2.01659805824048
"Case Keenum","QB","LAR",2532888,1988-02-12,10.68,10.68,10.68,,18,0.879999999999999,0,4,,,
"Cayleb Jones","WR","MIN",2556840,1993-03-21,0,0,0,,94,,0,0,,,
"Cecil Shorts","WR","TB",2495341,1987-12-22,0,0,0,,94,0,0,5,,,
"Cedric ONeal","RB","BUF",2556760,1994-01-29,0,0,0,,57,0,0,0,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,57,0,0,7,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,22,0,0,8,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,6.3,6.3,6.3,,19,4.2,0,2,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,3.19,3.19,3.19,,44,0.631250000000001,0,2,72.4,7.4,5.72199655592571
"Charles Clay","TE","BUF",2495139,1989-02-13,0,0,0,,45,0,0,5,15.4,2.6,3.36770025979301
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,94,0,0,3,,,
"Charles Sims","RB","TB",2543770,1990-09-19,4.0125,4.0125,4.0125,,40,0.26625,0,2,69.2,7.6,5.83180591804369
"Charone Peake","WR","NYJ",2555477,1992-10-16,0,0,0,,94,0,0,0,,,
"Chase Daniel","QB","PHI",81284,1986-10-07,0,0,0,,22,0,0,7,,,
"Chester Rogers","WR","IND",2556396,1994-01-12,0.5625,0.5625,0.5625,,89,0.11875,0,0,82.4,12.4,7.72748002835784
"Chiefs","DST","KC",100016,,10.25,10.25,10.25,,6,0.5,0,46,24.4,5.4,8.34981694122802
"Chris Boswell","K","PIT",2550545,1989-12-16,8.9,8.9,8.9,,6,0.35,0,2,10.3,2.7,3.64089711566764
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,45,0,0,3,,,
"Chris Harper","WR","SF",2553652,1993-12-07,0,0,0,,94,0,0,1,,,
"Chris Hogan","WR","NE",2530515,1988-10-24,10.5375,10.5375,10.5375,,20,0.825000000000001,0,5,42.8,20.5,11.731514142882
"Chris Ivory","RB","JAC",2507999,1988-03-22,0,0,0,,57,0,0,6,73,4.5,4.12976080521502
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,57,0,0,8,,,
"Chris Manhertz","TE","CAR",2552622,1992-04-10,0,0,0,,45,0,0,0,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,94,0,0,2,,,
"Chris Moore","WR","BAL",2555209,1993-06-16,4.8625,4.8625,4.8625,,72,0.36375,0,0,92.9,5.2,4.16833859322528
"Chris Pantale","TE","MIA",2539208,1990-03-22,0,0,0,,45,0,0,3,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,7.83,7.83,7.83,,23,0.32625,0,3,,,
"Christian Hackenberg","QB","NYJ",2555416,1995-02-14,0,0,0,,22,0,0,0,,,
"Christian Ponder","QB","SF",2495215,1988-02-25,0,0,0,,22,0,0,5,,,
"Christine Michael","RB","GB",2539322,1990-11-09,0,0,0,,57,0,0,3,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,45,0,0,9,,,
"Clay Harbor","TE","DET",497242,1987-07-02,0,0,0,,45,0,0,6,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,0.3625,0.3625,0.3625,,42,0.1625,0,1,53.2,8.2,6.02231156331868
"Cobi Hamilton","WR","PIT",2539203,1990-11-13,0,0,0,,94,0,0,3,,,
"Coby Fleener","TE","NO",2532838,1988-09-20,5.225,5.225,5.225,,18,0.0937500000000009,0,4,,,
"Cody Core","WR","CIN",2555331,1994-04-17,0,0,0,,94,0,0,0,,,
"Cody Kessler","QB","CLE",2555387,1993-05-11,0,0,0,,22,0,0,0,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,0.4875,0.4875,0.4875,,90,0.18125,0,2,96.4,9.8,6.44223451011553
"Cody Parkey","K","CLE",2550380,1992-02-19,4.2,4.2,4.2,,20,4.2,0,2,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,7.3425,7.3425,7.3425,,43,0.085,0,4,81.5,8,5.55244915133239
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,22,0,0,5,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,22,0,0,6,,,
"Colts","DST","IND",100014,,4.6,4.6,4.6,,25,0.149999999999999,0,46,20.7,4.8,7.18854706826898
"Connor Barth","K","CHI",2507463,1986-04-11,7,7,7,,14,0.0499999999999998,0,8,,,
"Connor Cook","QB","OAK",2555332,1993-01-29,0,0,0,,22,0,0,0,,,
"Connor Hamlett","TE","DAL",2553771,1992-04-12,0,0,0,,45,0,0,0,,,
"Connor Shaw","QB","CHI",2550252,1991-09-19,0,0,0,,22,0,0,2,,,
"Cooper Helfet","TE","OAK",2536071,1989-06-02,0,0,0,,45,0,0,5,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,5.185,5.185,5.185,,69,0.235000000000001,0,3,,,
"Corey Coleman","WR","CLE",2555333,1994-07-06,0,0,0,,94,0,0,0,44.7,5.9,4.51436623275206
"Corey Fuller","WR","NO",2540261,1990-06-23,0,0,0,,94,0,0,3,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0,0,0,,57,0,0,1,81.6,7.5,5.7769012369847
"Cory Harkey","TE","LAR",2533353,1990-06-17,0,0,0,,45,0,0,4,,,
"Cowboys","DST","DAL",100008,,5.6,5.6,5.6,,18,0.150000000000001,0,46,12.2,3.3,4.28537238587136
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,45,0,0,2,,,
"D.J. Tialavea","TE","ATL",2550406,1991-07-27,0,0,0,,45,0,0,2016,,,
"Dak Prescott","QB","DAL",2555260,1993-07-29,18.26,18.26,18.26,,3,0.57,1,0,11,3.2,5.87652509879188
"Damien Williams","RB","MIA",2550512,1992-04-03,3.7625,3.7625,3.7625,,41,0.27375,0,2,70.1,8.7,6.43575740969258
"Damiere Byrd","WR","CAR",2553499,1993-01-27,0,0,0,,94,0,0,1,126.2,11.8,7.43088490876346
"Dan Bailey","K","DAL",2495259,1988-01-26,0,0,0,,21,0,0,5,10,4.3,6.25037465358577
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,21,0,0,8,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,22,0,0,11,,,
"Daniel Lasco","RB","NO",2555219,1992-10-09,0,0,0,,57,0,0,0,,,
"Danny Amendola","WR","NE",2649,1985-11-02,8.1375,8.1375,8.1375,,33,0.177499999999999,0,8,48.9,6.1,4.61323127261685
"Danny Woodhead","RB","SD",4327,1985-01-25,0,0,0,,57,0,0,8,,,
"Darius Jackson","RB","CLE",2556273,1993-12-01,0,0,0,,57,0,0,0,,,
"Darius Jennings","WR","NYJ",2553896,1992-06-28,0,0,0,,94,0,0,1,,,
"Darrel Young","RB","CAR",2507737,1987-04-08,0,0,0,,57,0,0,7,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,3.5875,3.5875,3.5875,,26,0.4625,0,4,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,57,0,0,8,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0.6,0.6,0.6,,52,0.31375,0,11,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,45,0,0,1,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,57,0,0,2,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.0975,0.0975,0.0975,,93,0.0975,0,7,126.2,13,8.02407514795222
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,,57,0,0,4,,,
"Davante Adams","WR","GB",2543495,1992-12-24,0,0,0,,94,0,0,2,16.7,4,3.57514835403653
"David Cobb","RB","CHI",2552376,1993-06-03,0,0,0,,57,0,0,1,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,22,0,0,2,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,57,0,0,1,,,
"David Johnson","TE","PIT",79589,1987-08-26,0,0,0,,45,0,0,7,,,
"David Morgan","TE","MIN",2555306,1993-05-19,0.1,0.1,0.1,,44,0.1,0,0,68.4,7.6,5.73788892365522
"DeAndre Carter","WR","FA",2553502,1993-04-10,0,0,0,,94,0,0,1,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,11.1375,11.1375,11.1375,,14,0.0687499999999996,0,3,2.7,1.3,2.24047031586182
"DeAndre Washington","RB","OAK",2555464,1993-02-22,8.0175,8.0175,8.0175,,22,0.315,0,0,64.3,5.7,4.78861697792289
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,57,0,0,10,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,5.5375,5.5375,5.5375,,65,0.0687500000000005,0,2,121.1,9.3,6.19507191045354
"DeMarco Murray","RB","TEN",2495207,1988-02-12,0,0,0,,57,0,0,5,26.1,3.2,3.41599995144815
"DeSean Jackson","WR","WAS",1581,1986-12-01,9.28,9.28,9.28,,23,0.161250000000001,0,8,,,
"Delanie Walker","TE","TEN",2495966,1984-08-12,0,0,0,,45,0,0,10,4.4,1.6,2.89366252702056
"Demarcus Ayers","WR","PIT",2555465,1994-07-07,0,0,0,,94,0,0,0,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,0,0,0,,94,0,0,0,92.9,6.2,4.66266379254925
"Demaryius Thomas","WR","DEN",497328,1987-12-25,11.0625,11.0625,11.0625,,16,0.0562500000000004,0,6,29.3,3.7,3.42685079423934
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,45,0,0,3,50.5,4.5,4.26837195206065
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,57,0,0,3,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,45,0,0,6,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,6.1975,6.1975,6.1975,,53,0.0849999999999991,0,4,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,22,0,0,11,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,15.85,15.85,15.85,,12,0.575000000000001,0,2,14.7,3.4,6.26251780284702
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,45,0,0,4,,,
"Derel Walker","WR","TB",2550509,1991-06-29,0,0,0,,94,0,0,2,,,
"Derrick Coleman","RB","FA",2534871,1990-10-18,0,0,0,,57,0,0,4,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,0,0,0,,57,0,0,0,27.7,3.5,3.58071399462512
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,94,0,0,0,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,10.95,10.95,10.95,,18,0.331249999999999,0,1,24.5,5.7,4.41550119288727
"Devin Street","WR","IND",2543641,1991-03-30,0,0,0,,94,0,0,2,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,57,,0,0,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,13.4125,13.4125,13.4125,,5,1.32875,0,2,10.5,3.1,3.36109527038916
"Devontae Booker","RB","DEN",2555223,1992-05-27,2.7075,2.7075,2.7075,,45,0.3075,0,0,46,4.9,4.34937952945097
"Dexter McCluster","RB","SD",497190,1988-08-25,0,0,0,,57,0,0,6,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,12.95,12.95,12.95,,6,0.625,0,6,15.5,4.1,3.62458087396892
"Dion Lewis","RB","NE",2495469,1990-09-27,9.9975,9.9975,9.9975,,11,0.305000000000001,0,5,15.7,2.5,3.03166718403523
"Dion Sims","TE","MIA",2540200,1991-02-18,2.075,2.075,2.075,,34,0.675,0,3,,,
"Dolphins","DST","MIA",100019,,6.25,6.25,6.25,,12,0.25,0,46,31.8,0.9,-0.359707105964837
"Dom Williams","WR","SD",2556827,1990-09-02,0,0,0,,94,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,8.2125,8.2125,8.2125,,32,0.162500000000001,0,2,77.3,7.5,5.30528655167041
"Dontrelle Inman","WR","SD",2530700,1989-01-31,0,0,0,,94,0,0,3,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,12.275,12.275,12.275,,8,0.381249999999998,0,5,22.7,3.6,3.37741827430694
"Doug Martin","RB","TB",2532899,1989-01-13,9.3875,9.3875,9.3875,,13,0.142499999999998,0,4,47.7,11.5,7.97308847934428
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,,57,0,0,1,,,
"Drew Brees","QB","NO",2504775,1979-01-15,17.29,17.29,17.29,,5,0.68,0,15,6.4,3.3,6.06952145081945
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,22,0,0,9,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,57,0,0,5,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.38,8.38,8.38,,17,0.10125,0,1,34.9,3,3.30619058933017
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,21,0,0,3,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,2.1625,2.1625,2.1625,,33,0.375,0,4,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,94,0,0,5,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,1.745,1.745,1.745,,49,0.7725,0,0,90.3,15,9.89475231640892
"E.J. Bibbs","TE","FA",2553791,1991-08-28,0,0,0,,45,0,0,1,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,22,0,0,3,,,
"Eagles","DST","PHI",100025,,12.9,12.9,12.9,,2,1.05,1,46,15.1,3.9,5.4466422588304
"Ed Dickson","TE","CAR",497224,1987-07-25,4.9375,4.9375,4.9375,,23,0.8625,0,6,34.8,5.6,4.78981345811033
"Eddie Lacy","RB","GB",2540168,1990-06-02,4.5775,4.5775,4.5775,,37,0.275,0,3,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,94,0,0,8,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,0,0,0,,22,0,0,12,26,3.1,5.68352874676431
"Eli Rogers","WR","PIT",2553737,1992-12-23,2.5475,2.5475,2.5475,,80,0.1725,0,1,81.8,9.8,6.44223451011553
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,3.1925,3.1925,3.1925,,77,0.1675,0,6,37.5,4.3,3.72344591383372
"Eric Decker","WR","NYJ",497284,1987-03-15,0,0,0,,94,0,0,6,,,
"Eric Ebron","TE","DET",2543466,1993-04-10,5.0875,5.0875,5.0875,,20,0.0562500000000004,0,2,21.7,2.4,3.27289271323852
"Eric Weems","WR","ATL",2507029,1985-07-04,0,0,0,,94,0,0,9,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,45,0,0,2,,,
