"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Brandon LaFell","WR","NE",497302,1986-11-04,6.9,6.9,6.9,,46,0.2375,0,5,,,
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,0,0,0,,90,0,0,9,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,7.8,7.8,7.8,,15,0.100000000000001,0,1,25.2,4.6,6.65034511372416
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,44,0,0,6,,,
"Brandon Tate","WR","CIN",81306,1987-10-05,0.6,0.6,0.6,,85,0.19375,0,6,,,
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,27,0,0,3,,,
"Brandon Williams","TE","MIA",2539645,1987-10-12,0,0,0,,44,0,0,3,,,
"Brent Celek","TE","PHI",2507218,1985-01-25,1.075,1.075,1.075,,39,0.29375,0,8,55.8,12.1,8.59343515241359
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,90,0,0,2,118.2,5.8,4.88372776901014
"Breshad Perriman","WR","BAL",2552597,1993-09-10,0,0,0,,90,0,0,0,117.9,13.5,9.05671843207848
"Brett Hundley","QB","GB",2552588,1993-06-15,12.47,12.47,12.47,,19,0.309999999999999,0,0,23.5,2.4,3.93625559027213
"Brian Hoyer","QB","HOU",81294,1985-10-31,0,0,0,,27,0,0,6,,,
"Brian Parker","TE","KC",2553840,1992-05-30,0,0,0,,44,,0,0,,,
"Brian Quick","WR","STL",2532933,1989-06-05,0,0,0,,90,0,0,3,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,3.6875,3.6875,3.6875,,72,0.45625,0,2,95.2,7,5.53406397624157
"Brittan Golden","WR","ARI",2535988,1988-07-20,0.875,0.875,0.875,,82,0.0374999999999999,0,3,,,
"Brock Osweiler","QB","DEN",2533436,1990-11-22,0,0,0,,27,0,0,3,,,
"Broncos","DST","DEN",100009,,6.75,6.75,6.75,,10,0.125,0,45,12,3.7,5.18250195709434
"Browns","DST","CLE",100007,,5.35,5.35,5.35,,25,0.0499999999999998,0,45,22.8,5.7,9.09325818054457
"Bruce Ellington","WR","SF",2543646,1991-08-22,6.5,6.5,6.5,,48,0.03125,0,1,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,90,0,0,5,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,27,0,0,0,,,
"Buccaneers","DST","TB",100031,,6.55,6.55,6.55,,12,0.2,0,45,22.2,4.5,6.74680444647443
"C.J. Anderson","RB","DEN",2540269,1991-02-10,7.0575,7.0575,7.0575,,23,0.39625,0,2,33.5,4.3,4.05302107000219
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,4.5625,4.5625,4.5625,,22,0.14375,0,1,30.6,3.2,3.92288782032437
"C.J. Spiller","RB","NO",497204,1987-08-15,0,0,0,,57,0,0,5,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,0.95,0.95,0.95,,40,0.55,0,0,64,5.6,5.18236125819112
"Cairo Santos","K","KC",2550636,1991-11-21,7.5,7.5,7.5,,19,0.25,0,1,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,25,0,0,2,,,
"Calvin Johnson","WR","DET",2495647,1985-09-29,0,0,0,,90,0,0,8,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,16.18,16.18,16.18,,8,0.190000000000001,0,4,12.1,3,5.10735035327529
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,0.1975,0.1975,0.1975,,54,0.0525,0,0,91.6,11.5,8.03970298219687
"Cameron Brate","TE","TB",2550656,1991-07-03,4.5375,4.5375,4.5375,,23,0.418749999999999,0,1,9.7,2.9,3.76545364059102
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,90,0,0,0,,,
"Cardinals","DST","ARI",100026,,5.85,5.85,5.85,,21,0.0250000000000012,0,45,15.8,2.9,3.61819946771426
"Carlos Hyde","RB","SF",2543743,1991-09-20,12.1175,12.1175,12.1175,,5,0.51125,0,1,15.3,3.3,3.49931524886404
"Carson Palmer","QB","ARI",2505245,1979-12-27,0,0,0,,27,0,0,12,,,
"Case Keenum","QB","STL",2532888,1988-02-12,15.97,15.97,15.97,,10,0.425000000000001,0,3,,,
"Cecil Shorts","WR","HOU",2495341,1987-12-22,0,0,0,,90,0,0,4,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,57,0,0,6,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,27,0,0,7,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,7.8,7.8,7.8,,16,0.2,0,1,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,0,0,0,,57,0,0,1,70.3,6.7,5.38191504073375
"Charles Clay","TE","BUF",2495139,1989-02-13,8.2875,8.2875,8.2875,,11,0.5,0,4,15.7,2.3,3.45058528112434
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,90,0,0,2,,,
"Charles Sims","RB","TB",2543770,1990-09-19,5.6475,5.6475,5.6475,,33,0.23125,0,1,68.7,8.1,6.15710319032716
"Chase Daniel","QB","KC",81284,1986-10-07,0,0,0,,27,0,0,6,,,
"Chiefs","DST","KC",100016,,10.25,10.25,10.25,,5,1.325,0,45,24.4,5.3,8.31110693585452
"Chris Boswell","K","PIT",2550545,1989-12-16,8.4,8.4,8.4,,11,0.250000000000002,0,1,10.3,2.7,3.26044704229075
"Chris Conley","WR","KC",2552652,1992-10-25,0,0,0,,90,0,0,0,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,44,0,0,2,,,
"Chris Harper","WR","NE",2553652,1993-12-07,0,0,0,,90,0,0,0,,,
"Chris Hogan","WR","BUF",2530515,1988-10-24,0,0,0,,90,0,0,4,,,
"Chris Ivory","RB","NYJ",2507999,1988-03-22,2.9625,2.9625,2.9625,,43,0.39125,0,5,,,
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,57,0,0,7,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,90,0,0,1,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,0,0,0,,57,0,0,2,,,
"Christian Ponder","QB","FA",2495215,1988-02-25,0,0,0,,27,0,0,4,,,
"Christine Michael","RB","SEA",2539322,1990-11-09,0,0,0,,57,0,0,2,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,44,0,0,8,,,
"Clay Harbor","TE","JAC",497242,1987-07-02,0,0,0,,44,0,0,5,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,0.1875,0.1875,0.1875,,42,0.15,0,0,52.6,6.6,5.70714185730227
"Cobi Hamilton","WR","FA",2539203,1990-11-13,0,0,0,,90,0,0,2,,,
"Coby Fleener","TE","IND",2532838,1988-09-20,0,0,0,,44,0,0,3,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,1.8125,1.8125,1.8125,,80,0.55,0,1,93.6,7.2,5.64245334411347
"Cody Parkey","K","PHI",2550380,1992-02-19,7.5,7.5,7.5,,19,0.0999999999999996,0,1,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,6.47,6.47,6.47,,49,0.00875000000000004,0,3,82,7,5.53406397624157
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,27,0,0,4,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,27,0,0,5,,,
"Colts","DST","IND",100014,,5.3,5.3,5.3,,26,0.524999999999999,0,45,20.4,5.3,8.31110693585452
"Connor Barth","K","TB",2507463,1986-04-11,0,0,0,,25,0,0,7,,,
"Connor Shaw","QB","CLE",2550252,1991-09-19,0,0,0,,27,0,0,1,,,
"Cooper Helfet","TE","SEA",2536071,1989-06-02,0,0,0,,44,0,0,4,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,8.6925,8.6925,8.6925,,26,0.0362500000000008,0,2,,,
"Corey Fuller","WR","DET",2540261,1990-06-23,0,0,0,,90,0,0,2,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0.64,0.64,0.64,,50,0.0337500000000001,0,0,80.8,7.5,5.82487969764427
"Cory Harkey","TE","STL",2533353,1990-06-17,0,0,0,,44,0,0,3,,,
"Cowboys","DST","DAL",100008,,6.1,6.1,6.1,,15,0.0499999999999998,0,45,12.4,3.4,4.59588852357681
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,44,0,0,1,,,
"DaRon Brown","WR","KC",2552479,1991-09-21,0,0,0,,90,0,0,0,,,
"Damien Williams","RB","MIA",2550512,1992-04-03,0,0,0,,57,0,0,1,69.8,8.5,6.37858551878242
"Damiere Byrd","WR","FA",2553499,1993-01-27,0,0,0,,90,0,0,0,,,
"Dan Bailey","K","DAL",2495259,1988-01-26,8.6,8.6,8.6,,8,0.0999999999999996,0,4,10,4.3,6.11509804981362
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,25,0,0,7,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,27,0,0,10,,,
"Danny Amendola","WR","NE",2649,1985-11-02,8.6,8.6,8.6,,32,0.0425000000000004,0,7,50.2,6,4.99211713688204
"Danny Woodhead","RB","SD",4327,1985-01-25,8.16,8.16,8.16,,17,0.11875,0,7,,,
"Darius Jennings","WR","CLE",2553896,1992-06-28,0,0,0,,90,0,0,0,,,
"Darrel Young","RB","WAS",2507737,1987-04-08,0,0,0,,57,0,0,6,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,3.5625,3.5625,3.5625,,27,0.44375,0,3,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,57,0,0,7,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0.6,0.6,0.6,,52,0.2875,0,10,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,44,0,0,0,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,57,0,0,1,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.0975,0.0975,0.0975,,89,0.0975,0,6,125.5,12.4,8.460576908783
"Daryl Richardson","RB","PIT",2534789,1990-04-12,0,0,0,,57,0,0,3,,,
"Davante Adams","WR","GB",2543495,1992-12-24,11.4125,11.4125,11.4125,,11,0.137500000000001,0,1,16.8,3.9,3.85402877422704
"David Cobb","RB","TEN",2552376,1993-06-03,0,0,0,,57,0,0,0,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,27,0,0,1,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,57,0,0,0,,,
"David Johnson","TE","SD",79589,1987-08-26,0,0,0,,44,0,0,6,,,
"DeAndre Carter","WR","NE",2553502,1993-04-10,0,0,0,,90,0,0,0,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,13.0625,13.0625,13.0625,,6,0.449999999999998,0,2,2.7,1.3,2.44496699189228
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,90,0,0,0,,,
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,57,0,0,9,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,4.5025,4.5025,4.5025,,67,0.271249999999999,0,1,121.4,9.1,6.67215233889657
"DeMarco Murray","RB","PHI",2495207,1988-02-12,10.1625,10.1625,10.1625,,10,0.0875000000000021,0,4,,,
"DeSean Jackson","WR","WAS",1581,1986-12-01,9.1175,9.1175,9.1175,,22,0.149999999999999,0,7,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,8.6625,8.6625,8.6625,,27,0.0150000000000006,0,0,45.6,4.6,4.23339156177871
"Delanie Walker","TE","TEN",2495966,1984-08-12,9.8875,9.8875,9.8875,,6,0.8125,0,9,4.4,1.4,2.9782827419243
"Demaryius Thomas","WR","DEN",497328,1987-12-25,10.1375,10.1375,10.1375,,17,0.462499999999999,0,5,29.2,3.5,3.63725003848323
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,44,0,0,2,51.6,3.6,4.13280005996883
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,57,0,0,2,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,44,0,0,5,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,4.73,4.73,4.73,,64,0.166249999999999,0,3,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,27,0,0,10,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,15.07,15.07,15.07,,15,0.870000000000001,0,1,14.7,3.1,5.30253281377582
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,44,0,0,3,,,
"Derrick Coleman","RB","SEA",2534871,1990-10-18,0,0,0,,57,0,0,3,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,10.7625,10.7625,10.7625,,14,0.321249999999999,0,0,25.2,5,4.45017029752252
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,90,0,0,0,,,
"Devin Street","WR","DAL",2543641,1991-03-30,0,0,0,,90,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,11.7275,11.7275,11.7275,,6,0.555000000000001,0,1,10.4,2.5,3.05635059195352
"Dexter McCluster","RB","TEN",497190,1988-08-25,0,0,0,,57,0,0,5,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,11.2375,11.2375,11.2375,,13,0.60375,0,5,14.8,3.4,3.58305535454728
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,90,0,0,0,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,10.29,10.29,10.29,,9,0.1425,0,4,16.1,2.8,3.22246233829496
"Dion Sims","TE","MIA",2540200,1991-02-18,1.55,1.55,1.55,,36,0.29375,0,2,,,
"Dolphins","DST","MIA",100019,,6.45,6.45,6.45,,13,0.275,0,45,31.8,0.9,-0.292556755735967
"Donte Moncrief","WR","IND",2543614,1993-08-06,6.1625,6.1625,6.1625,,53,0.2825,0,1,,,
"Dontrelle Inman","WR","SD",2530700,1989-01-31,8.975,8.975,8.975,,23,0.127500000000001,0,2,,,
"Dorial Green-Beckham","WR","TEN",2552491,1993-04-12,0,0,0,,90,0,0,0,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,12.2,12.2,12.2,,9,0.411249999999999,0,4,22.8,3.4,3.58305535454728
"Doug Martin","RB","TB",2532899,1989-01-13,0,0,0,,57,0,0,3,44.6,10.8,7.65210890740016
"Dreamius Smith","RB","SD",2553848,1992-09-08,0,0,0,,57,,0,0,,,
"Drew Brees","QB","NO",2504775,1979-01-15,17.41,17.41,17.41,,4,0.629999999999999,0,14,6.5,3,5.10735035327529
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,27,0,0,8,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,57,0,0,4,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.455,8.455,8.455,,15,0.22625,0,0,34.9,3.7,3.7207975773193
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,25,0,0,2,,,
"Dustin Vaughan","QB","PIT",2550410,1991-01-27,0,0,0,,27,0,0,1,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,3.5625,3.5625,3.5625,,27,0.0187499999999998,0,3,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,90,0,0,4,,,
"E.J. Bibbs","TE","CLE",2553791,1991-08-28,0,0,0,,44,0,0,0,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,27,0,0,2,,,
"Eagles","DST","PHI",100025,,7,7,7,,8,0.15,0,45,15.1,3.9,5.57357757943937
"Ed Dickson","TE","CAR",497224,1987-07-25,6.9875,6.9875,6.9875,,15,1.08125,0,5,34.8,5.7,5.23483931810224
"Eddie Lacy","RB","GB",2540168,1990-06-02,4.435,4.435,4.435,,38,0.192500000000001,0,2,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,90,0,0,7,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,0,0,0,,27,0,0,11,26.1,3.1,5.30253281377582
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,8.96,8.96,8.96,,24,0.24625,0,5,38.1,4.3,4.07080750997085
"Eric Decker","WR","NYJ",497284,1987-03-15,5.1625,5.1625,5.1625,,60,0.15625,0,5,,,
"Eric Ebron","TE","DET",2543466,1993-04-10,5.05,5.05,5.05,,19,0.2875,0,1,21.9,2.7,3.6604975207688
"Eric Weems","WR","ATL",2507029,1985-07-04,0,0,0,,90,0,0,8,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,44,0,0,1,,,
"Falcons","DST","ATL",100001,,5.3,5.3,5.3,,26,0.175,0,45,28.7,3.1,4.00927509005928
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,57,0,0,1,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,0.4275,0.4275,0.4275,,53,0.25625,0,3,105,19.3,12.3586083870744
"Frank Gore","RB","IND",2506404,1983-05-14,6.65,6.65,6.65,,25,0.23125,0,10,24.6,4.1,3.94227990577456
"Frankie Hammond","WR","KC",2541828,1990-02-17,0,0,0,,90,0,0,2,,,
"Freddie Martino","WR","PHI",2550223,1991-09-07,0,0,0,,90,0,0,1,,,
"Gabe Holmes","TE","OAK",2553658,1991-03-29,0,0,0,,44,0,0,0,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,4.7375,4.7375,4.7375,,21,0.187500000000001,0,3,31.2,4,4.34271229961329
"Garrett Gilbert","QB","OAK",2549982,1991-07-01,0,0,0,,27,0,0,1,,,
"Garrett Graham","TE","HOU",497234,1986-08-04,0,0,0,,44,0,0,5,,,
"Gary Barnidge","TE","CLE",1060,1985-09-22,0,0,0,,44,0,0,7,,,
"Gavin Escobar","TE","DAL",2540211,1991-02-03,0,0,0,,44,0,0,2,,,
"Geno Smith","QB","NYJ",2539335,1990-10-10,11.25,11.25,11.25,,23,1.37,0,2,,,
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,44,0,0,0,62.8,16.6,10.9549478484138
"George Atkinson","RB","OAK",2550540,1992-11-29,0,0,0,,57,0,0,1,,,
"George Farmer","RB","SEA",2553767,1993-07-04,0,0,0,,57,0,0,0,,,
"Gerald Christian","TE","ARI",2552462,1991-08-26,0,0,0,,44,0,0,0,,,
"Geremy Davis","WR","NYG",2552654,1992-01-10,0,0,0,,90,0,0,0,,,
"Giants","DST","NYG",100023,,5.45,5.45,5.45,,24,0.125000000000001,0,45,25.7,4.3,6.35572882412941
"Giovani Bernard","RB","CIN",2540156,1991-11-22,4.3525,4.3525,4.3525,,39,0.48875,0,2,22,8,6.10173260821334
"Golden Tate","WR","DET",497326,1988-08-02,10.505,10.505,10.505,,15,0.247499999999999,0,5,17.4,2.7,3.20369256699561
"Graham Gano","K","CAR",71309,1987-04-09,8.5,8.5,8.5,,9,0.0500000000000007,0,6,18.5,3.6,4.86618823402237
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,44,0,0,8,18.7,3,3.81793170050214
"Greg Zuerlein","K","STL",2534797,1987-12-27,10,10,10,,2,0.300000000000001,1,3,,,
"Griff Whalen","WR","FA",2535876,1990-03-01,0,0,0,,90,0,0,3,,,
"Harry Douglas","WR","TEN",222,1984-09-16,2.9125,2.9125,2.9125,,76,0.325,0,7,,,
"Ifeanyi Momah","TE","ARI",2541096,1989-10-23,0,0,0,,44,0,0,2,,,
"Isaiah Burse","WR","SD",2550182,1991-12-08,0,0,0,,90,0,0,1,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,7.57,7.57,7.57,,21,0.272500000000001,0,1,30.7,3.1,3.38857408463641
"J.J. Nelson","WR","ARI",2552656,1992-04-24,6.28,6.28,6.28,,52,0.23,0,0,67.1,4.9,4.39597561358657
"Jace Amaro","TE","NYJ",2543481,1992-06-26,0,0,0,,44,0,0,1,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,8.95,8.95,8.95,,9,0.625,0,2,7.6,1.8,3.18819498156876
"Jacob Tamme","TE","ATL",324,1985-03-15,0,0,0,,44,0,0,7,,,
"Jacquizz Rodgers","RB","CHI",2495471,1990-02-06,6.6725,6.6725,6.6725,,24,0.12375,0,4,,,
"Jaguars","DST","JAC",100015,,13.8,13.8,13.8,,1,2.45,1,45,2.5,1.8,1.46728354481663
"Jake Kumerow","WR","CIN",2553548,1992-02-17,0,0,0,,90,0,0,0,,,
"Jake Stoneburner","TE","MIA",2539283,1989-08-25,0,0,0,,44,0,0,2,,,
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,57,0,0,0,,,
