8,Colts,IND,7.0,3600.0,1.802291475
0,Aaron Rodgers,GB,12.92,8200.0,1.609046335
1,Dalvin Cook,MIN,25.0,7400.0,1.460350975
2,LeVeon Bell,NYJ,20.2,7900.0,1.4460847490000002
3,Courtland Sutton,DEN,15.5,5900.0,2.204588764
4,Julian Edelman,NE,13.38,7100.0,2.20585508
5,Tyler Boyd,CIN,10.3,6900.0,2.1894268340000003
6,Zach Ertz,PHI,7.9,7100.0,1.3714864480000002
7,Alexander Mattison,MIN,4.9,4900.0,1.4786849359999998
8,Cardinals,ARI,7.0,3600.0,0.9562748559
0,Aaron Rodgers,GB,14.36,8000.0,1.617432781
1,LeVeon Bell,NYJ,15.9,7900.0,1.473248282
2,Nick Chubb,CLE,17.8,7300.0,1.460385394
3,Will Fuller,HOU,6.0,6100.0,1.9536561819999998
4,Adam Thielen,MIN,10.0,7300.0,1.9131741759999998
5,Courtland Sutton,DEN,6.0,5900.0,2.088501269
6,Noah Fant,DEN,5.3,5200.0,0.4541052951
7,Davante Adams,GB,14.1,8200.0,1.6435544340000001
8,Panthers,CAR,6.0,3500.0,1.959624715
0,Jameis Winston,TB,13.22,7300.0,1.458569993
1,Leonard Fournette,JAC,10.7,6900.0,2.033127615
2,Aaron Jones,GB,23.0,6400.0,1.147207267
3,Larry Fitzgerald,ARI,12.9,5500.0,2.2047476130000003
4,Tyler Lockett,SEA,12.9,6700.0,2.190820579
5,D.J. Moore,CAR,13.4,6200.0,2.187409786
6,Zach Ertz,PHI,13.2,6900.0,2.126877759
7,LeVeon Bell,NYJ,15.9,7900.0,1.473248282
8,Bears,CHI,5.0,4500.0,0.7718265904
0,Josh Allen,BUF,19.32,7500.0,1.9810638059999999
1,Jordan Howard,PHI,9.7,5600.0,1.620405532
2,Jamaal Williams,GB,9.6,5100.0,1.587696529
3,Mike Williams,LAC,6.0,6100.0,2.025277845
4,Odell Beckham,CLE,8.6,8100.0,1.9670559719999998
5,Keenan Allen,LAC,37.1,7800.0,1.944908701
6,Will Dissly,SEA,15.2,5400.0,0.9974342959
7,Michael Thomas,NO,13.9,8000.0,1.581213641
8,Jaguars,JAC,15.0,4700.0,2.649655288
0,Patrick Mahomes,KC,27.86,9200.0,1.694397779
1,Peyton Barber,TB,6.5,6100.0,1.572700406
2,Ezekiel Elliott,DAL,14.9,8800.0,1.5630040159999998
3,Marquise Goodwin,SF,5.1,5400.0,2.2003880909999998
4,Allen Robinson,CHI,9.0,7000.0,2.204743833
5,Brandin Cooks,LAR,16.0,7100.0,2.216355707
6,Eric Ebron,IND,6.2,5700.0,1.018006253
7,Devonta Freeman,ATL,11.0,6200.0,1.499374209
8,49ers,SF,7.0,3700.0,1.9952545369999999
0,Patrick Mahomes,KC,18.0,9200.0,2.002560096
1,Troymaine Pope,LAC,10.4,4500.0,1.701406732
2,LeSean McCoy,KC,15.9,6300.0,1.687028182
3,Robert Woods,LAR,22.9,7100.0,1.980170772
4,Amari Cooper,DAL,7.3,7900.0,1.974553777
5,Larry Fitzgerald,ARI,7.2,5900.0,2.0322242409999998
6,Tyler Higbee,LAR,6.1,5000.0,0.8802235890000001
7,Julio Jones,ATL,7.3,8500.0,1.591559081
8,Seahawks,SEA,16.0,3700.0,2.695851752
0,Jameis Winston,TB,30.3,7500.0,1.88743611
1,Jordan Howard,PHI,31.0,5500.0,1.431249002
2,Austin Ekeler,LAC,26.7,8100.0,1.402999576
3,Allen Robinson,CHI,11.2,7000.0,2.1880066190000003
4,Cooper Kupp,LAR,22.4,7000.0,2.1504349019999998
5,D.J. Moore,CAR,5.9,6400.0,2.288718521
6,Travis Kelce,KC,12.0,7600.0,1.222198553
7,Tyler Boyd,CIN,4.8,6300.0,1.5596917909999999
8,Rams,LAR,6.0,4300.0,1.779419006
0,Patrick Mahomes,KC,18.54,9200.0,1.979374393
1,Marlon Mack,IND,16.3,6700.0,1.885305189
2,Ronald Jones,TB,6.6,5900.0,1.485879679
3,Terry McLaurin,WAS,6.6,6000.0,1.9866100290000002
4,Larry Fitzgerald,ARI,8.8,5800.0,1.984034817
5,Tyler Boyd,CIN,23.3,6700.0,1.936521911
6,Evan Engram,NYG,7.7,6300.0,0.8822120975
7,LeVeon Bell,NYJ,12.3,7300.0,1.4834107380000001
8,Bills,BUF,11.0,4300.0,2.7712618630000003
0,Dak Prescott,DAL,26.22,8200.0,1.815741654
1,Jordan Howard,PHI,12.2,6500.0,1.448638834
2,Carlos Hyde,HOU,12.0,5600.0,1.437486333
3,D.J. Chark,JAC,32.4,5800.0,2.192583216
4,Michael Thomas,NO,35.7,7700.0,2.1714802580000003
5,JuJu Smith-Schuster,PIT,15.0,7300.0,2.236908352
6,Jared Cook,NO,12.1,5300.0,0.8829413032
7,Travis Kelce,KC,9.0,7500.0,1.4778949609999998
8,Vikings,MIN,12.0,4500.0,2.443975893
0,Teddy Bridgewater,NO,13.6,7300.0,1.5046929480000002
1,Royce Freeman,DEN,10.1,5200.0,1.314432471
2,Chris Carson,SEA,23.9,7200.0,1.2210534259999999
3,Adam Thielen,MIN,14.7,7200.0,1.974688645
4,Keenan Allen,LAC,4.3,7300.0,2.0617623259999998
5,Tyler Lockett,SEA,10.3,6300.0,1.902868499
6,Ryan Izzo,NE,4.1,4800.0,1.228776492
7,Julio Jones,ATL,14.8,8500.0,1.642963872
8,Ravens,BAL,8.0,5000.0,1.11727986
0,Teddy Bridgewater,NO,19.94,7000.0,1.670816651
1,Latavius Murray,NO,29.5,5300.0,1.8533711119999998
2,Aaron Jones,GB,16.3,7600.0,1.54438546
3,Golden Tate,NYG,11.0,6100.0,1.9863899669999998
4,Adam Thielen,MIN,9.0,7100.0,2.016820114
5,Michael Thomas,NO,17.6,8100.0,2.021041194
6,Gerald Everett,LAR,13.0,5900.0,0.7076897903
7,Joe Mixon,CIN,6.9,6100.0,1.564418188
8,Patriots,NE,25.0,5000.0,2.4515907759999997
0,Jimmy Garoppolo,SF,7.04,7500.0,2.125824743
1,Jordan Howard,PHI,6.6,6000.0,1.4992663469999998
2,Saquon Barkley,NYG,15.5,8600.0,1.454736985
3,D.J. Chark,JAC,8.8,6600.0,2.155087071
4,Michael Gallup,DAL,4.9,6300.0,2.273858793
5,Geronimo Allison,GB,5.3,5700.0,2.282903195
6,Zach Ertz,PHI,4.8,6300.0,1.5145430830000002
7,Marlon Mack,IND,7.1,7100.0,1.501563067
8,Saints,NO,11.0,4400.0,2.532395929
0,Mason Rudolph,PIT,17.04,6800.0,2.2015327140000003
1,Chris Carson,SEA,15.0,8000.0,1.641954318
2,Marlon Mack,IND,15.5,6800.0,1.7672112469999999
3,D.J. Moore,CAR,6.3,5500.0,1.9717130280000001
4,Alex Erickson,CIN,12.7,5500.0,1.957403131
5,Cooper Kupp,LAR,31.5,7700.0,1.912309455
6,Eric Ebron,IND,4.1,5400.0,0.8849164408
7,Leonard Fournette,JAC,17.1,7700.0,1.6035126309999999
8,49ers,SF,17.0,4800.0,2.25355423
0,Gardner Minshew,JAC,23.96,6900.0,1.360985985
1,Todd Gurley,LAR,10.4,7400.0,1.2201170609999998
2,Devonta Freeman,ATL,12.2,6200.0,1.19102231
