,Actual_Points,sdPts
715,17.7,1.0
717,1.7,0.4
722,11.2,0.4
723,0.0,0.9
741,6.1,0.4
745,0.0,0.3
754,0.0,0.6
775,4.0,0.5
782,1.8,0.5
784,-2.0,0.4
815,0.8,0.8
817,0.0,0.6
848,0.0,0.2
850,0.0,0.3
873,2.7,0.2
888,0.0,0.2
898,0.0,0.4
936,1.4,0.1
945,0.0,0.3
954,1.6,0.3
956,0.0,0.3
961,0.0,0.3
965,4.9,0.6
968,0.7,0.4
985,0.0,0.4
991,0.0,0.4
992,1.6,0.5
1010,0.0,0.3
1034,0.0,0.3
1080,0.0,0.1
1088,0.0,0.1
68,17.0,1.5
70,11.0,1.8
94,9.7,1.5
105,5.5,1.7
134,20.3,1.9
202,10.4,2.1
255,13.8,0.6
280,8.1,1.0
314,5.0,0.8
317,11.9,0.6
320,10.8,0.8
336,2.3,0.3
363,2.8,0.5
385,2.7,0.5
391,6.9,0.7
397,6.2,0.7
405,12.7,0.7
412,5.7,0.9
418,17.4,0.7
461,0.3,0.6
469,9.0,0.6
489,1.2,1.5
498,0.0,0.4
513,0.0,1.1
518,3.8,1.4
533,0.0,0.4
544,7.5,0.6
551,3.0,0.6
558,5.0,0.3
574,0.0,0.8
582,1.0,0.4
586,0.0,0.7
597,0.0,0.4
598,11.1,0.3
601,3.7,0.6
602,9.8,0.5
621,16.2,1.0
624,3.9,0.9
640,2.0,0.5
700,1.3,0.3
706,0.0,0.4
730,0.0,0.8
744,0.0,0.6
746,0.0,0.8
755,0.0,0.3
769,0.6,0.5
788,2.9,0.2
789,0.0,0.4
792,0.0,0.4
800,0.0,0.3
829,0.0,0.4
836,1.2,0.7
841,0.0,0.6
857,0.0,0.2
865,0.0,0.3
878,0.0,0.3
892,0.0,0.4
893,8.3,0.4
907,0.8,0.2
910,0.0,0.3
914,2.2,0.3
927,0.0,0.1
957,0.0,0.2
969,0.0,0.3
981,1.4,0.1
989,0.0,0.1
997,0.0,0.0
64,10.7,1.6
84,9.4,2.0
115,8.3,1.1
130,7.8,1.2
166,7.0,1.7
180,6.8,1.2
209,6.4,1.8
211,6.3,0.6
216,6.2,2.0
255,5.8,0.7
334,5.0,0.6
347,4.9,0.3
350,4.9,0.6
390,4.5,0.6
392,4.5,0.5
399,4.3,0.5
411,4.2,0.4
425,4.1,0.6
458,3.8,1.0
486,3.5,0.3
506,3.3,0.4
524,3.1,0.8
545,2.9,0.8
551,2.9,1.2
559,2.8,0.3
560,2.8,0.9
581,2.6,1.0
587,2.6,2.2
589,2.6,0.4
593,2.5,1.2
600,2.5,0.3
610,2.4,0.4
615,2.4,1.2
640,2.2,0.4
642,2.2,0.5
649,2.1,1.3
683,1.9,0.4
697,1.8,0.8
725,1.7,1.2
740,1.6,0.4
760,1.5,0.4
762,1.5,0.9
777,1.4,0.4
799,1.3,0.9
853,0.9,0.4
865,0.9,0.6
872,0.8,0.2
882,0.8,0.6
888,0.8,0.2
890,0.8,0.1
899,0.7,0.5
903,0.7,0.3
918,0.6,0.6
924,0.6,0.4
925,0.6,0.2
956,0.5,0.3
963,0.4,0.3
977,0.4,0.3
980,0.4,0.3
994,0.3,0.2
1002,0.3,0.2
1011,0.3,0.2
1015,0.3,0.2
1054,0.2,0.1
1075,0.0,0.0
50,19.8,1.6
81,1.1,1.7
96,7.3,1.4
179,7.6,1.4
184,1.8,1.2
185,12.8,1.5
199,7.2,3.9
210,2.0,2.2
215,7.5,1.6
218,4.3,3.7
256,2.8,0.9
272,11.5,1.6
283,5.9,2.0
316,2.8,1.9
320,3.4,1.9
327,22.5,1.6
415,4.0,0.7
419,1.6,2.0
423,0.0,0.6
429,13.1,0.9
434,6.4,0.9
439,4.6,2.2
467,0.0,1.0
479,3.9,0.8
562,7.5,0.9
571,0.0,0.8
582,1.6,1.4
597,1.4,0.8
599,0.0,0.8
647,18.0,2.0
652,1.7,1.3
664,0.0,0.8
667,3.9,0.9
704,3.3,1.4
711,5.5,0.6
724,1.4,0.9
727,3.1,0.8
744,2.0,0.8
762,0.0,1.1
777,2.1,1.2
778,0.0,1.1
795,4.6,1.0
805,1.4,1.2
809,1.2,0.9
818,1.9,0.6
827,2.1,0.5
836,2.0,0.5
838,0.0,0.5
864,4.7,0.6
867,0.0,0.8
887,0.0,0.8
891,0.0,0.7
898,1.7,0.5
912,1.4,0.6
926,4.7,1.2
940,1.2,0.6
957,0.0,0.7
958,0.0,0.8
960,1.8,0.5
964,0.0,0.6
981,1.8,0.4
995,4.2,0.7
1006,1.1,0.5
1013,3.2,0.6
1075,0.9,0.5
1090,0.0,0.8
1109,2.9,0.3
1132,3.0,0.4
1138,0.0,0.3
1170,0.0,0.3
1180,2.8,0.4
1189,1.0,0.2
1199,0.0,0.3
1203,0.0,0.4
1209,0.0,0.2
1215,0.0,0.2
1216,0.0,0.3
1219,0.0,0.2
1224,0.0,0.2
1227,0.0,0.1
1250,0.0,0.2
1267,0.0,0.2
59,2.5,1.6
91,14.9,1.7
94,26.4,1.5
129,6.5,1.5
146,3.2,2.0
221,3.0,1.6
226,6.9,1.7
246,16.2,0.9
252,10.2,2.2
275,10.7,0.8
292,12.5,1.1
296,10.1,1.8
321,3.7,1.9
324,3.3,1.9
347,9.8,2.3
382,4.0,1.1
427,17.1,0.9
455,3.9,0.7
478,14.4,0.9
494,0.0,0.9
509,2.0,0.8
511,4.1,1.0
526,11.7,1.1
540,0.0,0.9
552,0.0,0.7
572,2.4,0.5
592,0.0,0.7
611,22.3,1.3
618,3.8,1.4
619,1.2,1.1
637,6.8,1.2
642,3.6,0.9
676,1.8,0.9
684,0.0,1.2
705,7.0,0.7
711,6.8,0.9
714,9.2,0.6
735,0.0,1.1
741,2.1,0.8
744,9.2,0.6
759,2.0,0.8
768,5.3,0.4
774,0.0,0.4
785,0.0,0.6
788,3.1,0.5
795,2.5,0.6
801,2.9,0.9
811,1.5,0.5
828,8.4,0.5
832,1.0,0.4
838,0.0,0.9
848,2.5,0.3
859,2.2,0.6
887,1.0,0.6
896,1.7,1.0
909,2.9,0.6
919,0.0,0.8
920,0.0,0.6
922,0.0,0.5
935,4.0,0.5
947,8.0,0.5
959,0.9,0.2
964,0.0,0.4
983,2.7,0.5
996,1.2,0.4
1000,6.0,0.7
1004,5.0,0.8
1020,0.0,0.2
1062,0.0,0.6
1097,0.0,0.3
1104,0.0,0.4
1105,0.0,0.4
1126,0.0,0.4
1141,0.0,0.2
1153,0.0,0.2
1154,0.0,0.3
1157,0.0,0.2
1158,0.0,0.2
