playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2540175,LeVeon Bell,PIT,RB,25,4,9,18.17,18.17,18.17,NA,1,2.845,1,0,NA,1.1,0.4,1.879199397,NA,NA
2558019,Alvin Kamara,NO,RB,21,0,5,15.36,15.36,15.36,NA,2,0.37,1,0,NA,3.9,2.4,3.143011529,NA,NA
2552475,Todd Gurley,LAR,RB,23,2,8,15.29,15.29,15.29,NA,3,0.825,0,0,NA,3,1.4,2.511105463,NA,NA
100002,Ravens,BAL,DST,NA,NA,10,15.2,15.2,15.2,NA,1,1.55,1,0,NA,3,1.1,1.890467685,NA,NA
2508061,Antonio Brown,PIT,WR,29,7,9,15.1,15.1,15.1,NA,1,2.765,1,0,NA,1.3,0.9,1.463348903,NA,NA
2552469,Melvin Gordon,LAC,RB,24,2,9,14.69,14.69,14.69,NA,4,0.69,0,0,NA,7.6,1.7,2.700677283,NA,NA
100015,Jaguars,JAC,DST,NA,NA,8,14.6,14.6,14.6,NA,2,2,1,0,NA,1.3,0.7,1.147892804,NA,NA
2495466,Mark Ingram,NO,RB,28,6,5,14.24,14.24,14.24,NA,5,0.86,0,0,NA,5.5,1.7,2.700677283,NA,NA
2543583,Devonta Freeman,ATL,RB,25,3,5,13.76,13.76,13.76,NA,6,0.91,0,0,NA,5.7,2.3,3.079820923,NA,NA
2555230,Kenyan Drake,MIA,RB,NA,1,1,13,13,13,NA,7,0.355,0,0,NA,7.7,2.2,3.016630316,NA,NA
100025,Eagles,PHI,DST,NA,NA,10,12.7,12.7,12.7,NA,3,0.25,1,0,NA,4.7,1.3,2.261755126,NA,NA
2543743,Carlos Hyde,SF,RB,26,3,11,12.7,12.7,12.7,NA,8,0.43,0,0,NA,13.5,2.8,3.395773955,NA,NA
79607,LeSean McCoy,BUF,RB,29,8,6,12.59,12.59,12.59,NA,9,0.845,0,0,NA,4.4,2.1,2.953439709,NA,NA
