playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2533031,Andrew Luck,IND,QB,26,3,10,20.22,20.22,20.22,NA,1,1.09,1,0,NA,2.2,1.2,3.115170922,NA,NA
2505245,Carson Palmer,ARI,QB,36,12,9,20.02,20.02,20.02,NA,2,2.155,1,0,NA,1.6,1,2.973672685,NA,NA
2540175,LeVeon Bell,PIT,RB,23,2,11,18.63,18.63,18.63,NA,1,3.935,1,0,NA,2.8,0.9,1.104687856,NA,NA
2504211,Tom Brady,NE,QB,38,15,4,18.24,18.24,18.24,NA,3,0.865,0,0,NA,3.6,1.4,3.256669159,NA,NA
2505996,Eli Manning,NYG,QB,34,11,11,17.49,17.49,17.49,NA,4,0.465,0,0,NA,8.9,1.8,3.539665633,NA,NA
2495455,Cam Newton,CAR,QB,26,4,5,17.26,17.26,17.26,NA,5,0.56,0,0,NA,5.5,2.1,3.751912988,NA,NA
2506121,Philip Rivers,SD,QB,34,11,10,16.79,16.79,16.79,NA,6,0.38,0,0,NA,3.7,1.4,3.256669159,NA,NA
79860,Matthew Stafford,DET,QB,27,6,9,16.61,16.61,16.61,NA,7,0.6,0,0,NA,12,2.2,3.822662106,NA,NA
2532975,Russell Wilson,SEA,QB,27,3,9,16.21,16.21,16.21,NA,8,0.74,0,0,NA,7.9,2.4,3.964160343,NA,NA
2543583,Devonta Freeman,ATL,RB,23,1,10,16.02,16.02,16.02,NA,2,2.78,1,0,NA,1.7,1.2,1.40449257,NA,NA
310,Matt Ryan,ATL,QB,30,7,10,15.81,15.81,15.81,NA,9,1.04,0,0,NA,7.5,1.9,3.610414751,NA,NA
2532956,Ryan Tannehill,MIA,QB,27,3,5,15.13,15.13,15.13,NA,10,0.745,0,0,NA,11.2,2.5,4.034909462,NA,NA
2506581,Ryan Fitzpatrick,NYJ,QB,33,10,5,14.41,14.41,14.41,NA,11,0.165,0,0,NA,12.6,2,3.68116387,NA,NA
2505076,Josh McCown,CLE,QB,36,13,11,14.36,14.36,14.36,NA,12,0.305,0,0,NA,17.3,3.3,4.600902409,NA,NA
2495454,Julio Jones,ATL,WR,26,4,10,14.3,14.3,14.3,NA,1,1.23,1,0,NA,2.5,1.3,1.648290392,NA,NA
100003,Bills,BUF,DST,NA,NA,8,14.2,14.2,14.2,NA,1,0.85,1,0,NA,4.9,2.5,2.367620735,NA,NA
2504775,Drew Brees,NO,QB,36,14,11,14.13,14.13,14.13,NA,13,0.31,0,0,NA,6.2,1.6,3.398167396,NA,NA
2539228,EJ Manuel,BUF,QB,25,2,8,13.98,13.98,13.98,NA,14,0.33,0,0,NA,NA,NA,NA,NA,NA
2506340,Alex Smith,KC,QB,31,10,9,13.66,13.66,13.66,NA,15,0.235,0,0,NA,20.2,3.6,4.813149764,NA,NA
2552033,Jameis Winston,TB,QB,21,0,6,13.64,13.64,13.64,NA,16,0.86,0,0,NA,21.6,3,4.388655054,NA,NA
100032,Redskins,WAS,DST,NA,NA,8,13.4,13.4,13.4,NA,2,0.15,1,0,NA,9.1,3.5,5.600367201,NA,NA
2552475,Todd Gurley,STL,RB,21,0,6,13.37,13.37,13.37,NA,3,0.45,1,0,NA,2.6,1.7,1.904167093,NA,NA
100004,Panthers,CAR,DST,NA,NA,5,13.3,13.3,13.3,NA,3,0.6,0,0,NA,4,2.2,1.397796796,NA,NA
2543605,Zach Mettenberger,TEN,QB,24,1,4,13.21,13.21,13.21,NA,17,0.865,0,0,NA,23.9,3.6,4.813149764,NA,NA
100017,Rams,STL,DST,NA,NA,6,13.2,13.2,13.2,NA,4,1.3,0,0,NA,4.5,2.3,1.721071442,NA,NA
2506106,Larry Fitzgerald,ARI,WR,32,11,9,13.12,13.12,13.12,NA,2,0.23,1,0,NA,4,2.4,2.292263367,NA,NA
79555,Arian Foster,HOU,RB,29,6,9,13.11,13.11,13.11,NA,4,1.175,0,0,NA,5.2,1.4,1.604362379,NA,NA
2543496,Odell Beckham,NYG,WR,23,1,11,13.02,13.02,13.02,NA,3,0.37,1,0,NA,3.7,1.5,1.765376387,NA,NA
2540165,DeAndre Hopkins,HOU,WR,23,2,9,12.76,12.76,12.76,NA,4,0.68,0,0,NA,1.2,0.5,1.17994641,NA,NA
2495663,Marshawn Lynch,SEA,RB,29,8,9,12.73,12.73,12.73,NA,5,1.61,0,0,NA,7.7,2.5,2.70364633,NA,NA
2495893,Brandon Marshall,NYJ,WR,31,9,5,12.54,12.54,12.54,NA,5,0.935,0,0,NA,5.1,1.5,1.765376387,NA,NA
2539287,Landry Jones,PIT,QB,26,2,11,12.35,12.35,12.35,NA,18,0.035,0,0,NA,23,3.5,4.742400646,NA,NA
382,Joe Flacco,BAL,QB,30,7,9,12.34,12.34,12.34,NA,19,0.125,0,0,NA,18.9,2.9,4.317905935,NA,NA
81294,Brian Hoyer,HOU,QB,30,6,9,12.29,12.29,12.29,NA,20,0.235,0,0,NA,15.8,3.5,4.742400646,NA,NA
497240,Rob Gronkowski,NE,TE,26,5,4,12.28,12.28,12.28,NA,1,3.42,1,0,NA,1.2,0.6,1.917427642,NA,NA
100030,Seahawks,SEA,DST,NA,NA,9,12.2,12.2,12.2,NA,5,0.65,0,0,NA,2,2,0.751247503,NA,NA
2543499,Derek Carr,OAK,QB,24,1,6,12.14,12.14,12.14,NA,21,0.305,0,0,NA,17,3,4.388655054,NA,NA
2532842,Nick Foles,STL,QB,26,3,6,11.97,11.97,11.97,NA,22,0.345,0,0,NA,23,3.2,4.530153291,NA,NA
497095,Sam Bradford,PHI,QB,28,5,8,11.7,11.7,11.7,NA,23,0.245,0,0,NA,17.2,3.2,4.530153291,NA,NA
2508061,Antonio Brown,PIT,WR,27,5,11,11.62,11.62,11.62,NA,6,0.24,0,0,NA,10.1,3.1,2.702064351,NA,NA
100028,Chargers,SD,DST,NA,NA,10,11.6,11.6,11.6,NA,6,0.4,0,0,NA,17.2,3,3.983993968,NA,NA
2540154,Keenan Allen,SD,WR,23,2,10,11.59,11.59,11.59,NA,7,0.62,0,0,NA,8.4,3.2,2.760607348,NA,NA
2543465,Teddy Bridgewater,MIN,QB,23,1,5,11.55,11.55,11.55,NA,24,0.515,0,0,NA,17.6,3.1,4.459404172,NA,NA
100010,Lions,DET,DST,NA,NA,9,11.5,11.5,11.5,NA,7,0.85,0,0,NA,19.3,3.6,5.923641847,NA,NA
2495186,Colin Kaepernick,SF,QB,28,4,10,11.36,11.36,11.36,NA,25,0.685,0,0,NA,20.8,3.4,4.671651527,NA,NA
238498,Julian Edelman,NE,WR,29,6,4,11.17,11.17,11.17,NA,8,0.53,0,0,NA,9.3,3.5,2.936236341,NA,NA
2495207,DeMarco Murray,PHI,RB,27,4,8,11.14,11.14,11.14,NA,6,0.06,0,0,NA,13.8,2.4,2.603711426,NA,NA
497149,LeGarrette Blount,NE,RB,29,5,4,11.1,11.1,11.1,NA,7,0.075,0,0,NA,21.4,3.8,4.002800091,NA,NA
2507164,Adrian Peterson,MIN,RB,30,8,5,11.06,11.06,11.06,NA,8,0.13,0,0,NA,3.7,1.2,1.40449257,NA,NA
2507999,Chris Ivory,NYJ,RB,27,5,5,10.99,10.99,10.99,NA,9,0.195,0,0,NA,7.2,2.2,2.403841616,NA,NA
100019,Dolphins,MIA,DST,NA,NA,5,10.9,10.9,10.9,NA,8,0.75,0,0,NA,8.3,3.4,5.277092554,NA,NA
927,Justin Forsett,BAL,RB,30,7,9,10.87,10.87,10.87,NA,10,0.175,0,0,NA,14.2,2.1,2.303906712,NA,NA
2543847,John Brown,ARI,WR,25,1,9,10.77,10.77,10.77,NA,9,0.33,0,0,NA,13.3,7,4.985241261,NA,NA
2532899,Doug Martin,TB,RB,26,3,6,10.72,10.72,10.72,NA,11,0.115,0,0,NA,12.6,2.7,2.90351614,NA,NA
2506562,Matt Cassel,DAL,QB,33,10,6,10.71,10.71,10.71,NA,26,0.13,0,0,NA,26.4,3,4.388655054,NA,NA
2533034,Lamar Miller,MIA,RB,24,3,5,10.67,10.67,10.67,NA,12,0.135,0,0,NA,10.9,3.2,3.403190663,NA,NA
2543477,Blake Bortles,JAC,QB,24,1,8,10.64,10.64,10.64,NA,27,4.287,0,0,NA,10.1,1.9,3.610414751,NA,NA
2495466,Mark Ingram,NO,RB,26,4,11,10.54,10.54,10.54,NA,13,0.02,0,0,NA,9.5,2.1,2.303906712,NA,NA
2506404,Frank Gore,IND,RB,32,10,10,10.53,10.53,10.53,NA,14,0.175,0,0,NA,11.7,2.1,2.303906712,NA,NA
2532820,Kirk Cousins,WAS,QB,27,3,8,10.52,10.52,10.52,NA,28,9.28,0,0,NA,24.6,3.3,4.600902409,NA,NA
2541161,Latavius Murray,OAK,RB,25,2,6,10.51,10.51,10.51,NA,15,0.715,0,0,NA,10.5,2.9,3.103385949,NA,NA
2495647,Calvin Johnson,DET,WR,30,8,9,10.51,10.51,10.51,NA,10,0.295,0,0,NA,6.6,2,2.058091376,NA,NA
100029,49ers,SF,DST,NA,NA,10,10.4,10.4,10.4,NA,9,0.85,0,0,NA,19.7,3.3,4.953817908,NA,NA
2532865,T.Y. Hilton,IND,WR,26,3,10,10.37,10.37,10.37,NA,11,0.595,0,0,NA,9.2,2.8,2.526435358,NA,NA
2495469,Dion Lewis,NE,RB,25,4,4,10.2,10.2,10.2,NA,16,0.925,0,0,NA,16,2.8,3.003451044,NA,NA
2506400,Vincent Jackson,TB,WR,32,10,6,10.06,10.06,10.06,NA,12,0.585,0,0,NA,24,3.9,3.170408332,NA,NA
100023,Giants,NYG,DST,NA,NA,11,9.9,9.9,9.9,NA,10,1.25,0,0,NA,10.3,3.3,4.953817908,NA,NA
2504595,Steve Smith,BAL,WR,36,14,9,9.49,9.49,9.49,NA,13,0.445,0,0,NA,14.3,3.9,3.170408332,NA,NA
2543468,Mike Evans,TB,WR,22,1,6,9.46,9.46,9.46,NA,14,0.875,0,0,NA,16.4,4.8,3.697295312,NA,NA
2540171,Joseph Randle,DAL,RB,24,2,6,9.39,9.39,9.39,NA,17,0.255,0,0,NA,30.7,5.2,5.401888756,NA,NA
100031,Buccaneers,TB,DST,NA,NA,6,9.2,9.2,9.2,NA,11,1.15,0,0,NA,18.2,4,7.216740433,NA,NA
71345,Rashad Jennings,NYG,RB,30,6,11,9.16,9.16,9.16,NA,18,0.175,0,0,NA,25,4.1,4.302604805,NA,NA
2533457,Alfred Morris,WAS,RB,27,3,8,9.11,9.11,9.11,NA,19,0.285,0,0,NA,25.1,5.3,5.501823661,NA,NA
2495700,Greg Olsen,CAR,TE,30,8,5,9.04,9.04,9.04,NA,2,0.675,1,0,NA,3.3,1.5,2.703074402,NA,NA
2543770,Charles Sims,TB,RB,25,1,6,8.86,8.86,8.86,NA,20,0.13,0,0,NA,34.9,5,5.202018947,NA,NA
79607,LeSean McCoy,BUF,RB,27,6,8,8.79,8.79,8.79,NA,21,0.165,0,0,NA,8.2,2.1,2.303906712,NA,NA
497236,Jimmy Graham,SEA,TE,29,5,9,8.68,8.68,8.68,NA,3,0.83,0,0,NA,4.6,1.4,2.615780318,NA,NA
262,Chris Johnson,ARI,RB,30,7,9,8.67,8.67,8.67,NA,22,0.105,0,0,NA,18.9,2.9,3.103385949,NA,NA
2539205,Terrance Williams,DAL,WR,26,2,6,8.63,8.63,8.63,NA,15,0.14,0,0,NA,35.9,5.2,3.931467302,NA,NA
949,Jonathan Stewart,CAR,RB,28,7,5,8.58,8.58,8.58,NA,23,0.155,0,0,NA,20,2.8,3.003451044,NA,NA
2543743,Carlos Hyde,SF,RB,24,1,10,8.55,8.55,8.55,NA,24,0.305,0,0,NA,19.1,3.3,3.503125568,NA,NA
2552487,Amari Cooper,OAK,WR,21,0,6,8.54,8.54,8.54,NA,16,0.2,0,0,NA,16.4,4.6,3.580209316,NA,NA
2346,Pierre Garcon,WAS,WR,29,7,8,8.44,8.44,8.44,NA,17,0.245,0,0,NA,26.3,3.3,2.819150346,NA,NA
4327,Danny Woodhead,SD,RB,30,7,10,8.3,8.3,8.3,NA,25,0.205,0,0,NA,18.6,3.6,3.802930282,NA,NA
497284,Eric Decker,NYJ,WR,28,5,5,8.24,8.24,8.24,NA,18,0.2,0,0,NA,15.9,4.2,3.346037325,NA,NA
2552471,T.J. Yeldon,JAC,RB,22,0,8,8.19,8.19,8.19,NA,26,0.255,0,0,NA,26.4,5.7,5.90156328,NA,NA
2543614,Donte Moncrief,IND,WR,22,1,10,8.15,8.15,8.15,NA,19,0.225,0,0,NA,15.9,3.7,3.053322337,NA,NA
100007,Browns,CLE,DST,NA,NA,11,8.1,8.1,8.1,NA,12,0.25,0,0,NA,18.8,3.7,6.246916494,NA,NA
1060,Gary Barnidge,CLE,TE,30,7,11,8.05,8.05,8.05,NA,4,0.675,0,0,NA,6.5,2.2,3.314132994,NA,NA
100022,Saints,NO,DST,NA,NA,11,8,8,8,NA,13,0.3,0,0,NA,25.8,2.9,3.660719321,NA,NA
2552374,Ameer Abdullah,DET,RB,22,0,9,8,8,8,NA,27,0.195,0,0,NA,30.2,4.1,4.302604805,NA,NA
2543572,Martavis Bryant,PIT,WR,24,1,11,7.93,7.93,7.93,NA,20,0.02,0,0,NA,18,4.6,3.580209316,NA,NA
2543509,Allen Robinson,JAC,WR,22,1,8,7.92,7.92,7.92,NA,21,0.075,0,0,NA,11.7,2.9,2.584978355,NA,NA
80429,Jeremy Maclin,KC,WR,27,6,9,7.9,7.9,7.9,NA,22,0.11,0,0,NA,19.6,6.6,4.75106927,NA,NA
2550189,Isaiah Crowell,CLE,RB,22,1,11,7.87,7.87,7.87,NA,28,0.15,0,0,NA,35.9,4.5,4.702344424,NA,NA
2532841,Michael Floyd,ARI,WR,26,3,9,7.79,7.79,7.79,NA,23,0.035,0,0,NA,35.9,6.6,4.75106927,NA,NA
2533533,Rueben Randle,NYG,WR,24,3,11,7.79,7.79,7.79,NA,23,0.13,0,0,NA,40.3,3.9,3.170408332,NA,NA
2552461,Duke Johnson,CLE,RB,22,0,11,7.74,7.74,7.74,NA,29,0.135,0,0,NA,26.8,3.3,3.503125568,NA,NA
2507166,Ted Ginn,CAR,WR,30,8,5,7.72,7.72,7.72,NA,25,0.135,0,0,NA,41.1,5.4,4.048553298,NA,NA
100002,Ravens,BAL,DST,NA,NA,9,7.7,7.7,7.7,NA,14,0.1,0,0,NA,23.7,4.4,8.50983902,NA,NA
100027,Steelers,PIT,DST,NA,NA,11,7.7,7.7,7.7,NA,14,0.35,0,0,NA,12.3,3.9,6.893465787,NA,NA
2550474,Antonio Andrews,TEN,RB,23,1,4,7.7,7.7,7.7,NA,30,0.3,0,0,NA,32.3,5,5.202018947,NA,NA
2540258,Travis Kelce,KC,TE,26,2,9,7.65,7.65,7.65,NA,5,0.75,0,0,NA,4.4,1.5,2.703074402,NA,NA
2532977,Kendall Wright,TEN,WR,26,3,4,7.6,7.6,7.6,NA,26,0.03,0,0,NA,31.1,4.7,3.638752314,NA,NA
2550256,Willie Snead,NO,WR,23,1,11,7.57,7.57,7.57,NA,27,0.02,0,0,NA,24.1,4.3,3.404580323,NA,NA
768,Steve Johnson,SD,WR,29,7,10,7.57,7.57,7.57,NA,28,0.05,0,0,NA,49.7,8.9,6.097558217,NA,NA
2543488,Jarvis Landry,MIA,WR,23,1,5,7.53,7.53,7.53,NA,29,0.045,0,0,NA,18.5,4.2,3.346037325,NA,NA
2505551,Andre Johnson,IND,WR,34,12,10,7.51,7.51,7.51,NA,30,0.08,0,0,NA,47.8,4.5,3.521666319,NA,NA
2539217,Andre Ellington,ARI,RB,26,2,9,7.51,7.51,7.51,NA,31,0.285,0,0,NA,36.5,5.3,5.501823661,NA,NA
100020,Vikings,MIN,DST,NA,NA,5,7.5,7.5,7.5,NA,16,0.3,0,0,NA,7.3,3.3,4.953817908,NA,NA
2532790,Travis Benjamin,CLE,WR,26,3,11,7.46,7.46,7.46,NA,31,0.16,0,0,NA,22.1,4.1,3.287494328,NA,NA
2550272,Albert Wilson,KC,WR,23,1,9,7.4,7.4,7.4,NA,32,0.215,0,0,NA,64.4,8.7,5.980472222,NA,NA
2495328,Bilal Powell,NYJ,RB,27,4,5,7.29,7.29,7.29,NA,32,0.29,0,0,NA,64.2,6.4,6.601107612,NA,NA
100008,Cowboys,DAL,DST,NA,NA,6,7.2,7.2,7.2,NA,17,0.05,0,0,NA,21.1,4.1,7.54001508,NA,NA
100012,Titans,TEN,DST,NA,NA,4,7.2,7.2,7.2,NA,18,0.15,0,0,NA,23.1,3.6,5.923641847,NA,NA
2507763,Mike Wallace,MIN,WR,29,6,5,7.2,7.2,7.2,NA,33,0.045,0,0,NA,32.5,4.4,3.463123321,NA,NA
2543498,Brandin Cooks,NO,WR,22,1,11,7.17,7.17,7.17,NA,34,0.165,0,0,NA,25.2,4.3,3.404580323,NA,NA
