playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2553435,David Johnson,ARI,RB,25,1,9,20.36,20.36,20.36,NA,1,4.26,1,0,NA,1,0.1,1.009214617,NA,NA
2504211,Tom Brady,NE,QB,39,16,9,20.06,20.06,20.06,NA,1,1.317,1,0,NA,2.2,1.2,0.646664231,NA,NA
2506363,Aaron Rodgers,GB,QB,33,11,4,19.632,19.632,19.632,NA,2,2.155,1,0,NA,1.9,1.5,1.848184903,NA,NA
2555224,Ezekiel Elliott,DAL,RB,21,0,7,17.9,17.9,17.9,NA,2,3.975,1,0,NA,2.7,1,1.739350489,NA,NA
2495455,Cam Newton,CAR,QB,27,5,7,17.854,17.854,17.854,NA,3,0.932,0,0,NA,4.6,2.2,4.651733138,NA,NA
310,Matt Ryan,ATL,QB,31,8,11,17.1,17.1,17.1,NA,4,0.714,0,0,NA,3.4,1.6,2.248691794,NA,NA
2504775,Drew Brees,NO,QB,37,15,5,16.744,16.744,16.744,NA,5,0.722,0,0,NA,7.6,2.4,5.45274692,NA,NA
2506109,Ben Roethlisberger,PIT,QB,34,12,8,16.028,16.028,16.028,NA,6,0.107,0,0,NA,NA,NA,NA,NA,NA
2532975,Russell Wilson,SEA,QB,28,4,5,16.016,16.016,16.016,NA,7,0.228,0,0,NA,NA,NA,NA,NA,NA
382,Joe Flacco,BAL,QB,31,8,8,15.826,15.826,15.826,NA,8,0.125,0,0,NA,14.1,2.4,5.45274692,NA,NA
2555260,Dak Prescott,DAL,QB,23,0,7,15.75,15.75,15.75,NA,9,0.349,0,0,NA,10.4,2.9,7.455281374,NA,NA
2495143,Andy Dalton,CIN,QB,29,5,9,15.652,15.652,15.652,NA,10,0.517,0,0,NA,14.1,2.5,5.853253811,NA,NA
2505996,Eli Manning,NYG,QB,35,12,8,15.15,15.15,15.15,NA,11,0.148,0,0,NA,12.9,3.2,8.656802046,NA,NA
