playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2508061,Antonio Brown,PIT,WR,29,7,9,18.3,18.3,18.3,NA,1,6.215,1,0,NA,NA,NA,NA,NA,NA
2540175,LeVeon Bell,PIT,RB,25,4,9,17.74,17.74,17.74,NA,1,1.85,1,0,NA,NA,NA,NA,NA,NA
2552475,Todd Gurley,LAR,RB,23,2,8,17.54,17.54,17.54,NA,2,3.375,1,0,NA,NA,NA,NA,NA,NA
100006,Bengals,CIN,DST,NA,NA,6,15,15,15,NA,1,0.7,1,0,NA,NA,NA,NA,NA,NA
100015,Jaguars,JAC,DST,NA,NA,8,14.3,14.3,14.3,NA,2,0.4,1,0,NA,NA,NA,NA,NA,NA
100027,Steelers,PIT,DST,NA,NA,9,14.3,14.3,14.3,NA,2,0.9,1,0,NA,NA,NA,NA,NA,NA
2552469,Melvin Gordon,LAC,RB,24,2,9,14.24,14.24,14.24,NA,3,0.225,0,0,NA,NA,NA,NA,NA,NA
2557917,Kareem Hunt,KC,RB,22,0,10,14.09,14.09,14.09,NA,4,0.445,0,0,NA,NA,NA,NA,NA,NA
79607,LeSean McCoy,BUF,RB,29,8,6,13.94,13.94,13.94,NA,5,0.96,0,0,NA,NA,NA,NA,NA,NA
100030,Seahawks,SEA,DST,NA,NA,6,13.5,13.5,13.5,NA,4,0.5,1,0,NA,NA,NA,NA,NA,NA
2552453,Tevin Coleman,ATL,RB,24,2,5,13.35,13.35,13.35,NA,6,1.065,0,0,NA,NA,NA,NA,NA,NA
100004,Panthers,CAR,DST,NA,NA,11,13.3,13.3,13.3,NA,5,0.85,0,0,NA,NA,NA,NA,NA,NA
2495454,Julio Jones,ATL,WR,28,6,5,13,13,13,NA,2,2.315,1,0,NA,NA,NA,NA,NA,NA
100002,Ravens,BAL,DST,NA,NA,10,12.7,12.7,12.7,NA,6,0.65,0,0,NA,NA,NA,NA,NA,NA
2557973,Leonard Fournette,JAC,RB,21,0,8,12.61,12.61,12.61,NA,7,0.88,0,0,NA,NA,NA,NA,NA,NA
100025,Eagles,PHI,DST,NA,NA,10,12.2,12.2,12.2,NA,7,0.45,0,0,NA,NA,NA,NA,NA,NA
2495466,Mark Ingram,NO,RB,28,6,5,11.96,11.96,11.96,NA,8,0.48,0,0,NA,NA,NA,NA,NA,NA
100020,Vikings,MIN,DST,NA,NA,9,11.9,11.9,11.9,NA,8,0.35,0,0,NA,NA,NA,NA,NA,NA
497240,Rob Gronkowski,NE,TE,28,7,9,11.78,11.78,11.78,NA,1,1.92,1,0,NA,NA,NA,NA,NA,NA
100001,Falcons,ATL,DST,NA,NA,5,11.6,11.6,11.6,NA,9,0.25,0,0,NA,NA,NA,NA,NA,NA
100021,Patriots,NE,DST,NA,NA,9,11.5,11.5,11.5,NA,10,0.65,0,0,NA,NA,NA,NA,NA,NA
2558019,Alvin Kamara,NO,RB,21,0,5,11.5,11.5,11.5,NA,9,0.585,0,0,NA,NA,NA,NA,NA,NA
2557976,Joe Mixon,CIN,RB,21,0,6,11.46,11.46,11.46,NA,10,1.385,0,0,NA,NA,NA,NA,NA,NA
100016,Chiefs,KC,DST,NA,NA,10,11.2,11.2,11.2,NA,11,0.85,0,0,NA,NA,NA,NA,NA,NA
2495450,A.J. Green,CIN,WR,29,6,6,11.17,11.17,11.17,NA,3,1.06,0,0,NA,NA,NA,NA,NA,NA
100026,Cardinals,ARI,DST,NA,NA,8,10.5,10.5,10.5,NA,12,1.05,0,0,NA,NA,NA,NA,NA,NA
2533034,Lamar Miller,HOU,RB,26,5,7,10.37,10.37,10.37,NA,11,0.66,0,0,NA,NA,NA,NA,NA,NA
2543498,Brandin Cooks,NE,WR,24,3,9,10.2,10.2,10.2,NA,4,0.32,0,0,NA,NA,NA,NA,NA,NA
100032,Redskins,WAS,DST,NA,NA,5,10.2,10.2,10.2,NA,13,1.7,0,0,NA,NA,NA,NA,NA,NA
