"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"DeSean Jackson","WR","TB",1581,1986-12-01,9.1175,9.1175,9.1175,,28,0.149999999999999,0,9,34.8,3.6,3.17297338423739
"DeShone Kizer","QB","CLE",2557983,1996-01-03,7.68,7.68,7.68,,31,4.16,0,0,21.1,3.4,6.41449255149571
"DeVante Parker","WR","MIA",2552409,1993-01-20,8.6625,8.6625,8.6625,,36,0.0150000000000006,0,2,46.1,6.1,4.44776412145546
"DeVeon Smith","RB","MIA",2558998,1994-11-08,0.5675,0.5675,0.5675,,86,0.10875,0,0,89.1,10.6,7.2340494718374
"Deante Burton","WR","FA",2559109,1994-07-12,0,0,0,,137,0,0,0,,,
"Dede Westbrook","WR","JAC",2557895,1993-11-21,6.475,6.475,6.475,,61,0.00625000000000053,0,0,43.9,5.5,4.14181434452313
"Delanie Walker","TE","TEN",2495966,1984-08-12,9.8875,9.8875,9.8875,,6,0.8125,0,11,4.4,1.6,2.89271557742489
"Demarcus Ayers","WR","FA",2555465,1994-07-07,0,0,0,,137,0,0,1,,,
"Demarcus Robinson","WR","KC",2555478,1994-09-21,3.15,3.15,3.15,,104,0.14375,0,1,92.8,6.1,4.44776412145546
"Demaryius Thomas","WR","DEN",497328,1987-12-25,10.1375,10.1375,10.1375,,20,0.374999999999998,0,7,29.2,3.8,3.27495664321484
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,65,0,0,4,50.3,4.5,4.29893504100634
"Denard Robinson","RB","FA",2539260,1990-09-22,0,0,0,,93,0,0,4,,,
"Dennis Pitta","TE","FA",497254,1985-06-29,0,0,0,,65,0,0,7,,,
"Deonte Thompson","WR","BUF",2534436,1989-02-14,4.73,4.73,4.73,,82,0.166249999999999,0,5,75.1,9,5.92652137662843
"Derek Carr","QB","OAK",2543499,1991-03-28,15.07,15.07,15.07,,18,0.870000000000001,0,3,14.7,3.5,6.61404751726689
"Derek Carrier","TE","LAR",2534241,1990-07-25,0,0,0,,65,0,0,5,75.3,5.8,4.92930928330147
"Derek Watt","RB","LAC",2555220,1992-11-07,0,0,0,,93,0,0,1,92.1,6.4,5.04872053686201
"Derel Walker","WR","FA",2550509,1991-06-29,0,0,0,,137,0,0,3,,,
"Derrick Coleman","RB","ATL",2534871,1990-10-18,0,0,0,,93,0,0,5,,,
"Derrick Henry","RB","TEN",2556075,1994-07-17,8.5075,8.5075,8.5075,,27,0.0949999999999989,0,1,27.8,3.6,3.59183458021174
"Deshaun Watson","QB","HOU",2558063,1995-09-14,0,0,0,,33,0,0,0,,,
"Devante Mays","RB","GB",2558837,1994-05-26,0.71,0.71,0.71,,81,0.0649999999999999,0,0,,,
"Devin Fuller","WR","ATL",2556212,1994-01-29,0,0,0,,137,0,0,1,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,10.7625,10.7625,10.7625,,17,0.321249999999999,0,2,24.5,5.9,4.34578086247802
"Devin Smith","WR","FA",2553434,1992-03-03,0,0,0,,137,0,0,2,,,
"Devin Street","WR","FA",2543641,1991-03-30,0,0,0,,137,0,0,3,,,
"Devine Redding","RB","FA",2559103,1996-02-05,0,0,0,,93,0,0,0,,,
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,,93,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,11.7275,11.7275,11.7275,,11,0.266250000000001,0,3,10.5,3.1,3.33167637366705
"Devontae Booker","RB","DEN",2555223,1992-05-27,8.91,8.91,8.91,,26,0.428749999999999,0,1,46,4.9,4.26824591722794
"Dexter McCluster","RB","FA",497190,1988-08-25,0,0,0,,93,0,0,7,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,11.2375,11.2375,11.2375,,16,0.60375,0,7,15.6,4.2,3.47892316116973
"Dezmin Lewis","WR","FA",2552411,1992-12-05,0,0,0,,137,0,0,2,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,10.29,10.29,10.29,,18,0.0774999999999988,0,6,15.7,2.6,3.07151816712236
"Dion Sims","TE","CHI",2540200,1991-02-18,1.55,1.55,1.55,,50,0.29375,0,4,42.3,5.8,4.92930928330147
"Dolphins","DST","MIA",100019,,6.45,6.45,6.45,,14,0.275,0,47,31.8,1,-0.149292691313851
"Dom Williams","WR","PHI",2556827,1990-09-02,0,0,0,,137,0,0,1,,,
"Don Jackson","RB","FA",2556563,1993-09-07,0,0,0,,93,0,0,1,,,
"Donnel Pumphrey","RB","PHI",2558850,1994-12-06,0,0,0,,93,0,0,0,,,
"Donte Moncrief","WR","IND",2543614,1993-08-06,6.1625,6.1625,6.1625,,67,0.2825,0,3,77,7.4,5.11065530480886
"Donteea Dye","WR","FA",2553876,1993-08-20,0,0,0,,137,0,0,2,,,
"Dontrelle Inman","WR","CHI",2530700,1989-01-31,8.975,8.975,8.975,,29,0.0250000000000021,0,4,48.6,5.4,4.0908227150344
"Dorial Green-Beckham","WR","FA",2552491,1993-04-12,0,0,0,,137,0,0,2,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,12.2,12.2,12.2,,10,0.38125,0,6,22.6,3.8,3.27495664321484
"Doug Martin","RB","TB",2532899,1989-01-13,0,0,0,,93,0,0,5,48.3,11.7,7.80639752623572
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,,93,0,0,2,,,
"Drew Brees","QB","NO",2504775,1979-01-15,17.41,17.41,17.41,,5,0.550000000000001,0,16,6.4,3.5,6.61404751726689
"Drew Morgan","WR","FA",2558977,1994-12-02,0,0,0,,137,0,0,0,,,
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,33,0,0,10,,,
"DuJuan Harris","RB","FA",2530690,1988-09-03,0,0,0,,93,0,0,6,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,8.455,8.455,8.455,,28,0.12125,0,2,35,3.1,3.33167637366705
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,33,0,0,4,,,
"Dwayne Allen","TE","NE",2533046,1990-02-24,3.5625,3.5625,3.5625,,37,0.0187499999999998,0,5,26.4,4.5,4.29893504100634
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,137,0,0,6,,,
"Dwayne Washington","RB","DET",2556118,1994-04-24,0,0,0,,93,0,0,1,90.3,15,9.52344168943067
"E.J. Manuel","QB","OAK",2539228,1990-03-19,0,0,0,,33,0,0,4,,,
"Eagles","DST","PHI",100025,,7,7,7,,9,0.15,0,47,15.2,3.9,5.46868562117541
"Ed Dickson","TE","CAR",497224,1987-07-25,6.9875,6.9875,6.9875,,17,0.39375,0,7,34.7,5.7,4.88081895697108
"Eddie Lacy","RB","SEA",2540168,1990-06-02,4.435,4.435,4.435,,62,0.18125,0,4,73.7,5.4,4.52840412377263
"Eddie Royal","WR","FA",1990,1986-05-21,0,0,0,,137,0,0,9,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,0,0,0,,33,0,0,13,26.1,2.9,5.41671772263981
"Eli Rogers","WR","PIT",2553737,1992-12-23,3.8825,3.8825,3.8825,,93,0.17,0,2,82.1,9.6,6.23247115356077
"Elijah McGuire","RB","NYJ",2557934,1994-06-01,3.5825,3.5825,3.5825,,67,0.085,0,0,62.5,4.5,4.06011935199218
"Elijhaa Penny","RB","ARI",2556762,1993-08-17,0,0,0,,93,0,0,1,84.4,9.5,6.66170141743908
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,8.96,8.96,8.96,,30,0.1225,0,7,37.5,4.4,3.58090642014717
"Eric Decker","WR","TEN",497284,1987-03-15,5.1625,5.1625,5.1625,,76,0.0187499999999998,0,7,73.2,6,4.39677249196674
"Eric Ebron","TE","DET",2543466,1993-04-10,5.05,5.05,5.05,,24,0.0750000000000011,0,3,21.6,2.5,3.32912851439845
"Eric Rogers","WR","FA",2541883,1991-02-12,0,0,0,,137,0,0,4,,,
"Eric Saubert","TE","ATL",2558023,1994-05-01,0,0,0,,65,0,0,0,,,
"Eric Tomlinson","TE","NYJ",2553744,1992-04-22,0,0,0,,65,0,0,2,50.5,4.6,4.34742536733674
"Eric Weems","WR","TEN",2507029,1985-07-04,0,0,0,,137,0,0,10,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,65,0,0,3,,,
"Evan Engram","TE","NYG",2557858,1994-09-02,8.8125,8.8125,8.8125,,10,0.35,0,0,3.8,1.4,2.7957349247641
"Ezekiel Elliott","RB","DAL",2555224,1995-07-22,0,0,0,,93,0,0,1,,,
"Falcons","DST","ATL",100001,,5.3,5.3,5.3,,27,0.175,0,47,28.7,3.2,4.11262189057456
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,93,0,0,3,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,0.4275,0.4275,0.4275,,88,0.25625,0,5,100.7,21.5,12.9054983745116
"Frank Gore","RB","IND",2506404,1983-05-14,6.65,6.65,6.65,,42,0.23125,0,12,25,4.6,4.11215099330112
"Fred Ross","WR","CAR",2558993,1995-05-19,0,0,0,,137,0,0,0,,,
"Freddie Martino","WR","TB",2550223,1991-09-07,0,0,0,,137,0,0,3,,,
"Gabe Holmes","TE","FA",2553658,1991-03-29,0,0,0,,65,0,0,2,,,
"Gabe Marks","WR","FA",2559085,,0,0,0,,137,0,0,0,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,4.7375,4.7375,4.7375,,28,0.168750000000001,0,5,31.3,4.8,4.44440601999753
"Garrett Gilbert","QB","CAR",2549982,1991-07-01,0,0,0,,33,0,0,3,,,
"Garrett Graham","TE","FA",497234,1986-08-04,0,0,0,,65,0,0,7,,,
"Garrett Griffin","TE","NO",2557033,1994-03-04,0,0,0,,65,0,0,1,,,
"Gary Barnidge","TE","FA",1060,1985-09-22,0,0,0,,65,0,0,9,,,
"Gavin Escobar","TE","BAL",2540211,1991-02-03,0,0,0,,65,0,0,4,,,
"Gehrig Dieter","WR","FA",2559066,1993-02-24,0,0,0,,137,0,0,0,,,
"Geno Smith","QB","NYG",2539335,1990-10-10,11.25,11.25,11.25,,27,0.605,0,4,33.7,0.9,1.42561840721623
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,65,0,0,2,61.4,20.8,12.2028582328607
"George Atkinson","RB","FA",2550540,1992-11-29,0,0,0,,93,0,0,3,,,
"George Farmer","RB","FA",2553767,1993-07-04,0,0,0,,93,0,0,2,,,
"George Kittle","TE","SF",2558266,1993-10-09,2.75,2.75,2.75,,41,0.1375,0,0,27,4.3,4.20195438834555
"Gerald Christian","TE","FA",2552462,1991-08-26,0,0,0,,65,0,0,2,,,
"Gerald Everett","TE","LAR",2557889,1994-06-25,2.3875,2.3875,2.3875,,46,0.25625,0,0,33.7,4.8,4.44440601999753
"Geremy Davis","WR","LAC",2552654,1992-01-10,0,0,0,,137,0,0,2,,,
"Geronimo Allison","WR","GB",2556460,1994-01-18,2.925,2.925,2.925,,107,0.1,0,1,128.5,12.3,7.60924514975629
"Giants","DST","NYG",100023,,5.45,5.45,5.45,,25,0.125000000000001,0,47,25.6,4.5,6.63102596169043
"Giorgio Tavecchio","K","OAK",2535686,1990-07-16,7.8,7.8,7.8,,19,0,0,5,20.5,6.2,8.10139298809787
"Giovani Bernard","RB","CIN",2540156,1991-11-22,4.3525,4.3525,4.3525,,63,0.208749999999999,0,4,24.7,9,6.40154321089439
"Glenn Gronkowski","RB","FA",2556544,1993-03-25,0,0,0,,93,0,0,1,,,
"Golden Tate","WR","DET",497326,1988-08-02,10.505,10.505,10.505,,18,0.247499999999999,0,7,17.5,3.1,2.91801523679378
"Graham Gano","K","CAR",71309,1987-04-09,8.5,8.5,8.5,,11,0.0500000000000007,0,8,18.6,3.7,4.40925847845755
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,65,0,0,10,18.9,4,4.05648340935437
"Greg Zuerlein","K","LAR",2534797,1987-12-27,10,10,10,,2,0.149999999999999,1,5,3.2,1.8,1.60323625113091
"Griff Whalen","WR","FA",2535876,1990-03-01,0,0,0,,137,0,0,5,,,
"Harrison Butker","K","KC",2558245,1995-07-14,8.8,8.8,8.8,,9,0.25,0,0,5.2,2.3,2.34166315305897
"Harry Douglas","WR","TEN",222,1984-09-16,2.9125,2.9125,2.9125,,109,0.225,0,9,,,
"Henry Krieger-Coble","TE","IND",2556580,1992-06-12,0,0,0,,65,0,0,1,,,
"Hunter Henry","TE","LAC",2555341,1994-12-07,8.5625,8.5625,8.5625,,11,0.237500000000001,0,1,5.7,1.8,2.98969623008568
"Hunter Sharp","WR","DEN",2556773,1994-04-25,0,0,0,,137,0,0,1,,,
"ITavius Mathers","RB","JAC",2559210,1993-11-19,0,0,0,,93,0,0,0,,,
"Ifeanyi Momah","TE","ARI",2541096,1989-10-23,0,0,0,,65,0,0,4,,,
"Isaiah Burse","WR","LAC",2550182,1991-12-08,0,0,0,,137,0,0,3,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,7.57,7.57,7.57,,36,0.245,0,3,30.2,3.9,3.74792950413856
"Isaiah Ford","WR","MIA",2558071,1996-02-09,0,0,0,,137,0,0,0,,,
"Isaiah McKenzie","WR","DEN",2558129,1995-04-09,0.76,0.76,0.76,,126,0.11625,0,0,,,
"Ishmael Zamora","WR","FA",2559014,1995-11-26,0,0,0,,137,0,0,0,,,
"J.D. McKissic","RB","SEA",2556440,1993-10-15,7.6125,7.6125,7.6125,,34,0.0287500000000005,0,1,55.8,6.6,5.15278381947988
"J.J. Nelson","WR","ARI",2552656,1992-04-24,6.28,6.28,6.28,,65,0.080000000000001,0,2,66.6,6.8,4.80470552787652
"Jace Amaro","TE","FA",2543481,1992-06-26,0,0,0,,65,0,0,3,,,
"Jace Billingsley","WR","DET",2556473,1993-05-17,0,0,0,,137,0,0,1,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,8.95,8.95,8.95,,9,0.262499999999999,0,4,7.6,2,3.08667688274647
"Jacob Hollister","TE","NE",2558956,1993-11-18,0.1875,0.1875,0.1875,,58,0.04375,0,0,36.4,5.6,4.83232863064068
"Jacob Tamme","TE","FA",324,1985-03-15,0,0,0,,65,0,0,9,,,
"Jacoby Brissett","QB","IND",2555261,1992-12-11,11.4,11.4,11.4,,26,0.369999999999999,0,1,27.1,3.1,5.81582765418217
"Jacquizz Rodgers","RB","TB",2495471,1990-02-06,6.6725,6.6725,6.6725,,41,0.12375,0,6,59.8,8.4,6.08935336304077
"Jaguars","DST","JAC",100015,,13.8,13.8,13.8,,1,1.8375,1,47,2.5,1.8,1.40049442937284
"Jahad Thomas","RB","FA",2559266,1995-11-06,0,0,0,,93,0,0,0,,,
"Jake Butt","TE","DEN",2557859,1995-07-11,0,0,0,,65,0,0,0,,,
"Jake Elliott","K","PHI",2558172,1995-01-21,8,8,8,,16,0.199999999999999,0,0,9.1,3.8,4.55694385884316
"Jake Rudock","QB","DET",2556232,1993-01-21,0,0,0,,33,0,0,1,34.8,0.4,0.427843578360338
"Jakeem Grant","WR","MIA",2556190,1992-10-30,0.6875,0.6875,0.6875,,127,0.0874999999999999,0,1,,,
"Jalen Richard","RB","OAK",2556885,1993-10-15,6.0525,6.0525,6.0525,,49,0.1775,0,1,63.4,4.9,4.26824591722794
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,93,0,0,2,,,
"Jamaal Charles","RB","DEN",925,1986-12-27,4.1325,4.1325,4.1325,,65,0.54375,0,9,69.9,5.4,4.52840412377263
"Jamaal Jones","WR","FA",2556856,1993-01-31,0,0,0,,137,0,0,0,,,
"Jamaal Williams","RB","GB",2558204,1995-04-03,9.3225,9.3225,9.3225,,24,0.25,0,0,16,3.7,3.64386622152068
"Jameis Winston","QB","TB",2552033,1994-01-06,15.32,15.32,15.32,,16,0.234999999999999,0,2,11.8,3.1,5.81582765418217
"James Conner","RB","PIT",2557978,1995-05-05,1.9225,1.9225,1.9225,,74,0.1425,0,0,76.1,4.2,3.90402442806537
"James Develin","RB","NE",2508101,1988-07-23,0,0,0,,93,0,0,7,86,9,6.40154321089439
"James Hanna","TE","DAL",2533028,1989-07-14,0,0,0,,65,0,0,5,70.8,5.1,4.58987699898871
"James Starks","RB","FA",497206,1986-02-25,0,0,0,,93,0,0,7,,,
"James White","RB","NE",2543773,1992-02-03,5.4575,5.4575,5.4575,,54,0.0424999999999995,0,3,53.2,5.1,4.37230919984581
"James Wright","WR","FA",2550162,1991-12-31,0,0,0,,137,0,0,3,,,
"Jamison Crowder","WR","WAS",2552415,1993-06-17,10.3775,10.3775,10.3775,,19,0.40875,0,2,22.2,4.1,3.42793153168101
"Jamize Olawale","RB","OAK",2536044,1989-04-17,0,0,0,,93,0,0,5,82.1,3.9,3.74792950413856
"Jared Abbrederis","WR","FA",2543774,1990-12-17,0,0,0,,137,0,0,3,,,
"Jared Cook","TE","OAK",71265,1987-04-07,9.975,9.975,9.975,,5,0.437500000000002,0,8,11.4,2.6,3.37761884072884
"Jared Goff","QB","LAR",2555334,1994-10-14,16.63,16.63,16.63,,8,0.224999999999998,0,1,8.2,2.6,4.81805282532628
"Jarius Wright","WR","MIN",2532978,1989-11-25,2.325,2.325,2.325,,114,0.14625,0,5,94.5,8.9,5.8755297471397
"Jaron Brown","WR","ARI",2541966,1990-01-08,4.6125,4.6125,4.6125,,83,0.103750000000002,0,4,75.7,8,5.4166050817412
"Jarvis Landry","WR","MIA",2543488,1992-11-28,8.645,8.645,8.645,,38,0.0387499999999985,0,3,21.3,3.7,3.22396501372611
"Jason Myers","K","FA",2553112,1991-05-12,0,0,0,,33,0,0,3,,,
"Jason Witten","TE","DAL",2505629,1982-05-06,7.9375,7.9375,7.9375,,14,0.543749999999999,0,14,8.9,2.2,3.18365753540726
"Javontee Herndon","WR","FA",2550459,1991-06-29,0,0,0,,137,0,0,3,,,
"Javorius Allen","RB","BAL",2552631,1991-08-27,3.595,3.595,3.595,,66,0.0362500000000003,0,2,65.2,4.9,4.26824591722794
"Jay Ajayi","RB","PHI",2552582,1993-06-15,6.4475,6.4475,6.4475,,43,0.0599999999999996,0,2,33,5,4.32027755853687
"Jay Cutler","QB","MIA",2495824,1983-04-29,11.47,11.47,11.47,,25,0.145000000000001,0,11,28.1,2.1,3.82027799647038
"Jay Prosch","RB","HOU",2543695,1992-08-21,0,0,0,,93,0,0,3,,,
"Jeff Cumberland","TE","LAC",2507883,1987-05-02,0,0,0,,65,0,0,7,,,
"Jeff Driskel","QB","CIN",2555262,1993-04-23,0,0,0,,33,0,0,1,,,
"Jeff Heuerman","TE","DEN",2552399,1992-11-24,2.5125,2.5125,2.5125,,43,0.0750000000000002,0,2,61.1,19.9,11.7664452958871
"Jeff Janis","WR","GB",2543750,1991-06-09,0.1825,0.1825,0.1825,,134,0.09,0,3,111.5,0.5,1.59223287008698
"Jehu Chesson","WR","KC",2557866,1993-12-29,0,0,0,,137,0,0,0,,,
"Jerell Adams","TE","NYG",2555311,1992-12-31,0.1375,0.1375,0.1375,,61,0.04375,0,1,65,8,5.99609646257016
"Jeremy Hill","RB","CIN",2543603,1992-10-20,0,0,0,,93,0,0,3,,,
"Jeremy Kerley","WR","NYJ",2495189,1988-11-30,0,0,0,,137,0,0,6,,,
"Jeremy Langford","RB","BAL",2552379,1991-12-06,0,0,0,,93,0,0,2,,,
"Jeremy Maclin","WR","BAL",80429,1988-05-11,8.1225,8.1225,8.1225,,49,0.186250000000001,0,8,46.5,3.7,3.22396501372611
"Jeremy McNichols","RB","SF",2557977,1995-12-26,0,0,0,,93,0,0,0,,,
"Jeremy Ross","WR","FA",2530598,1988-03-06,0,0,0,,137,0,0,6,,,
"Jeremy Sprinkle","TE","WAS",2557886,1994-08-10,0.15,0.15,0.15,,60,0.03125,0,0,82.3,11.5,7.69325788413397
"Jerick McKinnon","RB","MIN",2543715,1992-05-03,8.2975,8.2975,8.2975,,30,0.160000000000002,0,3,28.8,3.9,3.74792950413856
"Jermaine Gresham","TE","ARI",497238,1988-06-16,3.525,3.525,3.525,,39,0.46875,0,7,37.5,5.5,4.78383830431029
"Jermaine Kearse","WR","NYJ",2532887,1990-02-06,7.6125,7.6125,7.6125,,54,0.4875,0,5,37.6,5,3.88685619707951
"Jerome Felton","RB","FA",230,1986-07-03,0,0,0,,93,0,0,9,,,
"Jerome Lane","WR","FA",2558893,1996-03-09,0,0,0,,137,0,0,0,,,
"Jesse James","TE","PIT",2552633,1994-06-04,5.525,5.525,5.525,,20,0.0625,0,2,28.4,3.6,3.86252210403279
"Jets","DST","NYJ",100024,,6.05,6.05,6.05,,17,0.0249999999999995,0,47,11.6,3.9,5.46868562117541
"Jhurell Pressley","RB","FA",2556656,1992-05-20,0,0,0,,93,0,0,1,,,
"Jim Dray","TE","FA",497226,1986-12-31,0,0,0,,65,0,0,7,,,
"Jimmy Garoppolo","QB","SF",2543801,1991-11-02,12.64,12.64,12.64,,21,0.325000000000001,0,3,17.7,2.6,4.81805282532628
"Jimmy Graham","TE","SEA",497236,1986-11-24,10.7,10.7,10.7,,4,0.768750000000001,0,7,3.2,1.8,2.98969623008568
"Joe Banyard","RB","BUF",2535696,1988-11-22,0,0,0,,93,0,0,5,,,
"Joe Callahan","QB","GB",2556492,1993-06-04,0,0,0,,33,0,0,1,,,
"Joe Flacco","QB","BAL",382,1985-01-16,10.48,10.48,10.48,,29,2,0,9,31.1,1.6,2.82250316761449
"Joe Kerridge","RB","GB",2556415,1992-09-17,0,0,0,,93,0,0,1,,,
"Joe Mixon","RB","CIN",2557976,1996-07-24,10.855,10.855,10.855,,16,0.30125,0,0,38.7,13.9,8.95109363503236
"Joe Webb","QB","BUF",1037347,1986-11-14,0,0,0,,33,0,0,7,,,
"Joe Williams","RB","SF",2557936,1993-09-04,0,0,0,,93,0,0,0,,,
"John Brown","WR","ARI",2543847,1990-04-03,0,0,0,,137,0,0,3,82.2,13,7.96618655617734
"John Kuhn","RB","FA",2506147,1982-09-09,0,0,0,,93,0,0,11,,,
"John Phillips","TE","NO",71435,1987-06-11,0,0,0,,65,0,0,8,,,
"John Ross","WR","CIN",2558010,1995-11-27,0,0,0,,137,0,0,0,,,
"Johnny Holton","WR","OAK",2556805,1991-08-22,7.8625,7.8625,7.8625,,51,0.1125,0,1,84,11.6,7.25230374333522
"Joique Bell","RB","FA",497145,1986-08-04,0,0,0,,93,0,0,7,,,
"Jonathan Grimes","RB","FA",2534770,1989-12-21,0,0,0,,93,0,0,5,,,
"Jonathan Stewart","RB","CAR",949,1987-03-21,6.39,6.39,6.39,,44,0.0074999999999994,0,9,43,3.7,3.64386622152068
"Jonathan Williams","RB","NO",2555227,1994-02-02,0,0,0,,93,0,0,1,94.8,10.6,7.2340494718374
"Jonnu Smith","TE","TEN",2558207,1995-08-22,3.3625,3.3625,3.3625,,40,0.63125,0,0,48,3,3.57158014605042
"Jordan Gay","K","FA",2542060,1990-03-29,0,0,0,,33,0,0,2017,,,
"Jordan Howard","RB","CHI",2555418,1994-11-02,13.665,13.665,13.665,,7,0.796249999999999,0,1,17.7,3.3,3.43573965628493
"Jordan Leggett","TE","NYJ",2557885,1995-01-31,0,0,0,,65,0,0,0,,,
"Jordan Matthews","WR","BUF",2543500,1992-07-16,5.675,5.675,5.675,,73,0.262500000000001,0,3,,,
"Jordan Norwood","WR","FA",71417,1986-09-28,0,0,0,,137,0,0,8,,,
"Jordan Payton","WR","FA",2555370,1993-09-01,0,0,0,,137,0,0,1,,,
"Jordan Reed","TE","WAS",2540160,1990-07-03,0,0,0,,65,0,0,4,,,
"Jordan Taylor","WR","DEN",2553606,1992-02-18,0,0,0,,137,0,0,2,,,
"Jordan Todman","RB","HOU",2495472,1990-02-24,0.145,0.145,0.145,,90,0.02625,0,6,92,20.2,12.2290870374954
"Jordan Westerkamp","WR","FA",2558057,1994-06-23,0,0,0,,137,0,0,0,,,
"Jordy Nelson","WR","GB",1032,1985-05-31,6.825,6.825,6.825,,59,0.337499999999999,0,9,50.8,5.9,4.34578086247802
"Josh Bellamy","WR","CHI",2535964,1989-05-18,3.9875,3.9875,3.9875,,90,0.0375000000000001,0,5,98.7,7.5,5.16164693429758
"Josh Doctson","WR","WAS",2555343,1992-12-03,9.3625,9.3625,9.3625,,26,0.192500000000001,0,1,42.5,4.7,3.73388130861334
"Josh Ferguson","RB","IND",2556411,1993-05-23,0.49,0.49,0.49,,87,0.1775,0,1,96.5,9.8,6.8177963413659
"Josh Gordon","WR","CLE",2537931,1991-04-13,8.3,8.3,8.3,,47,0.0950000000000006,0,5,17.5,5.1,3.93784782656823
"Josh Hill","TE","NO",2541834,1990-05-21,2.275,2.275,2.275,,47,0.35,0,4,34.8,5.8,4.92930928330147
"Josh Huff","WR","FA",2543746,1991-10-14,0,0,0,,137,0,0,3,,,
"Josh Johnson","QB","HOU",264,1986-05-15,0,0,0,,33,0,0,9,,,
"Josh Lambo","K","JAC",2553833,1990-11-19,8.5,8.5,8.5,,11,0.199999999999999,0,2,18.3,3.9,4.70462923922877
"Josh Malone","WR","CIN",2558127,1996-03-21,2.5125,2.5125,2.5125,,113,0.24375,0,0,111.1,4.9,3.83586456759079
"Josh McCown","QB","NYJ",2505076,1979-07-04,15.35,15.35,15.35,,15,0.139999999999999,0,15,16.9,3.8,7.21271241458043
"Josh Reynolds","WR","LAR",2558194,1995-02-16,5.5125,5.5125,5.5125,,74,0.275,0,0,65.5,7.2,5.00867204583142
"Joshua Dobbs","QB","PIT",2558167,1995-01-26,0,0,0,,33,0,0,0,,,
"Joshua Perkins","TE","FA",2556444,1993-08-05,0,0,0,,65,0,0,1,,,
"JuJu Smith-Schuster","WR","PIT",2558149,1996-11-22,8.725,8.725,8.725,,33,0.0287500000000005,0,0,,,
"Julian Edelman","WR","NE",238498,1986-05-22,0,0,0,,137,0,0,8,,,
"Julio Jones","WR","ATL",2495454,1989-02-03,14.5875,14.5875,14.5875,,2,0.68375,1,6,6.2,2.9,2.81603197781633
"Julius Thomas","TE","MIA",2495353,1988-06-27,7.6375,7.6375,7.6375,,15,0.568750000000001,0,6,19.6,2.5,3.32912851439845
"Justin Davis","RB","LAR",2559163,1995-11-11,0,0,0,,93,0,0,0,,,
"Justin Forsett","RB","FA",927,1985-10-14,0,0,0,,93,0,0,9,,,
"Justin Hardy","WR","ATL",2552418,1991-12-18,4.0625,4.0625,4.0625,,88,0.0437499999999993,0,2,101.8,8.2,5.51858834071864
"Justin Hunter","WR","PIT",2540151,1991-05-20,0.2125,0.2125,0.2125,,133,0.0725,0,4,115.5,8.5,5.67156322918481
"Justin Perillo","TE","FA",2550243,1991-01-05,0,0,0,,65,0,0,3,,,
"Justin Tucker","K","BAL",2536340,1989-11-21,9.9,9.9,9.9,,3,0.25,1,5,9.2,5.4,6.91990994501296
"Juwan Thompson","RB","FA",2550263,1992-05-13,0,0,0,,93,0,0,3,,,
"KD Cannon","WR","FA",2558927,1995-11-05,0,0,0,,137,0,0,0,,,
"KaDeem Carey","RB","FA",2543551,1992-10-30,0,0,0,,93,0,0,3,,,
"Kaelin Clay","WR","CAR",2552651,1992-01-03,0.575,0.575,0.575,,130,0.1875,0,2,105.7,7.1,4.95768041634269
"Kai Forbath","K","MIN",2495150,1987-09-02,9,9,9,,8,0.300000000000001,0,6,12.6,4.1,5
"Kaimi Fairbairn","K","HOU",2556521,1994-01-29,7.4,7.4,7.4,,27,0.15,0,1,18.1,4.6,5.73842690192806
"Kalif Raymond","WR","NYG",2556661,1994-08-08,0,0,0,,137,0,0,1,,,
"Kamar Aiken","WR","IND",2530660,1989-05-30,3.975,3.975,3.975,,91,0.07125,0,6,115.9,11.1,6.99734559589161
"Kapri Bibbs","RB","FA",2550542,1993-01-10,0,0,0,,93,0,0,3,,,
