,Actual_Points,sdPts
65,10.6,2.4
80,9.7,2.4
34,8.1,2.8
8,8.0,1.2
16,7.5,0.8
21,6.8,2.1
50,6.0,2.1
1186,5.4,0.1

1,15.6,1.2
2,19.8,3.6
3,10.2,1.6
4,13.9,1.5
5,18.3,0.7
6,18.7,1.0
7,25.9,2.7
8,14.6,2.5
10,23.9,2.6
11,33.9,2.0
12,12.5,0.8
13,23.8,2.4
14,18.7,2.7
17,22.0,1.0
19,36.5,2.0
21,16.6,1.4
22,17.6,1.1
24,9.4,2.0
25,18.1,2.2
26,13.5,1.4
29,11.9,1.9
30,13.1,1.8
31,6.7,3.6
34,15.1,1.3
35,8.6,1.6
42,9.1,2.1
54,19.8,4.0
59,12.1,1.2
179,18.0,1.9
647,8.5,4.2
780,10.4,3.3
1196,14.9,0.1

1,17.9,2.9
2,29.6,1.2
3,22.2,0.7
4,23.0,1.9
5,29.2,1.1
8,28.4,3.7
9,18.8,2.0
10,5.6,1.3
11,13.0,1.9
13,22.2,2.4
15,13.3,1.7
16,17.9,2.8
17,15.8,1.5
19,10.1,1.4
20,15.4,2.0
21,15.1,2.1
22,15.0,1.9
27,7.5,6.1
29,17.5,1.3
30,30.5,2.0
33,13.7,3.1
42,10.4,1.9
44,23.8,4.7
49,18.6,1.3
53,21.5,2.1
64,12.8,5.1
77,6.5,1.4
108,8.8,2.2
1164,10.4,0.1

1,28.0,3.7
2,13.5,1.7
3,11.5,1.1
4,27.2,2.5
6,33.6,2.4
7,11.6,1.4
8,28.2,1.4
9,20.0,2.4
10,12.4,3.4
12,11.9,1.4
14,8.9,3.0
16,10.8,2.6
17,7.4,1.0
19,28.8,0.8
22,24.4,1.8
23,22.6,1.3
24,21.9,2.0
25,12.1,2.5
26,19.5,1.6
28,17.4,1.7
30,13.3,2.2
31,10.4,1.8
32,11.1,3.2
33,18.3,1.0
34,26.1,1.1
36,6.2,2.2
41,12.3,1.2
45,18.1,2.0
63,30.5,0.8
103,21.7,1.5

1,18.2,3.8
2,23.7,1.0
3,14.7,1.0
4,17.3,2.6
5,17.8,1.5
6,15.1,1.5
7,20.3,0.9
8,21.9,1.2
9,15.6,2.1
10,24.3,2.7
12,16.7,0.9
13,21.7,3.1
15,12.4,0.6
17,25.7,2.4
19,27.8,2.5
20,7.5,1.0
21,15.1,2.3
22,9.2,1.7
26,7.6,2.2
34,14.2,1.6
38,8.1,0.5
41,16.3,0.8
45,14.5,2.2
47,10.2,1.7
52,7.9,0.9
54,8.5,3.3
66,11.9,0.7
70,3.1,0.7
98,4.8,1.7
856,8.7,1.6

1,33.8,1.2
2,30.1,3.0
3,24.4,1.2
4,10.2,2.6
6,20.5,1.9
7,35.8,2.4
8,18.8,1.4
9,13.6,2.2
10,19.4,1.5
13,20.7,1.3
15,12.8,2.6
16,10.0,1.2
17,14.4,2.6
19,18.1,3.7
20,25.2,1.0
22,19.9,2.3
24,23.5,2.9
26,7.8,3.7
27,28.3,1.9
28,29.7,1.1
32,10.1,1.1
34,22.6,1.2
35,11.8,1.8
40,15.7,2.7
41,13.1,1.8
69,14.3,1.9
832,16.8,0.6
1328,4.9,0.0

1,27.2,1.6
2,24.7,1.1
3,27.8,2.7
5,23.9,1.9
6,18.7,3.2
7,21.8,1.5
9,14.6,2.0
10,14.7,2.4
11,27.9,2.2
12,23.2,2.2
14,26.3,1.1
15,26.9,3.7
16,9.7,1.7
17,11.2,3.6
18,15.8,1.4
21,19.9,1.7
23,15.9,2.1
25,15.8,1.4
30,22.5,1.8
31,7.7,1.5
35,16.3,1.6
36,13.2,4.7
38,14.8,1.8
41,12.2,1.5
42,12.3,1.4
48,23.9,1.4
931,9.0,0.1

2,29.5,2.5
3,24.8,2.1
4,13.7,2.9
5,12.3,3.1
7,21.0,1.5
9,18.8,3.0
10,19.5,1.3
11,28.6,2.2
12,16.6,2.2
14,23.0,1.1
15,28.4,1.3
16,12.7,2.7
17,26.5,2.6
18,24.1,2.4
19,18.7,2.7
20,8.2,0.8
24,8.0,1.8
27,9.4,1.5
28,16.8,2.1
31,20.0,2.1
34,18.4,1.0
37,19.2,0.9
40,7.9,2.5
42,23.9,3.1
48,19.3,1.9
51,14.3,1.4
58,7.7,0.7
308,9.5,4.9

1,12.4,1.9
3,28.4,2.1
4,16.4,3.0
5,8.7,1.5
6,29.3,0.6
7,19.7,3.6
8,22.5,2.1
9,11.1,2.6
11,24.8,1.8
12,9.5,1.7
13,17.3,1.7
15,27.4,1.4
16,25.6,2.4
17,22.6,1.7
19,20.4,1.6
21,14.4,1.3
25,17.2,0.7
27,17.4,1.8
28,19.4,1.7
32,15.4,1.2
35,4.3,1.6
36,16.9,1.6
38,15.0,1.2
39,15.8,1.1
56,8.7,1.5
57,14.5,1.8
61,6.5,2.3
72,13.4,1.8
797,7.8,1.9

3,23.1,3.6
4,21.6,1.6
5,20.8,2.8
6,21.4,1.9
7,19.0,3.2
8,18.3,3.1
10,21.7,2.1
11,12.0,2.0
12,32.5,1.8
14,30.2,0.9
16,20.4,1.3
17,19.3,1.2
18,19.6,1.6
19,18.6,1.4
22,17.0,2.2
23,26.8,3.4
25,34.1,2.3
26,18.5,1.5
27,20.7,1.8
28,10.8,1.9
29,21.1,2.5
31,16.3,1.6
32,14.3,1.4
33,15.1,1.1
34,8.0,1.3
46,12.7,1.9
54,12.9,1.3
55,15.0,3.3
65,29.0,1.1
71,16.9,2.5
77,17.6,1.1
101,22.6,1.9

1,10.0,0.9
3,14.9,2.7
4,16.0,0.7
7,23.8,2.7
8,18.6,2.9
9,17.2,1.9
10,17.0,2.3
11,13.6,1.0
12,20.8,3.3
14,12.5,2.0
16,16.8,1.8
17,16.3,2.5
18,11.3,0.5
20,29.7,2.6
22,23.9,1.1
23,12.5,2.7
24,17.8,1.5
27,13.7,1.6
32,22.2,1.1
36,17.3,2.3
37,30.2,1.1
40,8.0,2.9
41,10.0,1.4
43,14.9,2.0
45,16.1,1.9
55,12.1,2.9
89,8.3,1.9
102,5.3,4.5
807,7.4,0.7

2,12.5,1.0
4,10.5,2.1
5,21.2,1.3
6,7.5,1.2
7,17.0,3.0
8,11.6,2.1
9,18.4,0.8
10,27.1,3.5
11,9.0,0.9
12,18.2,1.6
13,16.3,1.3
14,5.0,2.3
15,21.5,1.5
16,16.9,2.1
18,12.7,2.2
19,5.6,2.0
22,8.7,2.7
23,10.4,2.6
25,7.3,1.8
26,12.3,1.2
27,6.5,1.0
30,20.1,2.3
32,14.1,0.9
38,4.7,1.2
39,12.3,5.5
41,17.4,2.5
46,18.8,0.5
50,17.4,5.2
53,12.5,3.0
57,15.6,2.1
70,13.2,2.1
114,11.6,1.8

3,19.3,2.0
4,15.9,1.8
6,12.0,1.9
7,21.4,2.0
8,10.7,1.8
9,17.4,1.9
11,20.0,1.7
12,12.6,2.8
13,14.9,1.1
14,29.4,2.2
15,12.0,2.3
17,15.2,3.5
18,19.2,1.6
19,13.1,2.4
20,20.7,1.9
21,7.4,3.0
22,13.5,0.8
23,8.6,2.6
25,6.4,1.5
27,16.0,1.0
28,11.4,1.5
29,18.8,1.9
30,11.2,1.4
33,10.7,2.0
49,8.2,2.1
59,24.4,1.6
66,12.6,0.8
74,9.4,0.8
83,17.5,1.3
207,5.4,1.2
997,10.4,0.3

1,20.6,2.5
2,13.5,2.5
3,16.1,1.5
4,20.0,2.7
6,37.2,0.9
10,21.9,1.5
11,24.0,1.5
12,19.9,2.8
13,31.2,3.3
14,33.6,2.3
15,26.7,1.1
16,18.5,1.7
17,29.8,1.4
18,21.1,1.0
21,13.5,1.8
22,27.1,2.7
23,8.3,2.4
25,15.2,1.6
27,25.8,2.5
29,15.5,2.0
32,15.3,1.9
34,26.2,2.9
39,13.7,2.4
40,16.2,1.5
42,8.1,1.8
48,6.3,2.1
50,15.9,1.7
52,23.4,1.8
77,11.8,0.8
108,6.0,1.9
816,3.7,1.2
1310,8.0,0.2

1,34.2,1.1
2,29.4,2.3
3,14.7,3.7
5,25.6,2.5
6,21.0,1.9
7,20.9,1.2
8,13.5,1.2
9,19.5,1.6
10,10.9,1.2
11,11.1,1.4
14,21.2,1.1
15,25.7,2.2
16,14.1,1.3
18,16.9,1.4
19,23.4,2.0
20,13.4,1.9
21,19.1,1.5
22,9.7,2.6
24,12.2,1.1
37,15.2,2.3
43,22.1,3.2
54,7.7,2.9
62,7.2,3.7
66,16.4,1.7
76,9.2,2.6
105,14.7,2.5
161,4.8,1.0
712,20.2,1.0
740,5.2,0.9
946,7.0,0.2

2,27.6,1.4
15,25.7,1.6
25,25.0,2.8
4,24.1,2.5
27,23.2,1.4
1,23.1,3.0
16,22.0,0.9
7,19.7,1.8
10,19.0,3.0
68,19.0,1.4
32,18.9,1.1
6,18.6,1.1
9,17.5,1.5
40,16.2,1.6
8,16.1,2.4
47,15.9,2.4
12,15.7,1.6
11,15.4,2.0
20,15.1,0.8
39,14.1,1.8
14,13.5,1.7
44,11.9,2.1
5,11.7,1.0
18,10.7,2.8
899,10.7,0.4
816,10.5,1.3
63,10.4,1.4
26,9.8,1.6
751,9.8,1.1
60,9.7,2.7
17,8.5,1.6
3,5.9,2.0

8,30.7,1.4
35,29.0,1.6
13,28.4,2.0
22,28.2,1.8
48,27.3,2.0
7,26.5,1.5
9,24.1,1.8
4,23.0,1.0
15,22.6,1.8
3,22.3,1.2
12,22.2,1.2
45,21.6,1.9
26,21.6,1.1
24,21.2,1.9
11,20.4,1.6
10,20.0,1.8
81,19.4,4.8
37,18.6,1.9
6,18.4,1.6
23,18.2,1.6
34,17.4,2.0
20,16.2,1.0
25,15.1,1.5
40,15.0,4.9
2,13.1,1.7
55,12.1,2.1
1,11.4,2.5
21,10.2,1.4
17,10.1,2.0
14,9.9,2.3
790,7.6,0.6
18,7.1,1.3

2,34.9,1.7
37,31.3,1.2
3,29.9,1.7
29,24.3,2.4
9,23.1,1.2
4,22.7,1.7
24,21.5,1.5
16,20.7,2.7
35,20.6,2.2
61,20.5,2.2
21,19.9,1.1
7,19.9,0.8
8,19.5,1.3
12,19.2,1.6
18,18.8,2.6
5,18.5,1.9
28,17.6,1.6
34,17.4,2.3
53,16.6,2.0
1,16.2,2.0
39,13.4,2.1
30,12.0,2.4
57,11.4,4.5
25,11.1,2.3
15,10.8,2.0
10,9.3,1.3
40,8.5,2.2
26,8.3,1.5
13,7.9,1.6
6,6.7,1.7
882,6.5,0.3
100,3.8,2.0

1,16.3,2.7
2,15.5,2.0
3,16.1,1.8
5,10.3,1.2
6,17.0,1.2
7,14.1,1.5
8,8.6,1.2
9,22.4,5.9
10,11.1,1.5
13,15.5,2.5
14,26.2,1.6
15,12.3,2.0
16,14.8,2.6
18,24.2,2.1
19,18.4,1.9
20,14.3,1.3
22,17.9,0.9
23,14.3,1.2
26,8.1,1.6
27,19.3,1.4
30,19.0,2.1
32,15.1,1.0
36,16.7,1.2
42,5.0,2.4
44,18.7,2.2
49,22.2,1.9
50,21.7,2.1
59,15.1,2.2
376,18.2,4.9
602,15.4,2.3
685,17.3,1.9

1,17.5,1.5
2,25.3,1.7
3,8.2,1.3
5,21.6,1.0
6,13.6,1.2
8,18.3,1.7
9,8.6,1.6
10,29.7,1.6
11,16.3,2.2
12,13.3,1.2
13,19.6,1.2
14,22.9,2.4
16,29.2,1.5
17,8.7,1.6
18,20.8,2.6
20,13.5,2.3
21,24.6,2.0
23,17.6,2.3
24,15.3,1.4
25,11.2,1.7
27,28.0,1.7
34,35.5,1.8
35,8.3,2.3
37,10.9,2.1
38,16.2,2.1
39,5.8,1.9
45,10.9,1.8
557,20.9,2.9
751,10.6,0.3

1,19.6,2.2
2,23.5,2.2
3,16.7,1.7
4,18.8,0.9
5,28.0,2.3
6,18.7,1.2
8,18.9,1.8
10,18.0,1.2
11,34.9,1.8
12,21.8,2.3
13,28.1,2.5
14,10.8,1.2
15,21.5,1.8
16,26.2,2.1
18,12.4,1.4
19,6.8,1.4
20,12.6,1.8
21,22.6,2.8
23,25.9,2.6
24,20.3,2.1
25,11.5,1.4
26,19.7,1.7
28,16.3,1.0
31,4.9,0.7
35,24.2,6.9
38,13.7,1.9
54,21.7,4.6
63,9.9,1.7

1,26.0,1.2
2,13.4,2.0
3,19.2,1.8
4,16.9,2.6
5,27.4,1.4
6,29.7,2.2
7,12.8,2.1
10,11.7,1.5
11,6.4,1.0
12,27.6,1.3
13,18.7,1.9
14,14.0,2.1
15,14.5,1.6
16,20.7,2.8
19,8.9,1.8
20,18.7,1.7
21,5.0,3.1
23,19.7,5.7
24,15.1,2.2
28,9.5,5.1
29,6.3,2.5
32,10.5,2.8
33,23.9,1.9
34,20.4,1.8
36,21.9,1.1
39,7.8,2.6
45,30.2,2.3
57,8.2,5.5

1,30.3,2.2
2,19.0,1.4
3,24.0,2.8
4,14.6,2.2
5,21.1,1.4
6,6.2,3.1
7,11.6,1.7
10,46.3,0.7
11,27.6,2.1
12,38.0,1.5
13,11.5,1.9
14,30.6,1.4
15,3.0,2.5
16,9.9,1.5
17,17.7,1.9
19,11.2,1.6
21,23.0,2.0
22,19.5,1.3
26,12.6,1.2
28,17.3,1.3
30,12.6,1.7
31,13.3,2.3
32,19.5,1.5
33,9.3,3.0
35,29.1,1.9
42,19.2,2.6
58,8.2,3.4
71,3.8,6.9

1,18.9,2.3
2,15.2,2.3
3,34.0,3.7
5,32.4,1.9
6,34.6,1.8
7,16.3,1.4
8,22.4,1.5
9,14.4,1.3
10,21.9,1.5
11,15.6,2.5
12,27.3,1.2
13,17.2,1.1
14,18.6,1.6
17,33.3,2.8
19,18.9,3.9
20,18.4,2.0
21,21.5,2.1
23,22.4,2.2
24,12.1,2.4
28,15.7,3.1
37,11.7,2.3
43,13.8,5.0
47,14.5,2.4
52,16.6,1.7
57,6.9,2.4
69,24.7,3.1
716,3.2,0.6

1,22.1,1.7
2,19.3,2.4
3,14.4,2.4
4,21.0,1.8
5,9.9,1.9
6,17.0,2.6
7,22.3,1.5
8,19.3,1.3
11,17.8,1.6
12,21.4,1.3
14,21.3,1.7
15,11.5,2.2
16,29.0,2.8
18,14.9,2.6
19,24.7,2.0
21,16.8,1.7
22,16.5,1.9
23,16.7,4.7
26,15.5,2.3
27,8.8,2.6
29,13.4,3.0
31,11.9,2.4
32,5.4,2.5
33,7.0,2.4
44,6.6,2.9
110,17.6,7.3
702,5.6,1.0
764,10.6,0.4
1082,5.1,0.0

1,31.4,3.1
2,14.1,2.9
3,19.1,2.9
4,7.6,2.6
5,25.4,1.5
7,20.9,1.2
8,26.6,2.0
9,11.6,1.7
10,13.4,1.7
11,6.9,1.7
12,20.4,2.3
13,22.0,2.7
15,15.3,5.4
17,9.4,2.5
18,14.0,1.9
19,18.1,1.8
20,15.8,2.1
21,16.8,2.2
22,17.8,2.4
29,29.8,1.9
30,15.3,3.7
33,18.4,2.3
34,10.5,1.0
35,20.1,2.0
44,7.7,2.3
47,5.4,2.1
52,16.8,1.7
59,14.7,4.3

3,35.2,1.6
15,34.8,1.8
18,29.2,1.4
9,28.9,1.5
33,26.2,2.5
14,24.0,2.9
16,23.7,0.7
5,23.5,1.9
6,23.2,3.1
24,23.0,1.9
28,22.2,1.8
23,21.7,1.8
20,21.4,1.5
8,20.7,2.0
32,20.3,4.2
12,17.8,0.9
2,17.8,0.8
4,17.4,1.8
52,16.8,2.1
49,16.3,2.2
29,15.5,2.3
1145,15.2,0.0
10,14.9,6.2
1,14.4,2.3
27,14.4,4.6
40,14.2,5.4
13,13.7,1.6
22,12.9,1.3
11,11.1,1.6
501,10.6,6.2
7,8.1,2.8
859,7.8,0.4

1,37.1,3.1
9,36.9,4.4
2,34.3,4.8
5,34.1,2.6
4,33.9,1.4
16,32.8,1.8
26,29.2,2.0
3,26.6,2.1
12,25.8,1.7
44,25.3,2.3
13,24.8,0.9
47,24.2,3.1
7,23.9,2.8
20,23.5,2.7
6,22.2,1.2
18,19.6,1.9
14,17.0,2.6
19,16.3,1.2
11,15.1,1.6
35,14.3,2.4
8,14.2,2.2
30,13.4,2.4
46,12.7,2.2
1151,10.4,0.0
23,9.7,3.0
37,8.6,4.3
10,8.5,1.9
17,8.1,2.1
22,7.1,1.6
25,6.9,1.8
39,6.6,5.1
142,4.6,4.6

1,23.0,3.1
2,32.3,1.0
3,19.4,1.2
4,20.7,2.0
5,13.7,1.4
7,18.0,3.3
8,14.6,1.4
9,20.5,1.9
10,19.0,3.1
11,24.8,2.2
12,15.8,1.6
13,10.9,2.2
14,27.3,1.2
15,25.7,2.1
16,15.3,2.8
17,13.3,2.9
19,17.3,2.0
20,19.1,1.4
23,22.9,1.9
24,13.7,2.5
26,4.1,3.2
27,9.1,2.7
28,22.3,1.9
35,13.0,2.6
40,9.9,2.0
43,5.9,1.9
53,13.2,2.5
55,15.7,1.4
62,4.2,2.1
67,4.2,3.4
147,9.8,4.9

1,41.6,3.1
28,35.9,1.5
32,32.9,2.3
23,30.7,2.4
11,27.3,2.8
6,26.7,1.2
2,26.6,1.9
9,25.3,3.1
38,25.2,3.4
16,24.9,3.1
8,22.4,1.8
5,22.1,1.1
13,21.2,2.9
461,20.2,4.3
26,20.0,3.4
59,18.8,2.8
3,18.7,3.4
85,17.1,2.6
15,16.3,2.2
858,16.2,0.4
17,15.0,2.0
7,15.0,2.5
19,14.3,1.3
52,13.8,1.8
14,12.8,2.7
10,12.5,1.6
20,11.9,1.2
37,11.1,2.6
4,11.1,2.7
65,9.0,3.5
835,8.8,0.7
931,7.3,0.0

11,32.2,2.8
3,31.2,1.7
5,28.2,2.5
22,23.1,2.5
9,21.1,2.0
34,21.1,5.9
2,20.5,4.1
17,19.8,2.4
10,17.6,3.2
27,17.6,2.4
8,17.4,1.0
39,16.5,1.8
13,16.2,2.1
28,15.9,0.8
32,15.2,2.0
12,15.1,1.4
16,15.0,1.7
37,14.3,2.4
1,14.3,3.4
14,12.9,2.9
23,12.3,5.3
6,12.1,2.6
50,12.1,1.8
21,11.9,1.1
64,10.4,4.3
19,10.4,1.2
7,8.9,2.5
143,8.5,1.9
900,6.7,0.3
79,6.3,4.8
4,5.8,2.4
40,4.0,3.0

2,32.7,1.0
4,25.8,1.8
44,25.4,1.5
10,24.9,2.3
28,23.7,1.9
7,21.2,3.9
5,20.4,3.9
18,19.6,2.6
59,19.0,5.1
55,18.4,3.5
25,18.4,2.4
12,18.3,1.3
8,18.1,2.2
34,17.9,2.0
31,16.6,1.7
9,16.4,1.4
22,15.9,1.5
26,14.6,1.8
87,14.1,1.6
3,13.8,1.1
13,13.4,2.5
20,13.0,2.4
23,12.0,2.1
52,9.4,3.3
24,9.3,2.3
191,8.8,4.6
11,8.2,3.0
36,7.8,5.0
32,6.9,1.4
17,5.6,1.9
1,5.3,3.4
1050,4.7,0.0
