,Actual_Points,sdPts
662,1.0,1.4
690,3.0,0.7
734,0.9,0.8
736,-0.2,2.1
751,2.5,2.3
754,0.0,0.6
795,1.4,0.6
826,3.0,0.5
834,0.7,0.7
842,0.0,0.1
853,1.1,1.0
856,0.0,1.0
869,1.9,1.3
895,3.1,0.8
896,0.0,0.7
904,2.7,0.7
909,2.9,0.9
917,0.0,0.6
922,0.0,0.6
938,0.7,1.1
947,10.0,0.5
959,0.0,0.2
973,0.0,0.7
977,1.3,0.4
991,0.0,0.2
996,0.0,0.1
1000,0.0,0.2
1002,0.0,0.2
1004,0.0,0.2
1006,0.0,0.1
1009,0.0,0.1
1014,0.0,0.2
1026,0.8,0.0
1035,0.0,0.1
1044,0.7,0.1
1063,0.0,0.0
5,10.1,1.5
8,6.2,1.8
20,18.4,2.6
24,14.1,1.4
26,10.9,1.4
28,18.1,2.7
34,16.5,7.3
35,16.4,1.9
36,7.0,2.1
40,10.6,2.5
46,19.9,1.4
47,9.3,2.1
50,10.7,1.8
54,9.7,1.8
60,6.4,2.1
65,17.3,2.7
70,3.0,1.5
72,15.2,0.9
73,9.6,0.6
79,43.1,0.5
82,5.7,2.6
84,5.6,2.9
88,22.5,1.9
89,15.2,2.6
96,9.6,1.4
113,9.0,2.1
125,7.8,1.5
131,3.5,1.8
143,5.2,2.1
146,3.0,2.6
147,2.9,1.9
149,11.6,1.8
153,14.0,1.3
163,1.8,1.9
166,3.9,2.2
169,11.2,2.4
197,0.3,2.2
198,5.1,1.7
215,0.6,1.3
230,8.3,1.5
246,2.5,1.6
253,7.0,0.8
282,2.0,0.9
302,13.6,0.8
306,8.4,1.4
360,9.6,1.2
402,0.8,1.2
411,1.1,2.1
420,2.8,1.5
438,3.2,0.9
462,3.3,1.6
463,0.9,2.0
480,5.8,1.0
499,0.9,1.8
513,9.0,0.6
533,1.4,1.4
544,11.0,2.7
545,5.8,0.7
558,0.0,2.0
561,1.0,0.9
564,5.2,1.6
590,21.3,1.7
615,11.9,2.2
622,7.7,1.0
623,1.1,1.4
629,1.1,2.3
639,7.1,1.9
650,7.6,1.1
701,0.0,1.3
709,2.7,1.1
721,0.1,1.9
729,1.8,1.0
747,2.2,0.8
753,5.4,1.4
757,0.0,1.0
800,0.0,0.8
818,0.1,0.8
862,4.5,0.8
869,0.0,1.1
894,0.1,1.5
898,0.0,0.9
913,2.8,1.1
919,0.0,0.3
957,2.6,0.9
963,0.0,1.0
983,0.0,0.6
991,0.2,0.7
1000,0.0,0.5
1020,4.6,0.4
1029,0.0,0.5
1097,0.0,0.3
1109,1.0,0.2
1121,0.0,0.5
1135,0.0,0.2
1138,0.0,0.2
1145,0.0,0.1
1153,0.0,0.2
1156,0.0,0.2
1159,0.0,0.2
1170,0.0,0.1
1187,0.0,0.1
1197,0.0,0.2
1200,0.0,0.1
1207,6.6,0.1
1217,0.0,0.1
1218,0.7,0.1
14,11.1,1.3
17,4.2,1.6
25,23.0,0.9
29,17.3,2.1
30,7.3,2.6
32,24.4,2.1
34,25.1,1.6
38,13.1,1.6
40,11.4,1.6
41,13.6,2.2
42,0.7,1.3
48,26.0,1.9
51,7.4,2.5
57,28.9,1.9
58,3.3,2.1
69,12.9,2.0
72,11.5,1.5
73,6.4,1.8
76,10.2,1.3
80,12.7,2.3
82,3.7,2.3
89,15.8,1.1
95,9.6,1.0
97,7.8,1.7
100,4.0,2.1
110,2.2,2.2
111,0.5,2.2
114,1.3,1.2
123,11.5,1.0
129,10.6,1.9
133,3.2,1.5
139,8.6,2.6
150,8.8,2.7
156,11.1,1.3
167,6.8,2.3
177,13.6,1.3
205,24.1,2.2
230,0.4,1.4
237,6.9,2.3
241,3.6,0.6
252,18.6,1.5
268,9.5,0.9
275,5.2,0.8
278,4.6,2.4
290,-0.1,0.5
302,7.0,1.0
305,2.6,2.3
308,2.4,2.5
350,15.2,0.9
380,5.7,1.0
390,10.5,2.6
401,5.0,0.7
429,3.8,1.6
432,0.0,0.9
441,2.4,1.3
445,11.9,1.4
453,17.9,1.1
465,1.2,1.4
483,3.7,1.4
487,6.3,1.3
500,3.1,0.8
520,0.0,1.3
523,1.3,0.8
530,4.0,1.3
554,1.6,1.5
560,0.6,1.8
563,0.6,0.7
584,4.3,0.2
589,3.0,1.3
591,0.1,0.7
593,0.0,2.6
611,2.5,1.3
616,0.9,1.4
636,-0.3,0.8
669,0.9,0.4
684,3.1,1.1
760,0.7,0.9
767,7.2,0.6
794,0.0,0.9
800,4.7,0.7
804,0.0,0.7
810,4.1,0.9
836,0.0,0.7
862,0.0,1.0
917,1.3,0.5
921,0.0,0.4
927,0.0,0.5
930,0.0,0.8
942,0.0,0.4
952,0.1,0.7
1009,0.0,0.2
1011,0.0,0.2
1012,0.0,0.2
1015,0.0,0.2
1019,0.0,0.3
1020,0.0,0.2
1028,0.0,0.3
1030,0.0,0.2
1035,0.0,0.1
1046,1.1,0.1
1049,0.8,0.1
1057,1.8,0.1
1064,6.1,0.2
1071,6.3,0.1
1075,0.0,0.1
1084,0.0,0.1
1086,0.0,0.1
1090,0.0,0.1
7,18.8,1.4
16,16.9,1.9
17,24.8,1.4
22,21.3,1.5
26,10.4,1.8
28,3.5,2.7
30,35.4,1.5
32,9.0,1.6
34,22.9,1.7
35,13.9,2.3
36,5.3,2.1
40,15.5,2.2
45,25.4,1.8
47,3.1,1.0
51,3.1,1.3
68,6.4,1.2
72,28.9,2.0
81,12.2,1.9
82,6.6,1.5
83,1.5,1.9
85,6.8,1.1
92,10.4,1.2
94,5.3,2.4
95,16.2,1.4
99,9.6,1.5
102,10.1,1.1
111,6.9,2.5
127,12.2,0.8
133,27.8,1.3
141,2.5,1.0
142,1.1,0.9
147,12.2,1.7
168,3.3,1.5
171,2.6,1.6
175,9.7,1.1
189,4.0,3.6
207,5.8,1.1
213,12.7,2.8
223,19.4,1.0
228,18.5,1.9
233,11.6,2.4
243,10.9,1.0
264,0.6,1.5
291,11.7,1.6
324,4.7,2.6
331,4.0,1.7
339,1.3,1.5
352,3.3,1.1
353,12.2,1.3
393,3.4,3.3
410,1.8,0.8
419,2.5,1.2
431,0.3,1.3
438,1.4,0.5
448,2.3,1.5
472,3.8,1.4
473,4.1,1.1
499,5.2,1.7
523,0.0,0.8
530,4.9,0.9
533,4.4,1.0
552,3.2,1.3
553,8.5,0.6
559,8.9,1.3
567,10.6,1.3
577,5.4,0.4
597,0.6,1.5
625,0.3,2.8
650,0.5,2.0
670,0.7,1.1
681,1.6,1.4
693,0.0,1.0
713,1.3,1.3
734,0.5,1.2
738,1.4,1.0
745,3.9,0.9
755,0.0,0.7
807,0.0,0.8
846,1.2,0.9
873,0.0,0.6
885,1.1,0.6
892,9.8,0.9
914,2.7,0.7
926,-0.9,0.6
928,0.0,0.4
929,3.8,0.5
931,0.0,0.4
938,0.0,0.4
951,0.3,0.7
953,8.2,0.5
997,0.0,0.3
1013,0.0,0.4
1020,0.0,0.2
1026,1.7,0.4
1032,0.2,0.1
1039,0.0,0.2
1040,0.0,0.1
1045,0.0,0.1
1050,0.0,0.1
1056,0.0,0.2
1057,0.0,0.2
1058,0.0,0.1
1061,0.0,0.1
1069,0.0,0.1
1071,1.3,0.2
1077,1.6,0.1
1092,0.0,0.1
1094,0.0,0.2
1098,0.0,0.1
1108,0.0,0.1
7,27.9,1.4
8,14.1,0.7
17,32.6,1.1
19,14.8,0.5
23,12.3,1.2
26,31.0,1.2
31,11.9,1.3
32,22.5,2.7
35,2.8,2.5
39,13.2,1.4
41,3.4,2.5
43,5.9,2.6
45,13.3,2.3
51,12.0,1.8
53,6.8,2.0
55,4.9,1.7
58,8.2,1.9
60,8.1,3.6
62,4.5,1.4
66,6.9,2.1
78,1.2,2.4
81,11.8,1.5
83,27.1,1.2
89,27.0,2.0
102,3.2,1.7
103,1.2,1.5
106,9.5,1.3
111,6.8,2.1
122,16.4,1.5
124,18.4,1.1
144,16.1,2.5
151,2.3,1.1
154,16.5,2.0
160,4.8,1.2
161,7.8,2.1
185,7.4,1.7
186,10.4,1.5
197,-0.7,1.9
230,15.9,1.4
235,0.7,1.3
258,1.7,1.3
303,15.4,1.1
306,2.4,1.5
307,14.9,2.1
324,20.6,1.0
342,5.2,0.9
372,0.4,1.5
381,3.0,1.3
423,4.9,1.4
438,3.1,2.2
462,3.1,0.9
468,2.6,1.3
478,6.8,0.7
484,-2.0,1.1
487,0.4,0.9
488,20.1,1.9
508,0.8,1.3
516,2.5,0.6
531,3.2,0.9
533,6.0,1.0
586,3.0,1.3
587,9.2,1.4
604,1.4,0.9
620,0.1,0.7
625,6.2,0.9
638,1.8,1.0
666,2.1,1.0
689,3.9,1.6
692,0.0,1.3
707,7.6,0.6
709,2.7,1.0
713,1.4,1.1
742,0.0,0.9
754,1.9,1.0
763,2.6,0.5
764,0.2,0.8
777,1.2,0.7
784,0.0,1.4
790,5.2,0.4
794,3.8,0.8
801,2.6,0.7
804,0.9,0.6
806,1.1,1.0
844,12.0,1.2
854,10.9,0.9
866,0.2,0.6
869,1.5,0.5
876,12.8,0.4
892,0.1,1.0
893,0.0,0.4
901,10.9,0.5
902,0.0,0.9
918,2.5,0.5
955,0.1,0.6
959,0.0,0.2
972,0.0,0.4
974,-0.2,0.3
984,0.0,0.2
1001,0.0,0.2
1013,0.0,0.2
1025,0.0,0.2
1029,0.0,0.2
1030,0.0,0.2
1034,2.4,0.2
1036,2.4,0.2
1037,0.3,0.1
1039,0.0,0.2
1040,0.0,0.2
1044,0.0,0.1
1061,0.0,0.1
1063,0.0,0.1
1069,0.0,0.2
1083,0.0,0.1
1084,1.6,0.1
1093,0.0,0.1
6,13.7,1.3
10,13.1,1.8
13,4.0,1.1
23,30.9,1.3
24,7.6,2.2
25,2.3,1.6
26,11.9,1.7
37,5.3,0.8
39,31.3,1.5
40,9.9,1.4
41,6.9,1.9
46,6.9,1.8
56,5.2,0.9
59,10.1,2.1
63,3.9,1.0
65,11.1,1.4
72,11.8,2.2
73,7.4,1.9
74,12.3,1.7
78,5.3,2.2
95,15.8,1.9
100,14.7,1.9
116,7.7,1.6
124,1.2,1.6
127,5.9,1.5
144,9.5,1.3
165,0.9,0.7
168,19.9,2.6
171,10.7,1.9
218,16.5,0.8
219,3.4,1.0
224,5.5,1.9
235,4.0,0.7
257,7.3,1.3
271,23.6,1.5
273,3.3,1.7
274,10.8,2.0
291,4.2,0.5
295,4.5,2.1
307,4.4,1.4
368,1.7,1.1
384,6.5,1.4
392,4.1,1.3
416,4.9,0.8
417,2.9,0.9
421,2.0,1.5
425,15.8,0.8
433,8.6,0.9
434,3.7,1.2
471,7.3,1.3
487,13.7,1.9
489,5.1,1.1
495,1.6,1.6
497,0.1,2.5
515,5.9,1.9
517,14.3,1.0
564,3.3,0.8
570,4.3,0.7
608,0.0,0.4
620,0.9,1.0
630,7.1,1.5
631,-0.2,0.4
633,1.0,0.6
655,8.7,1.0
671,3.9,0.5
673,11.7,0.6
674,0.0,1.0
677,0.0,0.6
684,0.0,0.8
699,0.0,0.5
722,0.0,0.7
740,1.3,0.9
763,0.2,0.7
769,0.0,0.6
788,0.0,0.3
798,0.3,0.7
828,0.0,0.6
834,1.1,0.4
838,0.0,0.4
842,0.0,0.3
845,0.0,0.3
851,2.3,0.2
860,0.0,0.3
887,0.0,0.2
889,0.0,0.1
890,0.0,0.3
897,0.0,0.1
898,0.0,0.2
905,0.0,0.1
907,0.0,0.2
909,0.0,0.1
915,0.0,0.1
930,1.6,0.1
932,0.0,0.1
934,0.0,0.1
943,0.0,0.1
9,13.5,1.0
10,26.6,1.8
15,8.9,1.7
18,20.8,1.1
19,12.5,1.6
26,31.5,1.8
27,9.6,1.2
31,1.7,1.3
33,27.5,1.5
35,18.1,2.3
45,6.3,1.5
49,8.1,2.4
50,22.0,1.3
53,16.7,2.2
61,15.8,1.4
64,22.4,1.1
65,2.4,2.1
68,5.4,1.2
70,13.0,1.7
71,10.7,2.0
72,8.7,1.8
75,10.1,1.6
76,14.9,1.6
99,5.4,1.6
113,17.4,1.6
121,7.7,1.4
125,8.3,1.4
126,12.2,3.0
141,2.2,1.4
153,3.6,2.2
157,-0.4,1.3
163,4.7,1.9
172,6.5,1.4
188,25.4,1.8
195,7.9,1.6
196,12.1,1.7
204,0.0,2.5
208,4.2,2.1
225,4.2,2.0
244,7.4,1.4
249,21.0,1.1
250,7.8,1.2
277,1.8,1.6
311,4.6,1.0
329,4.1,1.5
344,2.6,0.8
388,18.2,1.1
407,13.5,1.6
410,0.2,1.2
437,11.2,1.3
443,0.4,1.2
462,1.4,1.2
484,0.7,1.4
536,1.2,1.2
552,6.0,1.3
559,10.0,1.6
566,6.5,1.2
582,1.4,1.0
595,3.8,1.0
600,1.4,1.0
606,0.0,0.2
610,0.0,1.0
631,1.4,0.8
656,-0.3,1.1
661,0.0,1.1
668,1.7,0.5
701,0.0,0.5
711,0.0,0.8
731,0.0,1.0
739,0.0,0.9
740,0.0,0.1
744,0.0,0.6
747,1.8,0.8
770,0.0,0.6
771,0.5,0.9
803,0.0,0.4
805,0.3,0.4
836,1.6,1.0
847,0.0,0.5
849,0.0,0.6
856,0.3,0.5
872,0.0,0.3
875,0.0,0.3
877,0.0,0.3
891,0.0,0.2
901,0.0,0.2
903,2.3,0.2
907,1.2,0.1
909,0.0,0.2
912,0.0,0.1
915,0.0,0.1
942,0.0,0.1
951,1.3,0.1
954,0.0,0.1
6,40.4,1.3
8,20.7,0.8
9,13.7,0.9
15,23.4,1.0
16,24.7,2.1
20,4.9,2.5
22,6.5,1.7
23,19.0,1.6
24,10.5,1.1
30,9.2,1.6
41,8.7,3.7
46,10.8,1.6
54,7.2,2.9
58,6.6,2.4
63,3.4,2.0
64,13.2,2.1
67,2.9,2.3
70,0.9,2.2
71,3.4,2.6
72,3.8,2.0
77,9.0,1.7
84,8.9,2.6
88,9.1,1.9
89,14.9,1.8
94,8.3,0.6
95,21.3,1.6
102,8.1,1.3
111,1.6,0.9
118,2.0,2.0
119,4.8,1.6
135,6.3,1.1
140,9.3,0.6
142,13.2,2.2
147,9.1,1.7
151,3.1,1.8
159,8.6,0.8
160,10.1,0.7
163,4.0,1.4
167,10.7,0.9
175,7.5,0.4
183,17.3,1.5
185,3.7,1.3
189,3.0,1.2
192,8.7,1.0
198,0.5,0.7
205,1.2,0.6
207,4.9,1.9
219,4.2,0.3
221,3.5,0.9
224,3.9,0.5
228,4.8,1.1
234,4.1,2.0
236,9.6,1.0
251,4.3,1.1
257,4.7,1.8
265,2.1,0.7
267,0.7,1.3
271,20.7,1.8
272,11.5,1.2
277,3.7,1.9
283,0.7,1.0
285,2.5,1.0
286,3.0,1.0
301,1.6,0.3
302,2.9,0.7
310,0.0,1.3
314,1.9,0.6
318,0.0,1.2
325,12.4,1.3
326,0.6,0.5
327,8.0,0.9
329,0.0,0.6
332,6.0,0.5
333,0.4,1.4
363,0.0,0.2
365,0.0,0.1
372,0.0,0.4
374,0.0,0.1
375,0.5,0.7
384,0.0,0.4
385,0.0,0.4
392,0.0,0.3
393,0.0,0.6
395,7.1,0.1
397,1.8,0.4
399,0.0,0.3
408,0.0,0.3
409,0.0,0.2
411,1.9,0.4
420,0.0,0.3
422,1.7,0.4
431,0.0,0.1
432,0.0,0.2
440,0.0,0.3
442,0.0,0.2
443,0.0,0.7
450,1.6,0.1
457,1.6,0.2
462,0.4,0.3
470,0.0,0.1
483,2.7,0.1
485,0.0,0.1
488,0.0,0.0
502,0.0,0.2
509,0.0,0.1
512,0.0,0.1
5,13.1,1.3
9,25.9,1.3
13,26.3,1.4
17,8.3,1.7
24,14.9,1.7
25,6.6,0.6
26,20.4,1.2
27,13.6,1.0
39,6.1,2.3
40,10.4,2.5
44,11.7,1.3
45,6.7,1.7
52,20.8,1.5
60,8.0,2.0
68,11.4,2.0
72,15.1,1.6
81,6.2,1.9
83,6.4,2.0
85,7.7,1.3
87,23.2,1.1
88,9.0,0.9
89,5.3,1.5
96,5.2,1.8
114,7.6,1.6
127,12.1,0.7
129,7.9,2.2
131,10.9,0.8
132,6.1,1.4
147,17.8,1.1
160,8.2,1.3
166,16.8,1.5
169,6.3,0.6
173,7.3,0.8
177,9.4,1.5
181,5.5,2.3
195,11.2,0.6
198,15.3,1.8
215,1.9,1.4
227,-0.1,0.8
242,13.8,1.3
254,0.5,1.4
269,0.0,1.3
294,3.4,1.7
339,2.9,0.4
376,1.7,0.8
385,1.7,0.0
401,2.6,1.3
433,1.1,1.3
437,13.6,0.4
451,11.8,0.8
461,12.9,0.6
462,0.9,0.6
500,0.4,1.1
511,0.0,1.0
530,0.1,1.1
550,5.4,0.6
551,0.3,0.6
552,0.2,0.9
568,0.1,0.5
573,2.2,1.3
574,2.1,0.8
575,0.0,1.1
584,0.3,0.7
606,1.2,1.0
612,0.5,0.9
640,0.0,1.6
665,0.0,0.7
672,6.3,0.8
690,1.5,0.5
698,0.0,0.5
699,0.0,0.4
700,2.1,0.7
709,0.0,0.4
713,0.0,0.4
718,0.0,0.4
728,0.0,0.3
739,0.0,0.4
751,0.0,0.2
758,2.0,0.1
760,0.0,0.2
763,7.1,0.4
764,0.0,0.2
767,0.0,0.2
772,0.0,0.3
774,0.0,0.2
776,0.0,0.3
781,0.0,0.1
788,0.0,0.1
795,0.0,0.1
810,0.0,0.1
817,0.0,0.1
820,0.0,0.1
822,0.0,0.1
825,0.0,0.1
5,15.3,1.3
12,23.4,2.4
14,2.5,2.1
17,8.1,2.1
18,8.4,1.8
25,10.6,2.0
31,8.4,1.2
34,17.0,1.9
37,2.1,2.2
45,15.7,2.5
51,0.7,1.9
53,5.1,2.3
59,5.1,2.2
64,28.2,1.4
68,5.1,1.2
76,12.1,0.8
77,10.2,1.4
88,9.2,0.8
97,17.9,1.0
100,3.7,1.9
111,1.3,1.0
112,8.9,1.5
139,7.4,1.9
158,13.4,2.5
161,8.9,1.1
162,-1.9,1.2
164,19.3,2.1
170,2.9,1.6
178,3.9,1.3
189,16.0,0.3
194,1.9,2.8
199,23.6,1.1
200,10.6,1.4
227,13.8,1.7
264,15.1,1.3
281,9.3,0.6
305,5.6,1.3
319,1.4,0.9
353,2.9,1.3
354,4.0,1.0
362,8.0,1.0
374,11.9,1.7
378,4.2,1.4
384,-0.1,1.3
395,3.1,1.1
400,2.1,0.8
403,1.1,4.5
404,13.7,1.5
432,4.4,1.0
436,3.6,0.1
450,2.5,0.8
466,2.4,1.6
482,2.9,0.9
498,5.8,1.1
512,0.0,0.5
530,5.7,0.4
531,2.1,0.9
533,0.1,0.3
558,0.0,1.1
563,-0.5,1.2
576,4.4,0.9
588,0.0,0.8
591,0.6,0.6
594,0.9,0.7
609,1.8,0.8
649,0.0,0.3
650,0.3,0.7
676,0.0,1.0
687,10.2,0.4
688,25.1,0.7
689,1.4,0.8
700,0.0,0.6
713,0.0,0.3
725,0.0,0.3
729,6.4,0.3
742,0.0,0.3
745,0.0,0.3
748,0.0,0.4
750,0.6,0.2
752,0.0,0.5
757,1.1,0.4
762,0.4,0.2
763,0.0,0.2
773,0.6,0.2
775,0.0,0.1
782,0.0,0.1
787,0.0,0.1
790,0.0,0.1
791,0.0,0.1
801,0.0,0.1
807,0.0,0.1
810,0.0,0.6
819,0.0,0.1
822,1.4,0.0
2,13.7,0.9
7,16.6,2.0
11,5.6,1.2
14,7.5,1.2
16,5.4,1.8
22,6.7,2.2
26,31.1,1.2
31,11.4,2.8
34,0.3,2.4
39,18.5,2.1
41,22.3,1.6
44,10.5,2.7
48,11.8,2.8
50,2.1,1.3
51,7.9,0.9
66,5.3,2.2
68,5.7,1.3
77,2.7,1.7
80,12.0,1.7
81,16.0,0.7
83,27.2,1.0
86,5.1,1.0
92,6.6,1.1
107,8.2,0.4
112,4.9,1.5
117,1.7,1.5
119,15.3,1.0
123,16.2,2.2
126,6.0,0.9
130,5.2,1.4
135,12.8,1.7
137,11.8,0.8
151,13.8,0.8
152,17.5,1.9
154,2.4,2.1
163,4.9,0.4
164,3.6,1.0
167,9.3,0.5
169,1.6,1.7
176,11.0,1.9
180,12.2,0.9
185,7.8,1.7
190,3.4,0.8
192,2.2,0.5
200,0.1,1.3
202,13.8,0.7
203,7.3,0.7
206,0.3,0.6
214,12.3,1.4
215,4.9,1.2
220,-0.2,2.2
230,3.8,0.9
240,10.5,0.6
242,2.5,1.3
245,24.4,1.0
251,5.8,0.9
264,8.0,1.2
268,1.5,0.7
269,-0.2,0.5
270,3.1,1.1
284,1.2,0.5
289,3.2,0.7
292,10.5,0.8
316,11.6,0.6
319,2.7,0.6
324,12.8,0.5
332,6.5,0.7
338,0.0,0.3
339,7.9,0.4
348,1.2,0.2
350,2.3,0.2
354,1.0,0.1
359,0.0,0.4
376,0.0,0.2
379,2.0,0.3
386,0.0,0.4
395,0.0,0.3
398,0.3,0.3
402,0.0,0.5
406,0.0,0.3
409,0.0,0.2
411,0.3,0.2
418,0.9,0.2
419,3.6,0.1
421,0.1,0.2
422,2.6,0.1
432,0.0,0.1
440,0.0,0.1
443,0.0,0.1
446,10.8,0.1
454,0.0,0.1
457,0.1,0.1
464,0.8,0.1
473,1.7,0.0
474,0.0,0.1
476,0.0,0.1
771,0.0,0.8
9,14.8,1.2
11,9.2,1.6
13,13.1,1.8
17,14.0,1.1
18,25.1,1.9
20,23.0,1.4
24,12.8,1.8
30,18.5,1.2
31,22.6,1.3
34,12.3,0.9
47,16.3,1.0
50,4.4,1.6
60,8.5,2.7
64,9.8,2.1
67,10.6,1.5
70,5.9,1.1
74,16.0,0.8
77,11.5,2.2
79,5.4,1.2
83,9.1,1.5
88,7.2,1.5
92,1.9,2.1
100,10.5,1.7
101,16.8,1.0
103,8.2,2.2
105,1.8,0.7
111,15.1,1.9
118,22.1,1.6
122,19.1,1.7
123,10.6,0.8
124,10.7,0.9
126,5.7,0.9
140,14.6,0.8
161,1.3,1.2
166,4.8,1.6
168,12.8,0.8
169,3.2,0.4
175,4.4,0.9
179,1.1,0.7
191,12.3,1.0
197,13.9,0.7
202,3.8,0.6
203,0.9,1.1
206,5.7,1.3
207,0.2,1.6
211,0.7,0.6
215,2.5,0.8
217,2.2,1.0
227,4.4,0.7
228,2.7,0.5
232,2.9,0.9
237,3.3,0.9
239,4.7,1.4
244,13.0,0.5
248,0.6,1.1
249,-2.1,1.0
260,2.1,0.5
262,0.0,0.2
266,2.3,0.3
288,4.3,0.7
296,8.6,1.5
300,1.1,1.0
304,1.2,0.3
312,0.0,0.8
325,0.0,0.6
330,0.3,0.4
354,0.0,0.1
360,3.2,0.3
372,0.0,0.4
376,0.0,0.5
391,0.0,0.3
395,1.0,0.2
402,0.8,0.2
406,0.0,0.4
413,0.0,0.2
414,0.2,0.2
417,0.3,0.3
420,3.6,0.2
430,0.2,0.3
434,0.0,0.1
435,0.0,0.2
437,0.3,0.2
438,0.0,0.1
448,2.3,0.1
449,0.0,0.1
455,0.0,0.1
462,1.7,0.1
465,0.0,0.1
467,0.0,0.1
471,0.0,0.2
473,1.6,0.0
474,0.0,0.1
476,9.1,0.1
717,0.8,0.0
7,22.3,1.2
11,14.8,1.1
16,9.9,1.7
24,10.3,0.7
25,5.7,1.3
26,3.1,1.9
28,21.7,1.2
29,4.6,1.0
35,33.8,1.6
49,10.3,2.0
50,14.5,1.6
51,5.4,1.7
53,24.0,0.9
55,12.3,1.4
58,2.9,1.8
62,11.8,1.7
63,5.9,2.3
66,10.7,0.7
69,11.7,1.6
82,12.7,1.8
83,4.4,0.8
88,18.6,1.5
92,14.9,0.9
96,27.5,1.7
106,3.3,1.3
112,11.0,0.9
113,14.4,1.9
116,3.8,1.7
128,5.8,1.5
133,11.9,1.1
137,18.3,1.5
151,4.3,1.0
156,6.7,0.9
160,8.7,0.8
162,10.2,1.0
163,9.4,0.8
166,5.1,1.4
167,6.5,0.9
168,1.2,1.2
172,4.1,1.3
176,2.0,1.3
177,8.6,0.8
188,7.7,1.0
194,11.8,1.5
196,3.5,0.7
204,3.9,1.4
211,8.5,1.2
221,3.2,0.8
222,0.7,0.9
223,1.7,1.1
233,2.9,0.5
237,10.0,0.2
238,7.6,1.7
239,7.7,1.0
243,2.6,1.3
244,4.4,1.0
250,6.1,0.9
253,3.5,1.6
257,0.0,1.1
259,2.2,0.8
260,6.4,1.4
265,2.0,0.7
267,5.3,0.4
268,3.2,0.9
283,3.6,1.1
284,8.2,0.5
316,-2.6,0.3
320,4.4,0.8
331,2.3,0.6
336,0.0,0.4
356,1.3,0.5
366,3.7,1.2
368,0.0,0.5
369,12.7,0.5
374,0.0,0.4
376,1.8,0.8
380,4.2,0.4
386,0.0,0.5
393,0.0,0.4
394,0.6,0.6
399,0.4,0.3
409,0.0,0.6
412,0.0,0.3
422,0.0,0.2
430,0.0,0.3
437,0.0,0.3
445,0.0,0.2
458,0.0,0.2
468,0.0,0.3
473,0.0,0.3
475,0.0,0.1
485,0.0,0.2
487,0.1,0.3
488,0.0,0.2
491,0.0,0.2
496,0.0,0.1
498,0.0,0.1
499,0.0,0.4
501,0.0,0.1
503,0.9,0.1
514,0.4,0.1
519,0.0,0.1
523,0.0,0.1
527,0.0,0.1
528,0.0,0.1
530,0.0,0.1
540,0.0,0.1
648,0.0,0.0
864,0.0,0.3
11,26.7,1.4
17,18.8,1.2
22,15.4,1.6
23,12.6,1.0
25,11.2,1.1
26,3.8,1.5
28,21.2,1.5
29,27.1,1.6
34,8.1,1.3
39,8.4,1.7
54,7.8,1.4
55,19.1,1.8
56,21.6,2.2
59,19.3,3.1
60,11.4,1.6
63,9.2,1.4
66,13.4,1.2
72,22.8,1.0
75,8.6,0.9
77,4.7,1.4
79,13.7,2.2
88,11.2,1.5
96,9.6,0.7
97,8.9,1.5
98,1.3,2.6
100,4.9,1.4
106,16.9,1.7
115,8.7,2.5
118,18.7,2.2
119,6.1,0.8
122,23.8,1.2
143,6.4,1.3
144,2.6,2.0
154,2.2,0.9
157,14.7,1.7
164,2.5,0.7
165,10.5,1.1
166,16.6,0.6
172,3.3,1.1
174,12.0,1.2
175,5.0,0.9
192,13.0,0.8
206,3.5,3.4
208,6.1,0.8
213,12.4,1.3
222,5.9,1.2
224,1.4,0.7
225,8.0,1.3
230,3.5,0.4
231,7.6,0.9
235,7.0,1.3
237,16.3,0.6
242,5.4,0.3
251,10.6,0.6
255,5.6,1.6
256,0.3,1.4
259,6.1,0.9
262,3.1,0.7
264,2.4,0.7
267,4.0,0.6
269,5.2,0.5
270,6.1,1.2
272,9.7,2.5
279,1.4,0.6
283,12.1,1.1
285,0.0,1.1
292,2.5,0.8
298,7.6,1.3
313,0.0,0.5
315,2.7,1.1
329,1.2,0.2
330,2.0,0.4
345,0.0,0.9
352,7.7,0.8
354,2.2,0.9
369,0.0,0.5
382,0.0,0.7
387,0.4,0.6
390,0.0,0.4
392,3.8,0.7
394,0.0,0.3
399,3.3,0.2
402,6.4,1.0
404,0.0,0.7
405,0.0,0.5
412,0.4,0.3
439,1.8,0.3
444,0.0,0.2
445,1.2,0.2
446,0.0,0.1
452,0.0,0.3
456,0.0,0.3
461,0.0,0.3
471,0.0,0.1
474,0.0,0.2
498,0.0,0.1
500,0.0,0.4
505,0.0,0.2
508,0.0,0.0
510,0.0,0.2
513,0.0,0.1
514,0.0,0.1
515,0.0,0.1
521,0.0,0.2
531,0.0,0.1
532,3.1,0.1
539,0.0,0.1
542,0.0,0.1
658,1.6,0.0
798,0.0,0.0
8,35.0,1.8
15,21.6,2.5
17,27.0,1.3
18,4.2,2.5
25,14.8,0.6
28,11.2,1.8
33,7.0,1.0
36,19.9,1.4
40,16.0,1.5
41,13.8,1.2
44,21.8,2.2
47,15.1,1.7
50,7.2,1.4
53,10.0,1.8
57,9.2,1.6
59,21.3,1.7
65,27.3,2.9
71,12.9,1.3
72,6.8,1.9
