playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2506363,Aaron Rodgers,GB,QB,33,11,4,24.6,24.6,24.6,NA,1,1.5,1,0,NA,2.1,1.4,2.410658485,NA,NA
2506121,Philip Rivers,SD,QB,35,12,11,24.2,24.2,24.2,NA,2,2.7,1,0,NA,5.4,1.5,2.635818617,NA,NA
2543499,Derek Carr,OAK,QB,25,2,10,22,22,22,NA,3,1.4,1,0,NA,5.6,2,3.761619276,NA,NA
2506109,Ben Roethlisberger,PIT,QB,34,12,8,21,21,21,NA,4,1,0,0,NA,2.4,1,1.510017958,NA,NA
79860,Matthew Stafford,DET,QB,28,7,10,20.2,20.2,20.2,NA,5,0.5,0,0,NA,12.4,3,6.013220593,NA,NA
2504211,Tom Brady,NE,QB,39,16,9,19.8,19.8,19.8,NA,6,0.3,0,0,NA,2.3,1.4,2.410658485,NA,NA
2506546,Derek Anderson,CAR,QB,33,11,7,19.6,19.6,19.6,NA,7,0.4,0,0,NA,19.4,4.3,8.940302305,NA,NA
2533031,Andrew Luck,IND,QB,27,4,10,19.4,19.4,19.4,NA,8,1.3,0,0,NA,NA,NA,NA,NA,NA
81294,Brian Hoyer,CHI,QB,31,7,9,19,19,19,NA,9,1.8,0,0,NA,13.9,3.2,6.463540856,NA,NA
2508061,Antonio Brown,PIT,WR,28,6,8,18,18,18,NA,1,2,1,0,NA,1.1,0.6,0.948804057,NA,NA
2553435,David Johnson,ARI,RB,25,1,9,18,18,18,NA,1,0.5,1,0,NA,1.7,1.1,1.674078991,NA,NA
2495207,DeMarco Murray,TEN,RB,28,5,13,17.5,17.5,17.5,NA,2,0.25,1,0,NA,3.7,1.5,2.095674612,NA,NA
2540175,LeVeon Bell,PIT,RB,24,3,8,17.5,17.5,17.5,NA,2,0.75,1,0,NA,2.1,1.3,1.884876801,NA,NA
2505996,Eli Manning,NYG,QB,35,12,8,17.2,17.2,17.2,NA,10,0.05,0,0,NA,8.2,2.5,4.887419934,NA,NA
2552033,Jameis Winston,TB,QB,22,1,6,17.2,17.2,17.2,NA,10,0.15,0,0,NA,13.8,3.5,7.139021251,NA,NA
2532820,Kirk Cousins,WAS,QB,28,4,9,17.1,17.1,17.1,NA,12,0.15,0,0,NA,12.7,3,6.013220593,NA,NA
2532956,Ryan Tannehill,MIA,QB,28,4,8,17,17,17,NA,13,0.45,0,0,NA,17.6,3.3,6.688700988,NA,NA
2540269,C.J. Anderson,DEN,RB,25,3,11,17,17,17,NA,4,0.75,1,0,NA,4.3,1.5,2.095674612,NA,NA
382,Joe Flacco,BAL,QB,31,8,8,16.9,16.9,16.9,NA,14,0.85,0,0,NA,11.8,2.9,5.788060461,NA,NA
2552475,Todd Gurley,LA,RB,22,1,8,16.5,16.5,16.5,NA,5,0.5,1,0,NA,8,2.9,3.571259285,NA,NA
2533436,Brock Osweiler,HOU,QB,26,4,9,16.2,16.2,16.2,NA,15,0.5,0,0,NA,24.4,2,3.761619276,NA,NA
79607,LeSean McCoy,BUF,RB,28,7,10,16,16,16,NA,6,0.25,0,0,NA,NA,NA,NA,NA,NA
2495450,A.J. Green,CIN,WR,28,5,9,16,16,16,NA,2,0,1,0,NA,2.7,1.3,1.44217966,NA,NA
2495893,Brandon Marshall,NYJ,WR,32,10,11,16,16,16,NA,2,0,1,0,NA,NA,NA,NA,NA,NA
2532884,Marvin Jones,DET,WR,26,4,10,16,16,16,NA,2,0.5,1,0,NA,NA,NA,NA,NA,NA
2543468,Mike Evans,TB,WR,23,2,6,16,16,16,NA,2,1,1,0,NA,5.4,1.8,1.794590805,NA,NA
2555418,Jordan Howard,CHI,RB,22,0,9,16,16,16,NA,6,0.5,1,0,NA,8.9,1.7,2.306472422,NA,NA
2553457,Trevor Siemian,DEN,QB,NA,NA,11,15.9,15.9,15.9,NA,16,0.55,0,0,NA,NA,NA,NA,NA,NA
2495748,Drew Stanton,ARI,QB,32,9,9,15.5,15.5,15.5,NA,17,0.4,0,0,NA,24.3,2.2,4.211939539,NA,NA
2543583,Devonta Freeman,ATL,RB,24,2,11,15.5,15.5,15.5,NA,8,0,0,0,NA,15,3.7,4.414450527,NA,NA
2543715,Jerick McKinnon,MIN,RB,24,2,6,15.5,15.5,15.5,NA,8,0.25,0,0,NA,16.5,3.9,4.625248337,NA,NA
2552469,Melvin Gordon,SD,RB,23,1,11,15.5,15.5,15.5,NA,8,0.5,0,0,NA,5.5,2.2,2.833466948,NA,NA
310,Matt Ryan,ATL,QB,31,8,11,15.2,15.2,15.2,NA,18,0.6,0,0,NA,15,3.8,7.814501647,NA,NA
238498,Julian Edelman,NE,WR,30,7,9,15,15,15,NA,6,0,0,0,NA,NA,NA,NA,NA,NA
2532865,T.Y. Hilton,IND,WR,27,4,10,15,15,15,NA,6,0,1,0,NA,8.2,3,2.640377552,NA,NA
2533039,Alshon Jeffery,CHI,WR,26,4,9,15,15,15,NA,6,0,1,0,NA,NA,NA,NA,NA,NA
2543471,Kelvin Benjamin,CAR,WR,25,2,7,15,15,15,NA,6,0,1,0,NA,9.9,4.5,3.697610987,NA,NA
2543488,Jarvis Landry,MIA,WR,24,2,8,15,15,15,NA,6,0,1,0,NA,13.7,3.1,2.710859781,NA,NA
2543496,Odell Beckham,NYG,WR,24,2,8,15,15,15,NA,6,0.25,1,0,NA,3.3,2,1.935555263,NA,NA
2543743,Carlos Hyde,SF,RB,25,2,8,15,15,15,NA,11,0,0,0,NA,12.6,2.8,3.46586038,NA,NA
2550189,Isaiah Crowell,CLE,RB,23,2,13,15,15,15,NA,11,0.25,0,0,NA,16.7,3.5,4.203652716,NA,NA
2552487,Amari Cooper,OAK,WR,22,1,10,15,15,15,NA,6,0.5,1,0,NA,15.5,4,3.345199842,NA,NA
2555224,Ezekiel Elliott,DAL,RB,21,0,7,15,15,15,NA,11,0.75,0,0,NA,5.2,2,2.622669138,NA,NA
2555260,Dak Prescott,DAL,QB,23,0,7,15,15,15,NA,19,1.05,0,0,NA,16.7,3,6.013220593,NA,NA
1032,Jordy Nelson,GB,WR,31,8,4,14.5,14.5,14.5,NA,13,0.25,0,0,NA,5,2.1,2.006037491,NA,NA
497328,Demaryius Thomas,DEN,WR,29,6,11,14.5,14.5,14.5,NA,13,0.5,0,0,NA,NA,NA,NA,NA,NA
2540168,Eddie Lacy,GB,RB,25,3,4,14.5,14.5,14.5,NA,14,0.5,0,0,NA,14.2,3.3,3.992854906,NA,NA
2506581,Ryan Fitzpatrick,NYJ,QB,34,11,11,14.2,14.2,14.2,NA,20,0.8,0,0,NA,17.4,3.9,8.039661778,NA,NA
1581,DeSean Jackson,WAS,WR,30,8,9,14,14,14,NA,15,0,0,0,NA,24.2,4,3.345199842,NA,NA
71269,Michael Crabtree,OAK,WR,29,7,10,14,14,14,NA,15,0,0,0,NA,14.8,2.9,2.569895323,NA,NA
497149,LeGarrette Blount,NE,RB,30,6,9,14,14,14,NA,15,0,0,0,NA,NA,NA,NA,NA,NA
2495454,Julio Jones,ATL,WR,27,5,11,14,14,14,NA,15,0,0,0,NA,6.9,3.6,3.063270926,NA,NA
2506404,Frank Gore,IND,RB,33,11,10,14,14,14,NA,15,0.25,0,0,NA,NA,NA,NA,NA,NA
2540165,DeAndre Hopkins,HOU,WR,24,3,9,14,14,14,NA,15,0.25,0,0,NA,17.4,4.4,3.627128758,NA,NA
2543500,Jordan Matthews,PHI,WR,24,2,4,14,14,14,NA,15,0.5,0,0,NA,15,4.8,3.909057673,NA,NA
2543603,Jeremy Hill,CIN,RB,24,2,9,14,14,14,NA,15,0.5,0,0,NA,NA,NA,NA,NA,NA
497095,Sam Bradford,MIN,QB,29,6,6,13.7,13.7,13.7,NA,21,0.6,0,0,NA,22.9,2,3.761619276,NA,NA
2506106,Larry Fitzgerald,ARI,WR,33,12,9,13.5,13.5,13.5,NA,20,0,0,0,NA,22.7,6.3,4.966291108,NA,NA
2507763,Mike Wallace,BAL,WR,30,7,8,13.5,13.5,13.5,NA,20,0.25,0,0,NA,32.3,3.7,3.133753155,NA,NA
2540160,Jordan Reed,WAS,TE,26,3,9,13.5,13.5,13.5,NA,1,1.5,1,0,NA,2,1.3,1.279529792,NA,NA
2543664,Terrance West,BAL,RB,25,2,8,13.5,13.5,13.5,NA,18,0.75,0,0,NA,16.5,4.2,4.941445053,NA,NA
2552409,DeVante Parker,MIA,WR,23,1,8,13.5,13.5,13.5,NA,20,0.5,0,0,NA,30.3,5.2,4.190986589,NA,NA
2552635,Matt Jones,WAS,RB,24,1,9,13.5,13.5,13.5,NA,18,2.25,0,0,NA,21.7,2.6,3.255062569,NA,NA
2495143,Andy Dalton,CIN,QB,29,5,9,13.1,13.1,13.1,NA,22,0.25,0,0,NA,10.1,2.6,5.112580066,NA,NA
2495240,Tyrod Taylor,BUF,QB,27,5,10,13.1,13.1,13.1,NA,22,0.8,0,0,NA,18.9,2.8,5.562900329,NA,NA
497322,Emmanuel Sanders,DEN,WR,29,6,11,13,13,13,NA,23,0,0,0,NA,15.7,3.2,2.78134201,NA,NA
2543828,Quincy Enunwa,NYJ,WR,24,2,11,13,13,13,NA,23,0,0,0,NA,NA,NA,NA,NA,NA
2553913,Tyrell Williams,SD,WR,NA,NA,11,13,13,13,NA,23,0,0,0,NA,30.5,4.7,3.838575444,NA,NA
2555295,Sterling Shepard,NYG,WR,NA,0,8,13,13,13,NA,23,0.5,0,0,NA,25.3,4,3.345199842,NA,NA
2555346,Will Fuller,HOU,WR,22,0,9,13,13,13,NA,23,1.5,0,0,NA,27.8,4.1,3.415682071,NA,NA
2555259,Carson Wentz,PHI,QB,24,0,4,12.6,12.6,12.6,NA,24,0.8,0,0,NA,8.6,2.9,5.788060461,NA,NA
238457,Zach Miller,CHI,TE,32,7,9,12,12,12,NA,2,0,1,0,NA,NA,NA,NA,NA,NA
497188,Ryan Mathews,PHI,RB,29,6,4,12,12,12,NA,20,1.75,0,0,NA,NA,NA,NA,NA,NA
2495438,Kyle Rudolph,MIN,TE,27,5,6,12,12,12,NA,2,0.5,1,0,NA,NA,NA,NA,NA,NA
