playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2504211,Tom Brady,NE,QB,39,16,9,18.96342857,16.74,21.24,2.45181577,1,0.967333333,1,4.5,NA,NA,NA,8.851549647,NA,NA
2495455,Cam Newton,CAR,QB,27,5,7,18.14833333,16.41,20.625,2.5034301,2,0.316761905,1,4.215,NA,NA,NA,8.972721559,NA,NA
2504775,Drew Brees,NO,QB,37,15,5,17.84385714,16.5322,19.4,1.53805155,3,0.3285,1,2.8678,NA,2.1,1.8,4.570260999,NA,NA
310,Matt Ryan,ATL,QB,31,8,11,17.81928571,15.999,20.1768,2.730660604,4,0.904428571,1,4.1778,NA,4.5,1.9,6.156277993,NA,NA
2540175,LeVeon Bell,PIT,RB,24,3,8,17.63285714,15.318,18.472,1.769015061,1,0.782857143,1,3.154,NA,2.1,1.4,4.151618519,NA,NA
2506363,Aaron Rodgers,GB,QB,33,11,4,17.21142857,16.118,18.076,0.862451545,5,0.653452381,2,1.958,NA,NA,NA,5.120293166,NA,NA
2553435,David Johnson,ARI,RB,25,1,9,16.89571429,13.754,18.216,2.009411191,2,0.181785714,1,4.462,NA,3.8,1.6,4.495571127,NA,NA
2555224,Ezekiel Elliott,DAL,RB,21,0,7,16.80428571,13.254,18.24,3.176753359,3,0.838571429,1,4.986,NA,2.5,1.9,5.842329389,NA,NA
79607,LeSean McCoy,BUF,RB,28,7,10,16.62357143,15.454,18.163,1.273890741,4,1.411428571,1,2.709,NA,NA,NA,5.616159244,NA,NA
2543499,Derek Carr,OAK,QB,25,2,10,16.61828571,14.9364,17.834,1.468602251,6,0.124880952,2,2.8976,NA,NA,NA,6.543317364,NA,NA
2555260,Dak Prescott,DAL,QB,23,0,7,16.49766667,14.688,17.8,1.468880072,7,0.045761905,2,3.112,NA,14,2.3,5.419606561,NA,NA
2506121,Philip Rivers,SD,QB,35,12,11,16.48914286,14.7796,19.0932,2.820317915,8,0.200952381,2,4.3136,NA,8.7,2.9,8.122600496,NA,NA
2495240,Tyrod Taylor,BUF,QB,27,5,10,16.41466667,14.24,19.9,3.30932541,9,0.399880952,2,5.66,NA,NA,NA,10.86467436,NA,NA
2532975,Russell Wilson,SEA,QB,28,4,5,16.16171429,14.214,18.0676,2.283246227,10,0.417928571,2,3.8536,NA,10.4,2.7,7.119958579,NA,NA
2533031,Andrew Luck,IND,QB,27,4,10,15.86785714,14.4454,16.6558,1.119737767,11,0.323571429,3,2.2104,NA,NA,NA,5.724308828,NA,NA
2552033,Jameis Winston,TB,QB,22,1,6,15.61971429,13.778,16.5416,1.73118341,12,0.203071429,3,2.7636,NA,10.5,2.7,6.471935952,NA,NA
2532820,Kirk Cousins,WAS,QB,28,4,9,15.46885714,14.078,16.6016,1.428468111,13,0.229,3,2.5236,NA,8.8,2.7,6.11660254,NA,NA
2506109,Ben Roethlisberger,PIT,QB,34,12,8,15.36442857,14.1636,16.1708,0.974206588,14,0.360952381,3,2.0072,NA,8.2,2.9,5.955597256,NA,NA
2495207,DeMarco Murray,TEN,RB,28,5,13,15.30785714,13.898,16.643,1.625563639,5,0.481785714,2,2.745,NA,5.4,2.3,4.437598089,NA,NA
2555418,Jordan Howard,CHI,RB,22,0,9,15.11642857,14.146,16.505,1.417097133,6,1.071904762,2,2.359,NA,5.8,1.4,3.789195863,NA,NA
79860,Matthew Stafford,DET,QB,28,7,10,15.11528571,13.21,16.807,1.787006196,15,0.262452381,3,3.597,NA,NA,NA,7.29081549,NA,NA
2495186,Colin Kaepernick,SF,QB,29,5,8,14.89166667,12.005,17.55,2.679320635,16,0.680738095,3,5.545,NA,17.6,2.8,7.770986913,NA,NA
2552466,Marcus Mariota,TEN,QB,23,1,13,14.814,12.1712,16.7528,2.423159508,17,1.228571429,3,4.5816,NA,NA,NA,8.784275032,NA,NA
2552475,Todd Gurley,LA,RB,22,1,8,14.53571429,12.23,16.33,1.847754107,7,1.202380952,2,4.1,NA,8.9,3.3,5.14832427,NA,NA
2505996,Eli Manning,NYG,QB,35,12,8,13.60785714,12.3692,15.3658,1.561005171,18,0.054214286,4,2.9966,NA,17.6,3,6.830501528,NA,NA
2508061,Antonio Brown,PIT,WR,28,6,8,13.60557143,12.156,15.3198,1.686793097,1,0.435785714,1,3.1638,NA,1.6,0.9,3.375898849,NA,NA
497095,Sam Bradford,MIN,QB,29,6,6,13.563,11.208,16.34,2.527492275,19,0.24352381,4,5.132,NA,26.4,2.7,7.406659586,NA,NA
2495328,Bilal Powell,NYJ,RB,28,5,11,13.55333333,11.635,15.8,2.270644549,8,0.586309524,2,4.165,NA,14.8,4.2,6.017550974,NA,NA
382,Joe Flacco,BAL,QB,31,8,8,13.54428571,12.034,15.708,1.983670288,20,0.527285714,4,3.674,NA,20.8,2.8,6.954418305,NA,NA
2543468,Mike Evans,TB,WR,23,2,6,13.25285714,9.572,14.702,2.609989965,2,0.834083333,1,5.13,NA,3.2,1.4,4.801674633,NA,NA
2543583,Devonta Freeman,ATL,RB,24,2,11,13.11333333,11.22,15.5,2.062926724,9,0.433809524,3,4.28,NA,9.4,2.6,5.032587437,NA,NA
2505245,Carson Palmer,ARI,QB,37,13,9,13.09466667,11.242,14.999,1.859651867,21,0.415333333,4,3.757,NA,22.7,3,7.181059129,NA,NA
2543496,Odell Beckham,NYG,WR,24,2,8,13.08671429,10.031,15.3686,2.753397987,3,1.345869048,1,5.3376,NA,2.2,1.1,4.854510806,NA,NA
2543477,Blake Bortles,JAC,QB,25,2,5,12.93933333,9.863,15.23,2.889378249,22,0.561,4,5.367,NA,NA,NA,9.878789224,NA,NA
2552582,Jay Ajayi,MIA,RB,23,1,8,12.82071429,11.412,14.495,1.545955553,10,0.422261905,3,3.083,NA,13.5,3.4,4.885707383,NA,NA
2541161,Latavius Murray,OAK,RB,26,3,10,12.53833333,9.45,13.695,2.216451368,11,0.320297619,3,4.245,NA,8.4,2.8,5.287075451,NA,NA
100028,Chargers,SD,DST,NA,NA,11,12.475,12.06,12.95,0.485626743,1,0.7125,1,0.89,NA,5.7,3,2.799989721,NA,NA
2533033,Robert Griffin,CLE,QB,26,4,13,12.41933333,11.4,13.431,1.077600792,23,0.088666667,5,2.031,NA,25.5,3.7,7.565828221,NA,NA
2495143,Andy Dalton,CIN,QB,29,5,9,12.33733333,10.25,14.38,2.359542894,24,0.058166667,5,4.13,NA,22.8,2.6,7.023409075,NA,NA
2507282,Matt Moore,MIA,QB,32,9,8,12.324,10.745,14.049,1.545997671,25,0.201690476,5,3.304,NA,24.8,3.1,6.99899351,NA,NA
2540204,Spencer Ware,KC,RB,25,3,5,12.25857143,10.13,13.228,1.554557049,12,0.096607143,3,3.098,NA,14,3.8,5.08732697,NA,NA
2543640,Tom Savage,HOU,QB,26,2,9,12.23433333,10.485,14.303,1.84309714,26,0.34152381,5,3.818,NA,25.4,3,7.161626851,NA,NA
100016,Chiefs,KC,DST,NA,NA,5,12.20833333,11.82,12.52333333,0.391932534,2,0.966666667,1,0.703333333,NA,3.5,2.1,1.432733177,NA,NA
